,model,n,p,k,seed,method,time,accuracy,n_iters
1335,ising,200,190,40,111,GraSP,14.522241730999667,0.8,11
1336,ising,200,190,40,111,Foba_jit,0.6578996649914188,0.8,0
1337,ising,200,190,40,111,GraSP_jit,0.6769439909985522,0.8,0
1338,ising,200,190,40,111,GraSP,14.221998722001445,0.8,0
1339,ising,200,190,40,111,IHT_jit,0.28960767199168913,0.5,1
1340,ising,200,190,40,111,IHT,1.3918536490091356,0.5,1
1341,ising,200,190,40,111,HTP_jit,0.5852604219981004,0.775,15
1342,ising,200,190,40,111,HTP,14.921162708997144,0.775,15
1343,ising,200,190,40,111,CVXPY,1.641735366996727,0.75,0
1344,ising,200,190,40,112,SCOPE_jit,1.5756472469947767,0.95,18
1345,ising,200,190,40,112,SCOPE,18.069290874002036,0.95,16
1346,ising,200,190,40,112,GraSP_jit,1.7459321130008902,0.9,52
1347,ising,200,190,40,112,GraSP,52.07073292801215,0.9,52
1348,ising,200,190,40,112,Foba_jit,1.6687812989985105,0.9,0
1349,ising,200,190,40,112,GraSP_jit,1.6792957160068909,0.9,0
1350,ising,200,190,40,112,GraSP,50.895973052000045,0.9,0
1351,ising,200,190,40,112,IHT_jit,0.2973938420036575,0.875,7
1352,ising,200,190,40,112,IHT,0.9677887830039253,0.875,7
1353,ising,200,190,40,112,HTP_jit,0.6360213580046548,0.925,7
1354,ising,200,190,40,112,HTP,5.323977330001071,0.925,7
1355,ising,200,190,40,112,CVXPY,0.5370991489908192,0.825,0
1356,ising,200,190,40,113,SCOPE_jit,1.3722680270002456,0.975,16
1357,ising,200,190,40,113,SCOPE,18.266284251003526,0.975,16
1358,ising,200,190,40,113,GraSP_jit,0.6955629639996914,0.925,17
1359,ising,200,190,40,113,GraSP,15.4768768119975,0.925,17
1360,ising,200,190,40,113,Foba_jit,0.6525785179983359,0.925,0
1361,ising,200,190,40,113,GraSP_jit,0.6881910740048625,0.925,0
1362,ising,200,190,40,113,GraSP,17.98451071800082,0.925,0
1363,ising,200,190,40,113,IHT_jit,0.30162784100684803,0.9,5
1364,ising,200,190,40,113,IHT,0.7476672849879833,0.9,5
1365,ising,200,190,40,113,HTP_jit,0.37071897499845363,0.9,6
1366,ising,200,190,40,113,HTP,4.566207023002789,0.9,6
1367,ising,200,190,40,113,CVXPY,0.5139296429988462,0.9,0
1368,ising,200,190,40,114,SCOPE_jit,0.9251529690081952,0.95,8
1369,ising,200,190,40,114,SCOPE,8.483579326988547,0.95,8
1370,ising,200,190,40,114,GraSP_jit,0.4491377910017036,0.925,8
1371,ising,200,190,40,114,GraSP,7.013309582995134,0.925,8
1372,ising,200,190,40,114,Foba_jit,0.4133031990058953,0.925,0
1373,ising,200,190,40,114,GraSP_jit,0.4223753529950045,0.925,0
1374,ising,200,190,40,114,GraSP,6.909523748996435,0.925,0
1375,ising,200,190,40,114,IHT_jit,0.24035413000092376,0.925,5
1376,ising,200,190,40,114,IHT,0.7035923010116676,0.925,5
1377,ising,200,190,40,114,HTP_jit,0.34848689200589433,0.975,5
1378,ising,200,190,40,114,HTP,4.771161140000913,0.975,5
1379,ising,200,190,40,114,CVXPY,0.7367796860053204,0.9,0
1380,ising,200,190,40,115,SCOPE_jit,1.4187303579965374,0.95,12
1381,ising,200,190,40,115,SCOPE,12.612985409010435,0.95,12
1382,ising,200,190,40,115,GraSP_jit,0.42633079399820417,0.925,6
1383,ising,200,190,40,115,GraSP,5.130681425987859,0.925,6
1384,ising,200,190,40,115,Foba_jit,0.4470463879988529,0.925,0
1385,ising,200,190,40,115,GraSP_jit,0.42220317000465,0.925,0
1386,ising,200,190,40,115,GraSP,5.11365162099537,0.925,0
1387,ising,200,190,40,115,IHT_jit,0.26669271700666286,0.925,3
1388,ising,200,190,40,115,IHT,0.7451199740025913,0.925,3
1389,ising,200,190,40,115,HTP_jit,0.35636429699661676,0.95,6
1390,ising,200,190,40,115,HTP,4.221181347005768,0.95,6
1391,ising,200,190,40,115,CVXPY,0.4945119009935297,0.9,0
1392,ising,200,190,40,116,SCOPE_jit,1.3126262230071006,0.9,13
1393,ising,200,190,40,116,SCOPE,14.466492784995353,0.9,13
1394,ising,200,190,40,116,GraSP_jit,0.5275420039979508,0.85,8
1395,ising,200,190,40,116,GraSP,8.02477082599944,0.85,8
1396,ising,200,190,40,116,Foba_jit,0.5039842650003266,0.85,0
1397,ising,200,190,40,116,GraSP_jit,0.5045268350077095,0.85,0
1398,ising,200,190,40,116,GraSP,8.058891273001791,0.85,0
1399,ising,200,190,40,116,IHT_jit,0.24961593399348203,0.925,5
1400,ising,200,190,40,116,IHT,0.7714349000016227,0.925,5
1401,ising,200,190,40,116,HTP_jit,0.33401137799955904,0.925,4
1402,ising,200,190,40,116,HTP,3.0141314959910233,0.925,4
1403,ising,200,190,40,116,CVXPY,0.593173059009132,0.875,0
1404,ising,200,190,40,117,SCOPE_jit,1.1222218070033705,0.95,11
1405,ising,200,190,40,117,SCOPE,11.154238549992442,0.95,11
1406,ising,200,190,40,117,GraSP_jit,0.5100397409987636,0.85,10
1407,ising,200,190,40,117,GraSP,8.587645232997602,0.85,10
1408,ising,200,190,40,117,Foba_jit,0.4786128809937509,0.85,0
1409,ising,200,190,40,117,GraSP_jit,0.4792093850119272,0.85,0
1410,ising,200,190,40,117,GraSP,8.868144521999056,0.85,0
1411,ising,200,190,40,117,IHT_jit,0.24733584398927633,0.925,9
1412,ising,200,190,40,117,IHT,0.7292311170022003,0.925,9
1413,ising,200,190,40,117,HTP_jit,0.4072450179955922,0.9,5
1414,ising,200,190,40,117,HTP,4.526355658003013,0.9,5
1415,ising,200,190,40,117,CVXPY,0.5048919760010904,0.9,0
1416,ising,200,190,40,118,SCOPE_jit,1.3760718909907155,0.95,13
1417,ising,200,190,40,118,SCOPE,14.748617784003727,0.95,13
1418,ising,200,190,40,118,GraSP_jit,0.34928223099268507,0.95,5
1419,ising,200,190,40,118,GraSP,3.2994499990018085,0.95,5
1420,ising,200,190,40,118,Foba_jit,0.33536875099525787,0.95,0
1421,ising,200,190,40,118,GraSP_jit,0.33739261199661996,0.95,0
1422,ising,200,190,40,118,GraSP,3.2026195249927696,0.95,0
1423,ising,200,190,40,118,IHT_jit,0.24925401000655256,0.925,6
1424,ising,200,190,40,118,IHT,0.8597585940005956,0.925,6
1425,ising,200,190,40,118,HTP_jit,0.3423935220052954,0.95,5
1426,ising,200,190,40,118,HTP,3.9617911389941582,0.95,5
1427,ising,200,190,40,118,CVXPY,0.7871292649942916,0.825,0
1428,ising,200,190,40,119,SCOPE_jit,1.1350088109902572,1.0,9
1429,ising,200,190,40,119,SCOPE,11.507078044000082,1.0,9
1430,ising,200,190,40,119,GraSP_jit,0.36141798899916466,1.0,5
1431,ising,200,190,40,119,GraSP,4.903372008993756,1.0,5
1432,ising,200,190,40,119,Foba_jit,0.4423766620020615,1.0,0
1433,ising,200,190,40,119,GraSP_jit,0.39186721900478005,1.0,0
1434,ising,200,190,40,119,GraSP,4.820836718005012,1.0,0
1435,ising,200,190,40,119,IHT_jit,0.30689320000237785,1.0,5
1436,ising,200,190,40,119,IHT,0.6925846609956352,1.0,5
1437,ising,200,190,40,119,HTP_jit,0.27666585400584154,1.0,4
1438,ising,200,190,40,119,HTP,2.175027376986691,1.0,4
1439,ising,200,190,40,119,CVXPY,0.5794203560071765,0.925,0
1440,ising,200,190,40,120,SCOPE_jit,1.6583104159944924,0.85,19
1441,ising,200,190,40,120,SCOPE,15.874365486990428,0.85,13
1442,ising,200,190,40,120,GraSP_jit,0.5288133470021421,0.825,10
1443,ising,200,190,40,120,GraSP,10.136847741989186,0.825,10
1444,ising,200,190,40,120,Foba_jit,0.5235249929974088,0.825,0
1445,ising,200,190,40,120,GraSP_jit,0.5310473249992356,0.825,0
1446,ising,200,190,40,120,GraSP,11.447679827993852,0.825,0
1447,ising,200,190,40,120,IHT_jit,0.2885980879946146,0.825,8
1448,ising,200,190,40,120,IHT,1.4049034530034987,0.825,8
1449,ising,200,190,40,120,HTP_jit,0.4277605959941866,0.875,7
1450,ising,200,190,40,120,HTP,5.787507325003389,0.875,7
1451,ising,200,190,40,120,CVXPY,0.5439484719972825,0.725,0
1452,ising,200,190,40,121,SCOPE_jit,1.3838566000049468,0.8,15
1453,ising,200,190,40,121,SCOPE,18.854890455986606,0.8,15
1454,ising,200,190,40,121,GraSP_jit,0.5310684940050123,0.675,7
1455,ising,200,190,40,121,GraSP,10.222575092004263,0.675,7
1456,ising,200,190,40,121,Foba_jit,0.5224422489991412,0.675,0
1457,ising,200,190,40,121,GraSP_jit,0.5424706769990735,0.675,0
1458,ising,200,190,40,121,GraSP,11.729016188997775,0.675,0
1459,ising,200,190,40,121,IHT_jit,0.3374813309928868,0.525,1
1460,ising,200,190,40,121,IHT,1.5680344349966617,0.525,1
1461,ising,200,190,40,121,HTP_jit,0.3713134229910793,0.775,6
1462,ising,200,190,40,121,HTP,5.681940997004858,0.775,6
1463,ising,200,190,40,121,CVXPY,0.5251624929951504,0.75,0
1464,ising,200,190,40,122,SCOPE_jit,1.0846317029936472,1.0,8
1465,ising,200,190,40,122,SCOPE,9.912361348004197,1.0,8
1466,ising,200,190,40,122,GraSP_jit,0.5097415869968245,0.925,8
1467,ising,200,190,40,122,GraSP,7.355801697005518,0.925,8
1468,ising,200,190,40,122,Foba_jit,0.4922675879934104,0.925,0
1469,ising,200,190,40,122,GraSP_jit,0.46580611100944225,0.925,0
1470,ising,200,190,40,122,GraSP,8.700201212996035,0.925,0
1471,ising,200,190,40,122,IHT_jit,0.47524193199933507,1.0,99
1472,ising,200,190,40,122,IHT,2.77625463399454,1.0,99
1473,ising,200,190,40,122,HTP_jit,0.31465607798600104,1.0,3
1474,ising,200,190,40,122,HTP,1.9408163990010507,1.0,3
1475,ising,200,190,40,122,CVXPY,0.514927969998098,0.925,0
1476,ising,200,190,40,123,SCOPE_jit,1.3655098529998213,0.925,15
1477,ising,200,190,40,123,SCOPE,16.605985650006915,0.925,15
1478,ising,200,190,40,123,GraSP_jit,0.5219978709938005,0.9,9
1479,ising,200,190,40,123,GraSP,8.016368694006815,0.9,9
1480,ising,200,190,40,123,Foba_jit,0.4626953480037628,0.9,0
1481,ising,200,190,40,123,GraSP_jit,0.4407969599997159,0.9,0
1482,ising,200,190,40,123,GraSP,7.932543426009943,0.9,0
1483,ising,200,190,40,123,IHT_jit,0.4675195750023704,0.95,99
1484,ising,200,190,40,123,IHT,2.755966818003799,0.95,99
1485,ising,200,190,40,123,HTP_jit,0.30214277999766637,0.9,4
1486,ising,200,190,40,123,HTP,3.201064185006544,0.9,4
1487,ising,200,190,40,123,CVXPY,0.8076434169925051,0.9,0
1488,ising,200,190,40,124,SCOPE_jit,1.4613553630042588,0.9,12
1489,ising,200,190,40,124,SCOPE,15.696329797996441,0.9,12
1490,ising,200,190,40,124,GraSP_jit,0.5664099010027712,0.9,12
1491,ising,200,190,40,124,GraSP,10.044043312998838,0.9,12
1492,ising,200,190,40,124,Foba_jit,0.5255310319917044,0.9,0
1493,ising,200,190,40,124,GraSP_jit,0.5197007840033621,0.9,0
1494,ising,200,190,40,124,GraSP,10.163717511997675,0.9,0
1495,ising,200,190,40,124,IHT_jit,0.2601392630022019,0.9,11
1496,ising,200,190,40,124,IHT,0.7708856359968195,0.9,11
1497,ising,200,190,40,124,HTP_jit,0.3095232530031353,0.9,4
1498,ising,200,190,40,124,HTP,2.963111492994358,0.9,4
1499,ising,200,190,40,124,CVXPY,0.7137798929907149,0.875,0
1500,ising,200,190,40,125,SCOPE_jit,1.1398914409946883,0.975,7
1501,ising,200,190,40,125,SCOPE,8.7423201000056,0.975,7
1502,ising,200,190,40,125,GraSP_jit,0.613798478996614,0.875,13
1503,ising,200,190,40,125,GraSP,11.748761448994628,0.875,13
1504,ising,200,190,40,125,Foba_jit,0.6203344800014747,0.875,0
1505,ising,200,190,40,125,GraSP_jit,0.6192064689967083,0.875,0
1506,ising,200,190,40,125,GraSP,10.88842206899426,0.875,0
1507,ising,200,190,40,125,IHT_jit,0.6643835779977962,0.95,99
1508,ising,200,190,40,125,IHT,2.490158156011603,0.95,99
1509,ising,200,190,40,125,HTP_jit,0.3791713029931998,0.975,7
1510,ising,200,190,40,125,HTP,5.220613836994744,0.975,7
1511,ising,200,190,40,125,CVXPY,0.5616682639956707,0.9,0
1512,ising,200,190,40,126,SCOPE_jit,1.6180068140092772,0.9,16
1513,ising,200,190,40,126,SCOPE,15.486544125000364,0.9,13
1514,ising,200,190,40,126,GraSP_jit,0.6374927279975964,0.775,13
1515,ising,200,190,40,126,GraSP,15.098200998007087,0.775,13
1516,ising,200,190,40,126,Foba_jit,0.5837372539972421,0.775,0
1517,ising,200,190,40,126,GraSP_jit,0.6386696940026013,0.775,0
1518,ising,200,190,40,126,GraSP,12.571728901995812,0.775,0
1519,ising,200,190,40,126,IHT_jit,0.23891715399804525,0.875,6
1520,ising,200,190,40,126,IHT,0.7269858759973431,0.875,6
1521,ising,200,190,40,126,HTP_jit,0.30864267000288237,0.9,6
1522,ising,200,190,40,126,HTP,4.285443328000838,0.9,6
1523,ising,200,190,40,126,CVXPY,0.7223901350080268,0.85,0
1524,ising,200,190,40,127,SCOPE_jit,1.4663305849971948,0.925,14
1525,ising,200,190,40,127,SCOPE,17.158548899999005,0.925,14
1526,ising,200,190,40,127,GraSP_jit,0.616646762995515,0.8,13
1527,ising,200,190,40,127,GraSP,13.549367692990927,0.8,13
1528,ising,200,190,40,127,Foba_jit,0.6141911430022446,0.8,0
1529,ising,200,190,40,127,GraSP_jit,0.5839482560113538,0.8,0
1530,ising,200,190,40,127,GraSP,14.51335840500542,0.8,0
1531,ising,200,190,40,127,IHT_jit,0.2612747569946805,0.825,4
1532,ising,200,190,40,127,IHT,1.2933639349939767,0.825,4
1533,ising,200,190,40,127,HTP_jit,0.40563603398913983,0.825,7
1534,ising,200,190,40,127,HTP,6.473409967991756,0.825,7
1535,ising,200,190,40,127,CVXPY,0.6909955809969688,0.775,0
1536,ising,200,190,40,128,SCOPE_jit,1.0850389770057518,1.0,9
1537,ising,200,190,40,128,SCOPE,9.258665982997627,1.0,9
1538,ising,200,190,40,128,GraSP_jit,0.38038078299723566,0.875,6
1539,ising,200,190,40,128,GraSP,5.053363165003248,0.875,6
1540,ising,200,190,40,128,Foba_jit,0.3834792790003121,0.875,0
1541,ising,200,190,40,128,GraSP_jit,0.3838214409915963,0.875,0
1542,ising,200,190,40,128,GraSP,5.22042312999838,0.875,0
1543,ising,200,190,40,128,IHT_jit,0.2949264659982873,0.9,4
1544,ising,200,190,40,128,IHT,0.7673151210037759,0.9,4
1545,ising,200,190,40,128,HTP_jit,0.3038236330030486,0.95,5
1546,ising,200,190,40,128,HTP,3.6752143560006516,0.95,5
1547,ising,200,190,40,128,CVXPY,0.6546724140061997,0.925,0
1548,ising,200,190,40,129,SCOPE_jit,1.405092588000116,0.925,15
1549,ising,200,190,40,129,SCOPE,15.172567426998285,0.925,15
1550,ising,200,190,40,129,GraSP_jit,0.6131433629925596,0.85,13
1551,ising,200,190,40,129,GraSP,13.893417789993691,0.85,13
1552,ising,200,190,40,129,Foba_jit,0.62306135900144,0.85,0
1553,ising,200,190,40,129,GraSP_jit,0.6201702270045644,0.85,0
1554,ising,200,190,40,129,GraSP,13.995489002001705,0.85,0
1555,ising,200,190,40,129,IHT_jit,0.25253234899719246,0.875,6
1556,ising,200,190,40,129,IHT,0.7707003969990183,0.875,6
1557,ising,200,190,40,129,HTP_jit,0.3965399730077479,0.875,7
1558,ising,200,190,40,129,HTP,4.961872618994676,0.875,7
1559,ising,200,190,40,129,CVXPY,0.5756958239944652,0.8,0
1560,ising,200,190,40,130,SCOPE_jit,1.6495794560032664,0.875,16
1561,ising,200,190,40,130,SCOPE,19.052841141005047,0.875,16
1562,ising,200,190,40,130,GraSP_jit,0.5245848100021249,0.875,10
1563,ising,200,190,40,130,GraSP,9.185374013002729,0.875,10
1564,ising,200,190,40,130,Foba_jit,0.48824994699680246,0.875,0
1565,ising,200,190,40,130,GraSP_jit,0.4862391289934749,0.875,0
1566,ising,200,190,40,130,GraSP,8.773957234006957,0.875,0
1567,ising,200,190,40,130,IHT_jit,0.39812721199996304,0.825,99
1568,ising,200,190,40,130,IHT,2.5468424890132155,0.825,99
1569,ising,200,190,40,130,HTP_jit,0.38421558699337766,0.85,6
1570,ising,200,190,40,130,HTP,5.3563998470053775,0.85,6
1571,ising,200,190,40,130,CVXPY,0.4814017180033261,0.85,0
1572,ising,200,190,40,131,SCOPE_jit,1.4814750619989354,0.875,13
1573,ising,200,190,40,131,SCOPE,10.381551298996783,0.875,9
1574,ising,200,190,40,131,GraSP_jit,0.7240785430039978,0.9,7
1575,ising,200,190,40,131,GraSP,7.622118292012601,0.9,7
1576,ising,200,190,40,131,Foba_jit,0.43322719499701634,0.9,0
1577,ising,200,190,40,131,GraSP_jit,0.4475495830120053,0.9,0
1578,ising,200,190,40,131,GraSP,7.546999020996736,0.9,0
1579,ising,200,190,40,131,IHT_jit,0.2614126599946758,0.925,6
1580,ising,200,190,40,131,IHT,0.7445092010020744,0.925,6
1581,ising,200,190,40,131,HTP_jit,0.4778869970032247,0.85,9
1582,ising,200,190,40,131,HTP,8.426445485994918,0.85,9
1583,ising,200,190,40,131,CVXPY,0.6418813240015879,0.85,0
1584,ising,200,190,40,132,SCOPE_jit,1.0415863139933208,0.925,8
1585,ising,200,190,40,132,SCOPE,9.176495926993084,0.925,8
1586,ising,200,190,40,132,GraSP_jit,0.45637508199433796,0.825,8
1587,ising,200,190,40,132,GraSP,7.342590804997599,0.825,8
1588,ising,200,190,40,132,Foba_jit,0.44940215098904446,0.825,0
1589,ising,200,190,40,132,GraSP_jit,0.4247667489980813,0.825,0
1590,ising,200,190,40,132,GraSP,7.768546979990788,0.825,0
1591,ising,200,190,40,132,IHT_jit,0.25747166700602975,0.925,5
1592,ising,200,190,40,132,IHT,1.0627361200022278,0.925,5
1593,ising,200,190,40,132,HTP_jit,0.32799243500630837,0.925,6
1594,ising,200,190,40,132,HTP,4.1047315370087745,0.925,6
1595,ising,200,190,40,132,CVXPY,0.5170566949964268,0.875,0
1596,ising,200,190,40,133,SCOPE_jit,1.031999184997403,0.925,9
1597,ising,200,190,40,133,SCOPE,9.125299551000353,0.9,7
1598,ising,200,190,40,133,GraSP_jit,0.43290825599979144,0.875,5
1599,ising,200,190,40,133,GraSP,5.535145430010743,0.875,5
1600,ising,200,190,40,133,Foba_jit,0.418848679997609,0.875,0
1601,ising,200,190,40,133,GraSP_jit,0.45122930900834035,0.875,0
1602,ising,200,190,40,133,GraSP,6.113295957999071,0.875,0
1603,ising,200,190,40,133,IHT_jit,0.2840933180123102,0.925,5
1604,ising,200,190,40,133,IHT,1.0371386439946946,0.925,5
1605,ising,200,190,40,133,HTP_jit,0.30005612201057374,0.875,3
1606,ising,200,190,40,133,HTP,2.1094785909954226,0.875,3
1607,ising,200,190,40,133,CVXPY,0.5746444800024619,0.8,0
1608,ising,200,190,40,134,SCOPE_jit,1.4723807249974925,0.9,15
1609,ising,200,190,40,134,SCOPE,18.807651789989905,0.875,19
1610,ising,200,190,40,134,GraSP_jit,0.45915262700873427,0.75,6
1611,ising,200,190,40,134,GraSP,5.982913043990266,0.75,6
1612,ising,200,190,40,134,Foba_jit,0.39743925898801535,0.75,0
1613,ising,200,190,40,134,GraSP_jit,0.5304061950009782,0.75,0
1614,ising,200,190,40,134,GraSP,6.771692939000786,0.75,0
1615,ising,200,190,40,134,IHT_jit,0.2635876549902605,0.825,7
1616,ising,200,190,40,134,IHT,0.7710886780114379,0.825,7
1617,ising,200,190,40,134,HTP_jit,0.35218960099155083,0.85,5
1618,ising,200,190,40,134,HTP,3.727946657993016,0.85,5
1619,ising,200,190,40,134,CVXPY,0.7464370770030655,0.8,0
1620,ising,200,190,40,135,SCOPE_jit,1.2325574529968435,0.875,11
1621,ising,200,190,40,135,SCOPE,15.29870094099897,0.9,12
1622,ising,200,190,40,135,GraSP_jit,0.5449873559991829,0.9,11
1623,ising,200,190,40,135,GraSP,11.390679150004871,0.9,11
1624,ising,200,190,40,135,Foba_jit,0.6061999119992834,0.9,0
1625,ising,200,190,40,135,GraSP_jit,0.625313726006425,0.9,0
1626,ising,200,190,40,135,GraSP,11.37014840199845,0.9,0
1627,ising,200,190,40,135,IHT_jit,0.24739226599922404,0.85,6
1628,ising,200,190,40,135,IHT,0.6689361000026111,0.85,6
1629,ising,200,190,40,135,HTP_jit,0.3745389539981261,0.9,8
1630,ising,200,190,40,135,HTP,6.150362672997289,0.9,8
1631,ising,200,190,40,135,CVXPY,1.9265791759971762,0.775,0
1632,ising,200,190,40,136,SCOPE_jit,1.5424306820059428,0.975,17
1633,ising,200,190,40,136,SCOPE,10.710520142005407,0.9,9
1634,ising,200,190,40,136,GraSP_jit,0.5021665469976142,0.925,10
1635,ising,200,190,40,136,GraSP,9.081373306005844,0.925,10
1636,ising,200,190,40,136,Foba_jit,0.8730446450063027,0.925,0
1637,ising,200,190,40,136,GraSP_jit,0.5066515640064608,0.925,0
1638,ising,200,190,40,136,GraSP,8.599680567000178,0.925,0
1639,ising,200,190,40,136,IHT_jit,0.24621955599286593,0.95,3
1640,ising,200,190,40,136,IHT,0.6922879610065138,0.95,3
1641,ising,200,190,40,136,HTP_jit,0.30835505000140984,0.925,4
1642,ising,200,190,40,136,HTP,2.5834661639964906,0.925,4
1643,ising,200,190,40,136,CVXPY,0.5376908280013595,0.85,0
1644,ising,200,190,40,137,SCOPE_jit,1.0791963219962781,0.975,9
1645,ising,200,190,40,137,SCOPE,9.016610177000985,0.975,8
1646,ising,200,190,40,137,GraSP_jit,0.33844328399572987,0.95,4
1647,ising,200,190,40,137,GraSP,3.4046856580098392,0.95,4
1648,ising,200,190,40,137,Foba_jit,0.3646837520063855,0.95,0
1649,ising,200,190,40,137,GraSP_jit,0.3690888429991901,0.95,0
1650,ising,200,190,40,137,GraSP,3.445903863001149,0.95,0
1651,ising,200,190,40,137,IHT_jit,0.3683783860033145,0.95,3
1652,ising,200,190,40,137,IHT,0.6912184419925325,0.95,3
1653,ising,200,190,40,137,HTP_jit,0.32061956099641975,0.975,3
1654,ising,200,190,40,137,HTP,1.8076430530054495,0.975,3
1655,ising,200,190,40,137,CVXPY,0.6955073569988599,0.925,0
1656,ising,200,190,40,138,SCOPE_jit,1.535108620999381,0.9,16
1657,ising,200,190,40,138,SCOPE,18.1217276059906,0.9,16
1658,ising,200,190,40,138,GraSP_jit,0.5371740739938105,0.925,9
1659,ising,200,190,40,138,GraSP,8.574844230999588,0.925,9
1660,ising,200,190,40,138,Foba_jit,0.46634548799193,0.925,0
1661,ising,200,190,40,138,GraSP_jit,0.49171765000210144,0.925,0
1662,ising,200,190,40,138,GraSP,8.637980929997866,0.925,0
1663,ising,200,190,40,138,IHT_jit,0.2690037830034271,0.875,5
1664,ising,200,190,40,138,IHT,1.6152829180064145,0.875,5
1665,ising,200,190,40,138,HTP_jit,0.3309294820064679,0.825,6
1666,ising,200,190,40,138,HTP,4.234335100001772,0.825,6
1667,ising,200,190,40,139,SCOPE_jit,1.6725171690050047,0.85,17
1668,ising,200,190,40,139,SCOPE,21.053480185000808,0.85,17
1669,ising,200,190,40,139,GraSP_jit,0.9756435450108256,0.875,20
1670,ising,200,190,40,139,GraSP,23.331318861004547,0.875,20
1671,ising,200,190,40,139,Foba_jit,0.8095086649991572,0.875,0
1672,ising,200,190,40,139,GraSP_jit,0.7997099729982438,0.875,0
1673,ising,200,190,40,139,GraSP,21.687995914995554,0.875,0
1674,ising,200,190,40,139,IHT_jit,0.450255963995005,0.875,99
1675,ising,200,190,40,139,IHT,3.3935868660046253,0.875,99
1676,ising,200,190,40,139,HTP_jit,0.3235915810073493,0.875,4
1677,ising,200,190,40,139,HTP,3.774696237000171,0.875,4
1678,ising,200,190,40,139,CVXPY,2.3895663359871833,0.8,0
1679,ising,200,190,40,140,SCOPE_jit,1.2894641760067316,0.9,13
1680,ising,200,190,40,140,SCOPE,14.850688071994227,0.9,13
1681,ising,200,190,40,140,GraSP_jit,0.5181510120019084,0.85,9
1682,ising,200,190,40,140,GraSP,9.362327718990855,0.85,9
1683,ising,200,190,40,140,Foba_jit,0.501241553996806,0.85,0
1684,ising,200,190,40,140,GraSP_jit,0.4881624300032854,0.85,0
1685,ising,200,190,40,140,GraSP,10.241869439996663,0.85,0
1686,ising,200,190,40,140,IHT_jit,0.27088812699366827,0.875,4
1687,ising,200,190,40,140,IHT,1.097619983003824,0.875,4
1688,ising,200,190,40,140,HTP_jit,0.38501174899283797,0.9,8
1689,ising,200,190,40,140,HTP,6.780412859006901,0.9,8
1690,ising,200,190,40,140,CVXPY,0.8407008259964641,0.825,0
1691,ising,200,190,40,141,SCOPE_jit,1.1957832189946203,0.95,10
1692,ising,200,190,40,141,SCOPE,14.005979166991892,0.95,7
1693,ising,200,190,40,141,GraSP_jit,0.4300088570016669,0.875,6
1694,ising,200,190,40,141,GraSP,5.597269784993841,0.875,6
1695,ising,200,190,40,141,Foba_jit,0.45677475299453363,0.875,0
1696,ising,200,190,40,141,GraSP_jit,0.4088399079919327,0.875,0
1697,ising,200,190,40,141,GraSP,5.13387526400038,0.875,0
1698,ising,200,190,40,141,IHT_jit,0.2657786030031275,0.875,4
1699,ising,200,190,40,141,IHT,0.8161218250024831,0.875,4
1700,ising,200,190,40,141,HTP_jit,0.33783871699415613,0.95,6
1701,ising,200,190,40,141,HTP,4.224723979001283,0.95,6
1702,ising,200,190,40,141,CVXPY,0.6161000300053274,0.85,0
1703,ising,200,190,40,142,SCOPE_jit,0.9971603140002117,0.975,7
1704,ising,200,190,40,142,SCOPE,8.947614172997419,0.975,7
1705,ising,200,190,40,142,GraSP_jit,0.49855623800249305,0.9,8
1706,ising,200,190,40,142,GraSP,7.100684714998351,0.9,8
1707,ising,200,190,40,142,Foba_jit,0.43694169899390545,0.9,0
1708,ising,200,190,40,142,GraSP_jit,0.4378039940056624,0.9,0
1709,ising,200,190,40,142,GraSP,7.374365021998528,0.9,0
1710,ising,200,190,40,142,IHT_jit,0.34175756500917487,0.925,3
1711,ising,200,190,40,142,IHT,1.548866615004954,0.925,3
1712,ising,200,190,40,142,HTP_jit,0.3764416199992411,0.975,4
1713,ising,200,190,40,142,HTP,4.004362600011518,0.975,4
1714,ising,200,190,40,142,CVXPY,0.9934673059906345,0.875,0
1715,ising,200,190,40,143,SCOPE_jit,1.4704336340073496,0.95,14
1716,ising,200,190,40,143,SCOPE,20.019094542993116,0.95,16
1717,ising,200,190,40,143,GraSP_jit,0.41744522299268283,0.925,6
1718,ising,200,190,40,143,GraSP,5.983633012991049,0.925,6
1719,ising,200,190,40,143,Foba_jit,0.39523927299887873,0.925,0
1720,ising,200,190,40,143,GraSP_jit,0.4038573560101213,0.925,0
1721,ising,200,190,40,143,GraSP,6.156711927993456,0.925,0
1722,ising,200,190,40,143,IHT_jit,0.24845682800514624,0.925,5
1723,ising,200,190,40,143,IHT,0.7628877649985952,0.925,5
1724,ising,200,190,40,143,HTP_jit,0.3631358839920722,0.95,6
1725,ising,200,190,40,143,HTP,4.452784763998352,0.95,6
1726,ising,200,190,40,143,CVXPY,0.5637145289947512,0.825,0
1727,ising,200,190,40,144,SCOPE_jit,1.1214227190066595,0.975,8
1728,ising,200,190,40,144,SCOPE,10.145537121992675,0.975,8
1729,ising,200,190,40,144,GraSP_jit,0.3809130609879503,1.0,6
1730,ising,200,190,40,144,GraSP,5.327797447986086,1.0,6
1731,ising,200,190,40,144,Foba_jit,0.4288739479961805,1.0,0
1732,ising,200,190,40,144,GraSP_jit,0.42531617199711036,1.0,0
1733,ising,200,190,40,144,GraSP,5.7775334879988804,1.0,0
