,n,p,k,autodiff_accuracy,gurobi_accuracy,autodiff_time,gurobi_time
433,100,100,89,0.8876404494382022,0.898876404494382,14.649169683456421,28.242279291152954
434,100,100,100,1.0,1.0,1.058694839477539,0.45847463607788086
435,100,100,44,0.6818181818181818,0.6590909090909091,1.56205153465271,3602.347137928009
436,100,100,64,0.6875,0.703125,5.379031658172607,3602.289206981659
437,50,50,5,1.0,1.0,0.030863046646118164,0.7351839542388916
438,100,100,86,0.8372093023255814,0.872093023255814,7.834549427032471,162.46019411087036
439,100,100,19,0.631578947368421,0.7368421052631579,0.5617549419403076,3602.4906721115112
440,100,100,59,0.711864406779661,0.5932203389830508,5.292667865753174,3602.268983602524
441,100,100,70,0.7285714285714285,0.7,4.3383400440216064,3602.0019977092743
442,100,100,14,0.6428571428571429,0.5714285714285714,0.31241607666015625,3602.477207660675
443,100,100,34,0.6764705882352942,0.5588235294117647,0.7293612957000732,3602.489548921585
444,50,50,21,0.7142857142857143,0.47619047619047616,0.12197303771972656,420.3664495944977
445,50,50,12,0.6666666666666666,0.6666666666666666,0.09128952026367188,88.39192795753479
446,50,50,32,0.6875,0.625,0.30426549911499023,113.71970963478088
447,100,100,66,0.7121212121212122,0.696969696969697,3.208117961883545,3602.314626932144
448,50,50,27,0.6296296296296297,0.5185185185185185,0.18948864936828613,146.97098803520203
449,100,100,41,0.7317073170731707,0.7073170731707317,1.5833289623260498,3602.3004212379456
450,50,50,28,0.7142857142857143,0.6428571428571429,0.24287104606628418,270.5051739215851
451,100,100,81,0.8148148148148148,0.8024691358024691,16.3102970123291,519.5376696586609
452,100,100,36,0.6111111111111112,0.6944444444444444,1.6610751152038574,3602.3813025951385
453,50,50,23,0.6521739130434783,0.5652173913043478,0.13959407806396484,1269.2095642089844
454,50,50,43,0.8604651162790697,0.8372093023255814,0.7009153366088867,2.7608401775360107
455,100,100,51,0.7058823529411765,0.5686274509803921,2.3550727367401123,3602.3699605464935
456,50,50,38,0.7368421052631579,0.7631578947368421,0.48760199546813965,19.263535261154175
457,100,100,6,1.0,1.0,0.14241290092468262,47.07690763473511
458,50,50,13,0.46153846153846156,0.23076923076923078,0.08587503433227539,736.840743303299
459,50,50,50,1.0,1.0,0.0903933048248291,0.15116620063781738
460,100,100,92,0.9239130434782609,0.9130434782608695,18.059394359588623,10.414954423904419
461,100,100,47,0.6595744680851063,0.574468085106383,1.4167566299438477,3602.378566980362
462,100,100,58,0.6724137931034483,0.6206896551724138,3.782461643218994,3602.28794836998
463,50,50,45,0.8888888888888888,0.8888888888888888,1.0644481182098389,1.7820310592651367
464,100,100,2,1.0,1.0,0.12174582481384277,0.5185103416442871
465,50,50,20,0.6,0.65,0.11020278930664062,2044.010015964508
466,100,100,42,0.6904761904761905,0.42857142857142855,1.3970246315002441,3602.3137907981873
467,100,100,99,0.98989898989899,1.0,2.3412091732025146,0.3931858539581299
468,100,100,17,0.7647058823529411,0.7058823529411765,0.29401731491088867,3602.624895095825
469,100,100,54,0.5925925925925926,0.5925925925925926,2.987517833709717,3602.202738046646
470,50,50,15,0.4666666666666667,0.4666666666666667,0.06838750839233398,253.222092628479
471,100,100,94,0.9361702127659575,0.9468085106382979,18.338011980056763,6.741428852081299
472,100,100,49,0.5714285714285714,0.673469387755102,2.8819456100463867,3602.2822716236115
473,100,100,69,0.782608695652174,0.7681159420289855,4.450993299484253,3601.6112775802612
474,100,100,24,0.7083333333333334,0.7083333333333334,0.4922358989715576,3602.233643770218
475,50,50,11,0.9090909090909091,0.7272727272727273,0.05126690864562988,25.15800166130066
476,100,100,84,0.8452380952380952,0.8690476190476191,11.010871887207031,148.16549587249756
477,100,100,39,0.6666666666666666,0.5641025641025641,1.2400400638580322,3602.3285434246063
478,50,50,26,0.5769230769230769,0.5769230769230769,0.2905290126800537,375.5468182563782
479,100,100,80,0.8,0.775,7.240462303161621,2419.8986706733704
480,100,100,91,0.9010989010989011,0.9230769230769231,11.267351865768433,31.86774516105652
481,100,100,35,0.6285714285714286,0.5428571428571428,1.0047998428344727,3602.4172928333282
482,50,50,33,0.7575757575757576,0.6363636363636364,0.31993818283081055,95.04781770706177
483,50,50,8,0.5,0.5,0.03020024299621582,13.86982798576355
484,100,100,30,0.6666666666666666,0.6666666666666666,0.9712355136871338,3602.3420662879944
485,100,100,87,0.8735632183908046,0.8850574712643678,9.894921064376831,85.53219819068909
486,50,50,48,0.9583333333333334,0.9583333333333334,0.6291601657867432,1.2652003765106201
487,100,100,5,0.8,0.8,0.17530059814453125,4.541994094848633
488,50,50,3,0.6666666666666666,0.6666666666666666,0.031155109405517578,0.2747228145599365
489,100,100,82,0.8292682926829268,0.8048780487804879,8.077635288238525,71.5138533115387
490,100,100,37,0.6216216216216216,0.5675675675675675,1.0215044021606445,3602.3455345630646
491,100,100,57,0.6666666666666666,0.631578947368421,3.4551424980163574,3602.2941348552704
492,50,50,44,0.8636363636363636,0.9090909090909091,0.4967362880706787,2.204789876937866
493,100,100,12,1.0,1.0,0.21107959747314453,3602.2729427814484
494,100,100,97,0.9690721649484536,0.9690721649484536,8.951260328292847,5.410075426101685
495,100,100,52,0.5961538461538461,0.5961538461538461,2.4526407718658447,3602.6205563545227
496,100,100,72,0.75,0.6944444444444444,6.01563286781311,3601.939650297165
497,100,100,7,1.0,1.0,0.1926743984222412,123.0393807888031
498,100,100,27,0.7407407407407407,0.7407407407407407,0.7968194484710693,3602.263163328171
499,50,50,14,0.9285714285714286,0.9285714285714286,0.09013533592224121,76.70880031585693
500,50,50,25,0.72,0.72,0.1570110321044922,287.65379881858826
501,100,100,67,0.7611940298507462,0.6716417910447762,3.991239070892334,3602.3121173381805
502,100,100,22,0.6363636363636364,0.7272727272727273,0.5173697471618652,3602.415145635605
503,100,100,79,0.7974683544303798,0.7974683544303798,5.670932054519653,925.077347278595
504,50,50,9,0.7777777777777778,0.6666666666666666,0.044565677642822266,14.201069593429565
505,100,100,63,0.6031746031746031,0.6031746031746031,3.0007472038269043,3602.2627670764923
506,100,100,74,0.8108108108108109,0.7297297297297297,4.079542875289917,3602.0851213932037
507,100,100,18,0.7222222222222222,0.7222222222222222,0.3886265754699707,3602.3420107364655
508,100,100,38,0.6842105263157895,0.5263157894736842,0.7429811954498291,3602.246592760086
509,100,100,29,0.6206896551724138,0.6551724137931034,0.5469720363616943,3602.1572139263153
510,50,50,16,0.5,0.5,0.06821870803833008,189.074964761734
511,50,50,36,0.7222222222222222,0.7777777777777778,0.43944478034973145,22.376307487487793
512,50,50,31,0.6129032258064516,0.5806451612903226,0.3620107173919678,102.45746445655823
513,100,100,45,0.5777777777777777,0.5555555555555556,1.8470699787139893,3602.387852907181
514,50,50,6,0.6666666666666666,0.6666666666666666,0.04372453689575195,10.711744546890259
515,100,100,85,0.8470588235294118,0.8470588235294118,13.469749212265015,268.29263138771057
516,100,100,96,0.9583333333333334,0.96875,17.892747402191162,6.2071545124053955
517,50,50,46,0.9130434782608695,0.9130434782608695,0.5057995319366455,1.881866455078125
518,100,100,40,0.65,0.65,1.135765552520752,3602.4606533050537
519,100,100,60,0.7333333333333333,0.7,2.9001309871673584,3602.5412418842316
520,50,50,1,1.0,1.0,0.019662857055664062,0.1846623420715332
521,100,100,15,0.7333333333333333,0.7333333333333333,0.3012068271636963,3602.476482152939
522,50,50,2,0.5,0.5,0.021297454833984375,0.20412755012512207
523,100,100,55,0.6363636363636364,0.6363636363636364,1.8338186740875244,3602.399561405182
524,50,50,42,0.8095238095238095,0.8095238095238095,0.6926946640014648,2.3097705841064453
525,100,100,10,0.9,0.9,0.2542273998260498,2141.779266834259
526,50,50,17,0.5882352941176471,0.5882352941176471,0.08667945861816406,281.9370000362396
527,100,100,62,0.6935483870967742,0.6774193548387096,3.624776601791382,3602.2792825698853
528,50,50,49,0.9795918367346939,0.9795918367346939,0.2010815143585205,0.12096714973449707
529,50,50,4,0.75,0.75,0.027886390686035156,0.5522975921630859
530,50,50,24,0.7916666666666666,0.5416666666666666,0.18845367431640625,907.3919446468353
531,100,100,77,0.7662337662337663,0.7662337662337663,5.909443140029907,3302.002977371216
532,100,100,21,0.6666666666666666,0.7142857142857143,0.4590573310852051,3602.3529217243195
533,100,100,32,0.53125,0.5625,0.8855445384979248,3602.271275997162
534,50,50,19,0.631578947368421,0.5263157894736842,0.11168384552001953,689.037092924118
535,50,50,39,0.7692307692307693,0.7692307692307693,0.5281195640563965,6.203097581863403
536,100,100,73,0.7945205479452054,0.726027397260274,5.258152961730957,3601.828370332718
537,50,50,34,0.7941176470588235,0.6764705882352942,0.28408050537109375,36.76938581466675
538,100,100,28,0.7857142857142857,0.7857142857142857,1.0474514961242676,3602.578481197357
539,100,100,68,0.6764705882352942,0.6764705882352942,6.561737298965454,3602.2596695423126
540,100,100,88,0.8636363636363636,0.875,18.458091497421265,37.88541841506958
541,100,100,23,0.6956521739130435,0.7391304347826086,0.5361945629119873,3602.4744102954865
542,100,100,43,0.7209302325581395,0.6046511627906976,1.493586778640747,3602.305633544922
543,50,50,30,0.7333333333333333,0.7,0.17680621147155762,51.8290536403656
544,50,50,41,0.8780487804878049,0.8292682926829268,0.41957640647888184,2.321488857269287
545,100,100,75,0.76,0.7733333333333333,6.607687711715698,3601.74094581604
546,100,100,95,0.9473684210526315,0.9578947368421052,12.842548847198486,7.2749269008636475
547,100,100,13,0.6923076923076923,0.6923076923076923,0.20958518981933594,3602.373186826706
548,100,100,50,0.62,0.58,1.5012891292572021,3602.2270765304565
549,50,50,37,0.7297297297297297,0.7297297297297297,0.3981904983520508,12.374317169189453
550,100,100,25,0.72,0.72,0.6348075866699219,3602.4408452510834
551,100,100,90,0.9111111111111111,0.9,12.110523223876953,9.678571224212646
552,100,100,65,0.6923076923076923,0.6615384615384615,5.063745737075806,3602.2521069049835
553,100,100,9,0.7777777777777778,0.7777777777777778,0.21251225471496582,236.47732496261597
554,100,100,20,0.75,0.75,0.35911107063293457,3602.209716796875
555,50,50,7,0.7142857142857143,0.7142857142857143,0.04470491409301758,5.5485968589782715
556,50,50,47,0.9361702127659575,0.9574468085106383,0.7776308059692383,1.4916505813598633
557,100,100,61,0.6885245901639344,0.7049180327868853,2.9455885887145996,3602.354332923889
558,50,50,22,0.5454545454545454,0.6363636363636364,0.09602475166320801,556.6320395469666
559,100,100,16,0.6875,0.6875,0.35573768615722656,3602.297847032547
560,100,100,56,0.625,0.5714285714285714,2.602691650390625,3602.287417650223
561,100,100,76,0.7763157894736842,0.7894736842105263,5.152960538864136,3601.5048813819885
562,100,100,11,0.9090909090909091,0.9090909090909091,0.21750283241271973,3602.206264734268
563,100,100,31,0.5483870967741935,0.5483870967741935,0.8509342670440674,3602.148855447769
564,50,50,18,0.6666666666666666,0.6111111111111112,0.09524297714233398,205.1215443611145
565,50,50,29,0.7586206896551724,0.6551724137931034,0.20833611488342285,114.99125957489014
566,100,100,71,0.7464788732394366,0.6901408450704225,3.9607677459716797,3602.1152758598328
567,100,100,26,0.7307692307692307,0.7307692307692307,0.7104940414428711,3602.302409172058
568,100,100,46,0.5652173913043478,0.6304347826086957,1.733896255493164,3602.2450239658356
569,100,100,83,0.8072289156626506,0.7951807228915663,9.37923002243042,131.2199625968933
570,100,100,1,1.0,1.0,0.08649420738220215,0.4255554676055908
571,100,100,78,0.7948717948717948,0.782051282051282,6.327565908432007,1840.7669823169708
572,100,100,98,0.9795918367346939,0.9897959183673469,7.043685674667358,5.285220623016357
573,100,100,33,0.696969696969697,0.696969696969697,0.8311479091644287,3602.650399684906
574,100,100,53,0.6226415094339622,0.660377358490566,2.424010753631592,3602.2196357250214
575,50,50,40,0.825,0.75,0.5205240249633789,2.071986436843872
576,100,100,8,0.75,0.75,0.1760096549987793,338.3578414916992
577,100,100,93,0.946236559139785,0.9247311827956989,9.853326797485352,6.986168622970581
578,100,100,48,0.7083333333333334,0.6666666666666666,1.857215166091919,3602.226354598999
579,50,50,35,0.7142857142857143,0.7142857142857143,0.42951178550720215,6.021221160888672
580,100,100,3,1.0,1.0,0.12263321876525879,0.970550537109375
581,50,50,10,0.7,0.7,0.055016517639160156,56.862425088882446
582,100,100,4,0.75,0.75,0.16455340385437012,3.6642210483551025
583,100,100,89,0.8876404494382022,0.898876404494382,19.594771146774292,33.6242401599884
584,100,100,100,1.0,1.0,1.077199935913086,0.40557003021240234
585,100,100,44,0.7272727272727273,0.6818181818181818,1.3114502429962158,3602.394556045532
586,100,100,64,0.671875,0.625,5.219964504241943,3602.215364933014
587,50,50,5,0.8,0.8,0.02335834503173828,1.0328238010406494
588,100,100,86,0.872093023255814,0.8372093023255814,7.2418999671936035,108.06321358680725
589,100,100,19,0.6842105263157895,0.7368421052631579,0.43288111686706543,3602.32497882843
590,100,100,59,0.6610169491525424,0.6271186440677966,2.9620184898376465,3602.3564348220825
591,100,100,70,0.6857142857142857,0.7,6.234650135040283,3601.8071036338806
592,100,100,14,0.8571428571428571,0.8571428571428571,0.33079028129577637,3602.2361307144165
593,100,100,34,0.6470588235294118,0.5882352941176471,0.8255407810211182,3602.149467945099
594,50,50,21,0.7142857142857143,0.5238095238095238,0.11563467979431152,768.5464375019073
595,50,50,12,0.5833333333333334,0.5833333333333334,0.04817318916320801,25.601364374160767
596,50,50,32,0.65625,0.71875,0.4754815101623535,21.186776161193848
597,100,100,66,0.696969696969697,0.6666666666666666,3.135942220687866,3601.9411289691925
598,50,50,27,0.6296296296296297,0.6296296296296297,0.24117326736450195,144.31057500839233
599,100,100,41,0.6585365853658537,0.5853658536585366,2.008791446685791,3602.3330421447754
600,50,50,28,0.6071428571428571,0.6071428571428571,0.20045971870422363,59.389392375946045
601,100,100,81,0.7777777777777778,0.7901234567901234,12.017895221710205,225.91815161705017
602,100,100,36,0.75,0.75,1.220672369003296,3602.3505828380585
603,50,50,23,0.6521739130434783,0.391304347826087,0.15301847457885742,101.21886038780212
604,50,50,43,0.8372093023255814,0.8604651162790697,0.6903676986694336,1.9429233074188232
605,100,100,51,0.5882352941176471,0.5490196078431373,1.9143664836883545,3602.2975080013275
606,50,50,38,0.7894736842105263,0.7105263157894737,0.5856151580810547,6.6550376415252686
607,100,100,6,1.0,1.0,0.12874341011047363,12.980633735656738
608,50,50,13,0.7692307692307693,0.6923076923076923,0.06469416618347168,714.4280159473419
609,50,50,50,1.0,1.0,0.08078742027282715,0.09886884689331055
610,100,100,92,0.9130434782608695,0.9239130434782609,10.785908222198486,15.144006729125977
611,100,100,47,0.6382978723404256,0.7446808510638298,1.969170093536377,3602.2500426769257
612,100,100,58,0.6551724137931034,0.6379310344827587,3.208627939224243,3602.2429480552673
613,50,50,45,0.8888888888888888,0.8888888888888888,0.9527320861816406,2.254854917526245
614,100,100,2,0.5,0.5,0.11840367317199707,0.5223519802093506
615,50,50,20,0.75,0.7,0.12836837768554688,612.6294577121735
616,100,100,42,0.6666666666666666,0.6190476190476191,2.101588010787964,3602.287169456482
617,100,100,99,0.98989898989899,0.98989898989899,38.24443745613098,0.38701605796813965
618,100,100,17,0.6470588235294118,0.7058823529411765,0.4078993797302246,3602.282495498657
619,100,100,54,0.6481481481481481,0.6666666666666666,2.1690526008605957,3602.2017571926117
620,50,50,15,0.7333333333333333,0.6666666666666666,0.09468698501586914,322.6448154449463
621,100,100,94,0.9361702127659575,0.9468085106382979,10.876184701919556,7.339465618133545
622,100,100,49,0.6122448979591837,0.5510204081632653,1.6138203144073486,3602.330183506012
623,100,100,69,0.782608695652174,0.782608695652174,4.741460084915161,3602.03808927536
624,100,100,24,0.625,0.6666666666666666,0.6594409942626953,3602.284843444824
625,50,50,11,0.6363636363636364,0.6363636363636364,0.07378959655761719,9.006325006484985
626,100,100,84,0.8333333333333334,0.8214285714285714,6.687587261199951,269.14898562431335
627,100,100,39,0.6153846153846154,0.6153846153846154,1.10447359085083,3602.278256177902
628,50,50,26,0.7307692307692307,0.6153846153846154,0.213226318359375,585.9000871181488
629,100,100,80,0.775,0.8,8.575072765350342,1073.2914481163025
630,100,100,91,0.9010989010989011,0.9340659340659341,9.722503423690796,16.451467514038086
631,100,100,35,0.6857142857142857,0.6571428571428571,1.1196675300598145,3602.148017168045
632,50,50,33,0.696969696969697,0.6363636363636364,0.45958447456359863,20.84238290786743
633,50,50,8,0.875,0.875,0.033997535705566406,12.878649473190308
634,100,100,30,0.7,0.6666666666666666,0.9030327796936035,3602.190801382065
635,100,100,87,0.8620689655172413,0.9080459770114943,10.327961683273315,107.13387799263
636,50,50,48,0.9583333333333334,0.9583333333333334,0.43360233306884766,1.239865779876709
637,100,100,5,0.8,0.8,0.17078852653503418,6.405411243438721
638,50,50,3,0.6666666666666666,0.6666666666666666,0.021372079849243164,0.31830883026123047
639,100,100,82,0.8414634146341463,0.8048780487804879,9.60530686378479,236.13099837303162
640,100,100,37,0.6216216216216216,0.4864864864864865,1.2802963256835938,3602.270502090454
641,100,100,57,0.631578947368421,0.5789473684210527,1.745476484298706,3602.142064809799
642,50,50,44,0.8636363636363636,0.9090909090909091,0.7997643947601318,1.8190193176269531
643,100,100,12,0.75,0.75,0.2244555950164795,3601.999000310898
644,100,100,97,0.9690721649484536,0.9690721649484536,9.029459238052368,5.347804307937622
645,100,100,52,0.6923076923076923,0.5961538461538461,2.232638120651245,3602.210995197296
646,100,100,72,0.7222222222222222,0.7222222222222222,3.4794342517852783,3601.5392293930054
647,100,100,7,0.5714285714285714,0.5714285714285714,0.16318154335021973,104.11562776565552
648,100,100,27,0.5555555555555556,0.5185185185185185,0.6611793041229248,3602.29372215271
649,50,50,14,0.8571428571428571,0.7142857142857143,0.057628631591796875,166.18012142181396
650,50,50,25,0.72,0.56,0.21952533721923828,116.75540494918823
651,100,100,67,0.7164179104477612,0.7164179104477612,2.5900790691375732,3602.2369995117188
652,100,100,22,0.7727272727272727,0.7727272727272727,0.33930397033691406,3602.2739913463593
653,100,100,79,0.7721518987341772,0.7721518987341772,8.71174168586731,1167.9494488239288
654,50,50,9,0.8888888888888888,0.8888888888888888,0.04996848106384277,9.24619746208191
655,100,100,63,0.7142857142857143,0.6507936507936508,3.0562493801116943,3602.288329601288
656,100,100,74,0.7162162162162162,0.7702702702702703,4.427944660186768,3601.605306148529
657,100,100,18,0.7222222222222222,0.7222222222222222,0.29964232444763184,3602.214177131653
658,100,100,38,0.6842105263157895,0.631578947368421,1.3401265144348145,3602.055217027664
659,100,100,29,0.6896551724137931,0.5517241379310345,0.49715638160705566,3602.1053681373596
660,50,50,16,0.6875,0.625,0.07735180854797363,245.0819182395935
661,50,50,36,0.75,0.6944444444444444,0.48993897438049316,17.626150608062744
662,50,50,31,0.8387096774193549,0.7096774193548387,0.3587069511413574,289.4955823421478
663,100,100,45,0.6444444444444445,0.5777777777777777,1.5532405376434326,3602.1676852703094
664,50,50,6,0.6666666666666666,0.6666666666666666,0.03392672538757324,3.5367989540100098
665,100,100,85,0.8588235294117647,0.8470588235294118,6.720616340637207,248.5460226535797
666,100,100,96,0.9583333333333334,0.9583333333333334,14.027361869812012,6.088502883911133
667,50,50,46,0.9347826086956522,0.9347826086956522,1.400437831878662,1.8460602760314941
668,100,100,40,0.575,0.6,0.8675415515899658,3602.2471528053284
669,100,100,60,0.6833333333333333,0.6333333333333333,2.239835023880005,3602.0762536525726
670,50,50,1,1.0,1.0,0.01741790771484375,0.15511536598205566
671,100,100,15,0.8,0.8666666666666667,0.3229706287384033,3602.3163776397705
672,50,50,2,1.0,1.0,0.01815056800842285,0.13193440437316895
673,100,100,55,0.6727272727272727,0.6181818181818182,2.1314902305603027,3602.1785805225372
674,50,50,42,0.8333333333333334,0.8095238095238095,0.5190093517303467,5.29737663269043
675,100,100,10,0.8,0.8,0.25759339332580566,1237.5552821159363
676,50,50,17,0.7058823529411765,0.7058823529411765,0.12289190292358398,270.9610080718994
677,100,100,62,0.6290322580645161,0.5967741935483871,2.8504693508148193,3602.253815174103
678,50,50,49,0.9795918367346939,0.9795918367346939,0.15167474746704102,0.12290310859680176
679,50,50,4,1.0,1.0,0.021383047103881836,0.9655959606170654
680,50,50,24,0.5833333333333334,0.5416666666666666,0.2868022918701172,312.8204984664917
681,100,100,77,0.7792207792207793,0.8051948051948052,8.918406963348389,2411.96794629097
682,100,100,21,0.6190476190476191,0.5714285714285714,0.5957937240600586,3602.4585099220276
683,100,100,32,0.625,0.625,0.7615823745727539,3602.2343413829803
684,50,50,19,0.631578947368421,0.47368421052631576,0.09284687042236328,397.9137988090515
685,50,50,39,0.8205128205128205,0.8461538461538461,0.6200687885284424,4.622462272644043
686,100,100,73,0.7534246575342466,0.7671232876712328,3.710829257965088,3601.7535388469696
687,50,50,34,0.6764705882352942,0.7352941176470589,0.244171142578125,31.442227125167847
688,100,100,28,0.7142857142857143,0.5714285714285714,0.5950195789337158,3602.3064348697662
689,100,100,68,0.7058823529411765,0.75,5.230144023895264,3602.044374227524
690,100,100,88,0.8863636363636364,0.8863636363636364,7.474263668060303,72.0164110660553
691,100,100,23,0.6521739130434783,0.6521739130434783,0.5729358196258545,3603.1290197372437
692,100,100,43,0.7209302325581395,0.6976744186046512,1.332683801651001,3602.273989915848
693,50,50,30,0.6333333333333333,0.5666666666666667,0.17693567276000977,162.55836272239685
694,50,50,41,0.8292682926829268,0.7804878048780488,0.3944220542907715,5.25169563293457
695,100,100,75,0.7733333333333333,0.76,4.896048307418823,3601.4586856365204
696,100,100,95,0.9473684210526315,0.9578947368421052,15.952814817428589,7.5429418087005615
697,100,100,13,0.8461538461538461,0.8461538461538461,0.2735602855682373,3602.2997856140137
698,100,100,50,0.6,0.64,2.182023763656616,3602.1417558193207
699,50,50,37,0.7837837837837838,0.7297297297297297,0.31623315811157227,6.567345857620239
700,100,100,25,0.6,0.6,0.6065900325775146,3602.2503054142
701,100,100,90,0.8888888888888888,0.9,7.664107799530029,29.009398937225342
702,100,100,65,0.6461538461538462,0.6307692307692307,3.0982255935668945,3602.1939907073975
703,100,100,9,0.7777777777777778,0.7777777777777778,0.23221063613891602,862.4794125556946
704,100,100,20,0.8,0.8,0.3989295959472656,3602.241281747818
705,50,50,7,1.0,1.0,0.042038679122924805,3.2803573608398438
706,50,50,47,0.9361702127659575,0.9361702127659575,0.484224796295166,1.5423147678375244
707,100,100,61,0.7377049180327869,0.7049180327868853,3.2197210788726807,3602.3065779209137
708,50,50,22,0.5909090909090909,0.5909090909090909,0.14133214950561523,377.99942660331726
709,100,100,16,0.6875,0.6875,0.3058633804321289,3602.408811569214
710,100,100,56,0.6785714285714286,0.5714285714285714,2.2083590030670166,3602.170739173889
711,100,100,76,0.8026315789473685,0.7368421052631579,5.270230531692505,3601.266134262085
712,100,100,11,0.9090909090909091,0.7272727272727273,0.17437076568603516,3602.248510360718
713,100,100,31,0.6774193548387096,0.6451612903225806,0.7368357181549072,3602.1505031585693
714,50,50,18,0.7222222222222222,0.7222222222222222,0.07605481147766113,457.5556321144104
715,50,50,29,0.7931034482758621,0.7931034482758621,0.2900714874267578,195.61617469787598
716,100,100,71,0.7464788732394366,0.7323943661971831,4.491772413253784,3602.256170272827
717,100,100,26,0.7307692307692307,0.7692307692307693,0.5480210781097412,3602.220100402832
718,100,100,46,0.6086956521739131,0.5652173913043478,1.9822168350219727,3602.197028398514
719,100,100,83,0.8433734939759037,0.8192771084337349,6.73296594619751,101.70716691017151
720,100,100,1,1.0,1.0,0.0851747989654541,0.39761996269226074
721,100,100,78,0.8076923076923077,0.782051282051282,4.736642599105835,1151.4699964523315
722,100,100,98,0.9795918367346939,0.9795918367346939,4.3262176513671875,7.819865465164185
723,100,100,33,0.6666666666666666,0.6666666666666666,0.9679605960845947,3602.1993496418
724,100,100,53,0.6226415094339622,0.6037735849056604,2.7070086002349854,3602.1284210681915
725,50,50,40,0.8,0.85,0.4801352024078369,2.2661185264587402
726,100,100,8,0.75,0.75,0.14198875427246094,116.69842290878296
727,100,100,93,0.9247311827956989,0.9247311827956989,6.18105936050415,11.51599383354187
728,100,100,48,0.6041666666666666,0.5625,1.6334779262542725,3602.2750380039215
729,50,50,35,0.6857142857142857,0.6857142857142857,0.39789867401123047,32.77321171760559
730,100,100,3,1.0,1.0,0.08184075355529785,0.8713424205780029
731,50,50,10,0.6,0.7,0.0478365421295166,29.93254065513611
732,100,100,4,1.0,1.0,0.087249755859375,1.8506782054901123
733,100,100,89,0.8876404494382022,0.898876404494382,13.904168844223022,68.83101105690002
734,100,100,100,1.0,1.0,1.0013723373413086,0.3463566303253174
735,100,100,44,0.6363636363636364,0.6136363636363636,1.424144983291626,3602.118766307831
736,100,100,64,0.71875,0.65625,3.852511167526245,3602.15070438385
737,50,50,5,1.0,1.0,0.022175073623657227,1.3772432804107666
738,100,100,86,0.872093023255814,0.872093023255814,8.166409492492676,65.36053252220154
739,100,100,19,0.7368421052631579,0.7368421052631579,0.31761932373046875,3602.148679256439
740,100,100,59,0.6610169491525424,0.6101694915254238,2.2750518321990967,3602.6138319969177
741,100,100,70,0.6857142857142857,0.7428571428571429,3.7888355255126953,3601.713698863983
742,100,100,14,0.7142857142857143,0.7142857142857143,0.20193099975585938,3602.162346124649
743,100,100,34,0.6764705882352942,0.5882352941176471,0.7849454879760742,3602.156046152115
744,50,50,21,0.7619047619047619,0.7619047619047619,0.12287068367004395,1489.272480726242
745,50,50,12,0.75,0.6666666666666666,0.08976626396179199,187.50849795341492
746,50,50,32,0.6875,0.6875,0.3610060214996338,20.91260528564453
747,100,100,66,0.6666666666666666,0.7272727272727273,4.652135133743286,3602.2481331825256
748,50,50,27,0.6296296296296297,0.6296296296296297,0.1335439682006836,288.73849630355835
749,100,100,41,0.6097560975609756,0.5609756097560976,1.7057745456695557,3602.0964138507843
