,n,seed,SCOPE_accuracy,SCOPE_time,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_best_step_size,GraHTP_cv_time,GraSP_accuracy,GraSP_time,Lasso_accuracy,Lasso_best_lambda,Lasso_time
1025,550,11025,1.0,3.4278061389923096,0.68,1.154292106628418,1.0,0.000774263682681127,13.621005058288574,0.92,0.08832049369812012,0.92,56250.0,4.4594566822052
1026,550,11026,1.0,3.4831855297088623,0.6,2.011850118637085,1.0,0.000774263682681127,14.22359037399292,0.96,0.2515096664428711,0.94,70312.5,12.324343919754028
1027,550,11027,1.0,2.4603073596954346,0.66,9.109931707382202,1.0,0.000774263682681127,21.93250274658203,0.88,0.1404285430908203,0.9,66406.25,10.97688364982605
1028,550,11028,1.0,2.741438865661621,0.56,1.2243709564208984,1.0,0.00046415888336127773,20.30986738204956,0.9,0.2509427070617676,0.9,63476.5625,14.153432130813599
1029,550,11029,1.0,2.7440898418426514,0.64,1.8667049407958984,1.0,0.000774263682681127,19.816256284713745,0.84,0.08992457389831543,0.88,57128.90625,13.121459484100342
1030,550,11030,1.0,3.57977294921875,0.56,5.691358804702759,1.0,0.00046415888336127773,14.584434270858765,0.92,0.10475277900695801,0.92,64453.125,11.352577686309814
1031,550,11031,1.0,2.918593645095825,0.56,3.090205669403076,1.0,0.000774263682681127,19.41103720664978,0.9,0.12882399559020996,0.88,65460.205078125,22.79890275001526
1032,550,11032,1.0,4.342664480209351,0.58,0.598966121673584,1.0,0.000774263682681127,7.654986143112183,0.92,0.21400141716003418,0.9,59765.625,11.349138021469116
1033,550,11033,1.0,2.4956235885620117,0.58,0.6417381763458252,1.0,0.00046415888336127773,12.299335479736328,0.94,0.143035888671875,0.98,55428.84171009064,30.016681671142578
1034,550,11034,1.0,2.6035666465759277,0.66,2.186768054962158,1.0,0.000774263682681127,9.869515895843506,0.94,0.1179807186126709,0.96,62500.0,6.2910685539245605
1035,550,11035,1.0,3.884448766708374,0.66,3.7325801849365234,1.0,0.00046415888336127773,14.916210651397705,0.94,0.14882159233093262,0.92,74707.03125,11.731058120727539
1036,550,11036,1.0,1.6944360733032227,0.62,1.1060152053833008,1.0,0.00046415888336127773,22.5598201751709,0.92,0.052858829498291016,0.94,59765.625,15.608978748321533
1037,550,11037,1.0,1.348233938217163,0.6,5.668380975723267,1.0,0.00046415888336127773,18.266247034072876,0.92,0.13991141319274902,0.96,56250.0,6.347341299057007
1038,550,11038,1.0,1.9347877502441406,0.82,1.8801748752593994,1.0,0.00046415888336127773,14.97226357460022,0.94,0.0635676383972168,0.94,68481.4453125,12.85341215133667
1039,550,11039,1.0,1.9114127159118652,0.56,1.536717176437378,1.0,0.000774263682681127,21.105260848999023,0.94,0.03690338134765625,0.92,59765.625,6.670886754989624
1040,550,11040,1.0,3.0895817279815674,0.66,0.6893527507781982,1.0,0.00046415888336127773,4.077956438064575,0.92,0.19534087181091309,0.96,58007.8125,11.135281562805176
1041,550,11041,1.0,4.269952774047852,0.52,0.5927045345306396,1.0,0.000774263682681127,22.502447843551636,0.92,0.038794517517089844,0.96,62500.0,6.8833253383636475
1042,550,11042,1.0,4.300269365310669,0.54,0.6706664562225342,1.0,0.00046415888336127773,23.169187545776367,0.94,0.2671191692352295,0.88,66925.048828125,21.501177310943604
1043,550,11043,1.0,3.653801679611206,0.56,5.969706058502197,1.0,0.00046415888336127773,24.9028799533844,0.9,0.09392094612121582,0.88,67443.84765625,20.18759560585022
1044,550,11044,1.0,2.596081256866455,0.66,0.5998899936676025,1.0,0.00046415888336127773,14.354803800582886,0.94,0.2699160575866699,0.94,70312.5,7.347949504852295
1045,550,11045,1.0,4.4508631229400635,0.66,10.647097826004028,1.0,0.000774263682681127,14.200198650360107,0.9,0.17070221900939941,0.9,62500.0,6.00108003616333
1046,550,11046,1.0,2.940539598464966,0.66,6.5224151611328125,1.0,0.000774263682681127,14.801083087921143,0.86,0.2774498462677002,0.88,59765.625,16.689392566680908
1047,550,11047,1.0,2.044741630554199,0.64,5.751473426818848,1.0,0.000774263682681127,16.65642523765564,0.94,0.22360992431640625,0.94,59374.45163726807,22.93375301361084
1048,550,11048,1.0,0.5721466541290283,0.58,4.557866334915161,1.0,0.00046415888336127773,21.808338403701782,0.92,0.046506404876708984,0.96,61633.30078125,17.142075061798096
1049,550,11049,1.0,3.2927796840667725,0.64,0.5943140983581543,1.0,0.000774263682681127,14.046977758407593,0.9,0.18484759330749512,0.92,56250.0,4.168537855148315
1050,550,11050,1.0,2.5530624389648438,0.6,3.5882749557495117,1.0,0.000774263682681127,18.630701303482056,0.86,0.14121437072753906,0.9,59374.45163726807,31.5545551776886
1051,550,11051,1.0,3.973731756210327,0.58,4.934330701828003,1.0,0.000774263682681127,6.9121620655059814,0.94,0.061798095703125,0.92,64453.125,10.097980976104736
1052,550,11052,1.0,0.49634695053100586,0.68,1.4848904609680176,1.0,0.000774263682681127,19.788620710372925,0.94,0.12829279899597168,0.96,64453.125,8.476653814315796
1053,550,11053,1.0,1.5558984279632568,0.58,0.9813146591186523,1.0,0.000774263682681127,11.050177812576294,0.94,0.02080225944519043,0.96,56250.0,7.984318017959595
1054,550,11054,1.0,2.791611671447754,0.54,0.6470432281494141,1.0,0.000774263682681127,19.30394172668457,0.94,0.0829780101776123,0.9,61874.05586242676,33.620091676712036
1055,550,11055,1.0,3.348397731781006,0.76,2.1700918674468994,1.0,0.00046415888336127773,26.724344730377197,0.9,0.05282950401306152,0.98,56250.0,4.617338418960571
1056,550,11056,1.0,4.043793201446533,0.52,0.6304054260253906,1.0,0.00046415888336127773,7.90964937210083,0.88,0.055452823638916016,0.84,64453.125,10.407563209533691
1057,550,11057,1.0,5.658803701400757,0.58,2.2982711791992188,1.0,0.00046415888336127773,23.164132356643677,0.92,0.19981861114501953,0.92,69551.46789550781,16.548855304718018
1058,550,11058,1.0,0.44109535217285156,0.64,0.619511604309082,1.0,0.00046415888336127773,12.175028085708618,0.94,0.01842355728149414,0.96,66665.6494140625,14.556922435760498
1059,550,11059,1.0,0.8880960941314697,0.64,0.6392877101898193,1.0,0.00046415888336127773,27.3016574382782,0.96,0.14144110679626465,0.96,62114.810943603516,26.87774419784546
1060,550,11060,1.0,3.644625186920166,0.7,0.8459568023681641,1.0,0.000774263682681127,13.366337299346924,0.92,0.14452576637268066,0.94,64453.125,8.241503953933716
1061,550,11061,1.0,0.5577402114868164,0.7,2.771378993988037,1.0,0.000774263682681127,19.656334161758423,0.88,0.017753124237060547,0.92,58914.1845703125,18.823071479797363
1062,550,11062,1.0,0.8578612804412842,0.66,3.0340018272399902,1.0,0.00046415888336127773,17.270909547805786,0.96,0.023126602172851562,0.96,67443.84765625,14.032713890075684
1063,550,11063,1.0,2.84081768989563,0.78,0.6335968971252441,1.0,0.00046415888336127773,11.610901594161987,0.96,0.1633467674255371,0.96,64453.125,16.552037000656128
1064,550,11064,1.0,2.4838507175445557,0.52,2.588336229324341,1.0,0.000774263682681127,21.496972799301147,0.96,0.07563352584838867,0.92,64453.125,9.520931005477905
1065,550,11065,1.0,0.8726959228515625,0.6,3.418100595474243,1.0,0.000774263682681127,24.564071893692017,0.92,0.01975393295288086,0.92,66406.25,12.37123703956604
1066,550,11066,1.0,2.6717538833618164,0.76,5.74059534072876,1.0,0.00046415888336127773,26.27717423439026,0.96,0.02105402946472168,0.96,56250.0,9.30633544921875
1067,550,11067,1.0,3.1620757579803467,0.64,1.5143780708312988,1.0,0.000774263682681127,17.831730604171753,0.94,0.12887930870056152,0.92,70312.5,11.464757919311523
1068,550,11068,1.0,2.4952545166015625,0.62,3.727128267288208,1.0,0.00046415888336127773,22.435490369796753,0.98,0.04190826416015625,0.96,66406.25,11.947818040847778
1069,550,11069,1.0,3.205090045928955,0.56,0.6483311653137207,1.0,0.000774263682681127,9.410208940505981,0.94,0.150007963180542,0.9,66406.25,14.769496440887451
1070,550,11070,1.0,1.6493644714355469,0.68,2.647915840148926,1.0,0.00046415888336127773,16.732197999954224,0.9,0.02176690101623535,0.94,56250.0,3.296647787094116
1071,550,11071,1.0,4.08367395401001,0.62,0.8154077529907227,1.0,0.000774263682681127,9.602280855178833,0.92,0.060889244079589844,0.94,56250.0,9.921944856643677
1072,550,11072,1.0,3.1359639167785645,0.58,0.6300241947174072,1.0,0.00046415888336127773,9.026634931564331,0.92,0.19974732398986816,0.9,60699.462890625,15.742027044296265
1073,550,11073,1.0,0.5325043201446533,0.58,0.6442208290100098,1.0,0.00046415888336127773,6.763704776763916,0.9,0.021199464797973633,0.92,61633.30078125,12.245887517929077
1074,550,11074,1.0,1.0553357601165771,0.66,0.6313459873199463,1.0,0.000774263682681127,21.670233011245728,0.88,0.11102914810180664,0.88,62500.0,4.08335280418396
1075,550,11075,1.0,4.426909446716309,0.62,0.6685316562652588,1.0,0.000774263682681127,23.884726524353027,0.9,0.09208846092224121,0.92,58007.8125,7.210677146911621
1076,550,11076,1.0,3.7566447257995605,0.6,0.7295124530792236,1.0,0.00046415888336127773,15.165735006332397,0.92,0.12165021896362305,0.94,61633.30078125,17.608097553253174
1077,550,11077,1.0,0.3842146396636963,0.62,0.6240503787994385,1.0,0.000774263682681127,11.130716800689697,0.96,0.017699718475341797,0.98,67443.84765625,19.22029399871826
1078,550,11078,1.0,3.3906359672546387,0.64,2.971447467803955,1.0,0.00046415888336127773,20.298089027404785,0.92,0.37683892250061035,0.9,58007.8125,17.55468249320984
1079,550,11079,1.0,1.5263631343841553,0.54,6.052103281021118,1.0,0.00046415888336127773,19.849096536636353,0.98,0.2112736701965332,0.96,56250.0,3.356058359146118
1080,550,11080,1.0,3.3209731578826904,0.56,0.6728391647338867,1.0,0.001291549665014884,17.532692670822144,0.94,0.02169489860534668,0.96,66406.25,11.688656091690063
1081,550,11081,1.0,2.378340482711792,0.68,3.033017158508301,1.0,0.00046415888336127773,11.744660139083862,0.88,0.027442455291748047,0.98,53125.0,7.711105585098267
1082,550,11082,1.0,1.7602722644805908,0.66,1.59975266456604,1.0,0.000774263682681127,23.082584381103516,0.98,0.08432602882385254,0.92,70312.5,8.22319507598877
1083,550,11083,1.0,3.2626500129699707,0.82,1.3587493896484375,1.0,0.000774263682681127,13.874595880508423,0.92,0.1471242904663086,0.9,64453.125,13.438232183456421
1084,550,11084,1.0,3.5426151752471924,0.58,0.861210823059082,1.0,0.00046415888336127773,12.292364835739136,0.88,0.22873330116271973,0.96,50781.25,6.019989252090454
1085,550,11085,1.0,4.153824806213379,0.54,1.5209980010986328,1.0,0.000774263682681127,28.37791109085083,0.88,0.14693784713745117,0.94,53125.0,4.654981374740601
1086,550,11086,1.0,2.7607498168945312,0.6,4.436187267303467,1.0,0.00046415888336127773,23.751652002334595,0.94,0.08472514152526855,0.9,65971.61293029785,28.892614364624023
1087,550,11087,1.0,3.898465633392334,0.54,0.8539438247680664,1.0,0.00046415888336127773,12.358430862426758,0.94,0.04272890090942383,0.98,58007.8125,11.248211860656738
1088,550,11088,1.0,1.2145977020263672,0.6,0.7956724166870117,1.0,0.000774263682681127,21.42714548110962,0.96,0.05724453926086426,0.92,67443.84765625,12.569272756576538
1089,550,11089,1.0,3.223994493484497,0.68,3.726184606552124,1.0,0.000774263682681127,20.92655086517334,0.92,0.06699967384338379,0.96,56250.0,4.345941781997681
1090,550,11090,1.0,1.6368303298950195,0.5,3.149052619934082,1.0,0.00046415888336127773,3.3911309242248535,0.9,0.017773866653442383,0.9,62500.0,3.409653425216675
1091,550,11091,1.0,3.4149794578552246,0.62,0.6806240081787109,1.0,0.000774263682681127,8.817219972610474,0.92,0.2196793556213379,0.98,58007.8125,6.031559944152832
1092,550,11092,1.0,2.363597869873047,0.64,0.6715543270111084,1.0,0.000774263682681127,9.490099430084229,0.92,0.12969660758972168,0.94,59765.625,13.683173179626465
1093,550,11093,1.0,2.5802388191223145,0.66,4.7180845737457275,1.0,0.000774263682681127,20.664677381515503,0.96,0.07808351516723633,0.96,68481.4453125,19.54295587539673
1094,550,11094,1.0,1.7073616981506348,0.62,0.6363959312438965,1.0,0.00046415888336127773,7.272100448608398,0.94,0.21578121185302734,0.96,66406.25,12.39543080329895
1095,550,11095,1.0,0.874274730682373,0.7,1.0227077007293701,1.0,0.000774263682681127,14.544642686843872,0.94,0.03420424461364746,0.94,62500.0,5.20877480506897
1096,550,11096,1.0,4.277088403701782,0.6,1.5862617492675781,1.0,0.00046415888336127773,19.44049334526062,0.88,0.19722652435302734,0.88,70861.81640625,19.519922018051147
1097,550,11097,1.0,1.6259448528289795,0.72,1.9735581874847412,1.0,0.00046415888336127773,22.41120219230652,0.9,0.2315218448638916,0.9,70312.5,7.529862403869629
1098,550,11098,1.0,3.94010591506958,0.6,0.6433920860290527,1.0,0.00046415888336127773,24.006159782409668,0.92,0.06885719299316406,0.86,64956.6650390625,15.497350931167603
1099,550,11099,1.0,1.770951747894287,0.56,1.8869044780731201,1.0,0.000774263682681127,20.693214654922485,0.88,0.06987309455871582,0.92,58007.8125,13.50036358833313
1100,600,11100,1.0,1.0605056285858154,0.64,1.5265593528747559,1.0,0.00046415888336127773,18.600767135620117,0.94,0.021077632904052734,0.96,79687.5,9.248766660690308
1101,600,11101,1.0,5.250856399536133,0.54,0.6746687889099121,1.0,0.00046415888336127773,21.39300274848938,0.98,0.17766833305358887,0.98,68481.4453125,16.48574447631836
1102,600,11102,1.0,7.266050815582275,0.64,1.5437543392181396,1.0,0.00046415888336127773,20.408297300338745,0.9,0.10931253433227539,1.0,56250.0,7.240051746368408
1103,600,11103,1.0,4.527998447418213,0.6,4.635936737060547,1.0,0.00046415888336127773,24.92379856109619,0.96,0.18650317192077637,0.98,62500.0,9.136383056640625
1104,600,11104,1.0,2.256624460220337,0.64,4.648420810699463,1.0,0.00046415888336127773,15.546707391738892,0.9,0.08360886573791504,0.94,62500.0,6.254390716552734
1105,600,11105,1.0,2.6451597213745117,0.56,1.7369518280029297,1.0,0.000774263682681127,14.099715948104858,0.92,0.1691756248474121,0.98,61412.63712197542,32.300878047943115
1106,600,11106,1.0,5.779668807983398,0.58,1.5140361785888672,1.0,0.00046415888336127773,15.615415573120117,0.94,0.3377206325531006,0.94,70312.5,7.326683282852173
1107,600,11107,1.0,1.5336182117462158,0.54,5.088596820831299,1.0,0.00046415888336127773,21.14192295074463,0.98,0.11646556854248047,0.98,75000.0,7.914963245391846
1108,600,11108,1.0,3.625624418258667,0.56,3.7999203205108643,1.0,0.00046415888336127773,21.596658945083618,0.9,0.02391338348388672,0.9,68481.4453125,19.228597402572632
1109,600,11109,1.0,0.6709895133972168,0.56,1.8295562267303467,1.0,0.00046415888336127773,4.861095428466797,0.96,0.020032882690429688,0.98,62500.0,9.805710554122925
1110,600,11110,1.0,1.287688970565796,0.58,0.6288390159606934,1.0,0.00046415888336127773,18.084336757659912,0.86,0.1303856372833252,0.94,67443.84765625,23.570030450820923
1111,600,11111,1.0,3.001410484313965,0.66,0.6674003601074219,1.0,0.000774263682681127,10.297180652618408,0.98,0.27413129806518555,0.94,65844.26038898528,33.313950538635254
1112,600,11112,1.0,6.063202381134033,0.5,0.6427624225616455,1.0,0.00046415888336127773,18.616446018218994,0.94,0.2305283546447754,1.0,63476.5625,10.897557020187378
1113,600,11113,1.0,0.8782665729522705,0.64,1.0198276042938232,1.0,0.00046415888336127773,16.307593822479248,0.98,0.0230100154876709,0.96,75000.0,3.366342306137085
1114,600,11114,1.0,2.137809991836548,0.6,0.6461853981018066,1.0,0.00046415888336127773,8.794216632843018,0.96,0.025270462036132812,0.96,75513.69722932577,33.070733308792114
1115,600,11115,1.0,3.8432390689849854,0.58,0.6384294033050537,1.0,0.00046415888336127773,19.841120958328247,0.98,0.051540374755859375,0.92,78552.24609375,16.71890687942505
1116,600,11116,1.0,2.220602512359619,0.62,1.5580227375030518,1.0,0.00046415888336127773,11.00119948387146,0.98,0.11623430252075195,0.96,75000.0,6.640142440795898
1117,600,11117,1.0,2.588088035583496,0.54,3.8680224418640137,1.0,0.00046415888336127773,15.71774673461914,0.92,0.0223386287689209,0.94,64222.365617752075,25.937358856201172
1118,600,11118,1.0,3.2406370639801025,0.56,1.2826898097991943,1.0,0.00046415888336127773,19.325685501098633,0.92,0.04113459587097168,0.98,62500.0,6.756373882293701
1119,600,11119,1.0,1.9599664211273193,0.56,2.096508741378784,1.0,0.00046415888336127773,16.103936672210693,0.94,0.05604672431945801,0.98,72509.765625,18.871266841888428
1120,600,11120,1.0,0.4985694885253906,0.6,2.412783622741699,1.0,0.00046415888336127773,23.647661447525024,0.96,0.019497394561767578,0.96,66406.25,11.253372430801392
1121,600,11121,1.0,2.9663920402526855,0.62,3.8947830200195312,1.0,0.00046415888336127773,32.620158195495605,0.94,0.02085423469543457,0.96,61633.30078125,19.509358167648315
1122,600,11122,1.0,5.859349489212036,0.56,1.192917823791504,1.0,0.00046415888336127773,24.02211332321167,0.92,0.14338898658752441,0.94,73642.73071289062,20.875224828720093
1123,600,11123,1.0,2.20149564743042,0.66,1.2827188968658447,1.0,0.00046415888336127773,20.60921025276184,0.98,0.04737997055053711,1.0,62500.0,6.150671482086182
1124,600,11124,1.0,2.0059962272644043,0.62,4.371131181716919,1.0,0.00046415888336127773,19.70370578765869,0.98,0.15616059303283691,0.98,75000.0,4.922909498214722
1125,600,11125,1.0,1.601130723953247,0.64,3.0082335472106934,1.0,0.00046415888336127773,22.176361799240112,0.96,0.14295506477355957,0.96,63972.47314453125,18.11067771911621
1126,600,11126,1.0,0.6509130001068115,0.52,0.9306182861328125,1.0,0.00046415888336127773,7.216651916503906,0.88,0.020395755767822266,0.94,66229.31454330683,28.334035396575928
1127,600,11127,1.0,1.0695290565490723,0.56,0.6521458625793457,1.0,0.00046415888336127773,17.091198205947876,1.0,0.06471824645996094,0.94,82177.734375,25.019354820251465
1128,600,11128,1.0,0.6170313358306885,0.5,3.036371946334839,1.0,0.00046415888336127773,21.893733501434326,0.98,0.0994110107421875,0.92,75000.0,6.312817573547363
1129,600,11129,1.0,2.4917471408843994,0.52,0.8017008304595947,1.0,0.00046415888336127773,18.66579794883728,0.92,0.09961104393005371,0.94,70312.5,13.042819023132324
1130,600,11130,1.0,1.169029712677002,0.54,1.2207660675048828,1.0,0.00046415888336127773,12.590313911437988,0.98,0.0432436466217041,0.96,70312.5,8.035291910171509
1131,600,11131,1.0,3.4701268672943115,0.56,0.6606757640838623,1.0,0.00046415888336127773,16.98098874092102,0.92,0.1754932403564453,0.94,59765.625,13.666893005371094
1132,600,11132,1.0,0.5326859951019287,0.5,0.7748620510101318,1.0,0.00046415888336127773,14.660386562347412,0.94,0.01954340934753418,0.9,77343.75,8.737201929092407
1133,600,11133,1.0,3.631178379058838,0.64,1.0216150283813477,1.0,0.00046415888336127773,22.391218900680542,0.92,0.23221039772033691,0.94,59765.625,8.684011697769165
1134,600,11134,1.0,3.728590726852417,0.6,0.7077443599700928,1.0,0.00046415888336127773,24.065174102783203,0.96,0.134352445602417,0.92,71969.03228759766,20.9892520904541
1135,600,11135,1.0,4.501150369644165,0.6,0.669741153717041,1.0,0.00046415888336127773,20.461989402770996,0.98,0.23324155807495117,0.98,66406.25,6.580390214920044
1136,600,11136,1.0,0.3409423828125,0.6,4.1165571212768555,1.0,0.00046415888336127773,23.934807538986206,0.98,0.021923542022705078,0.94,75000.0,7.040823936462402
1137,600,11137,1.0,0.8706140518188477,0.58,1.8487884998321533,1.0,0.000774263682681127,26.47510862350464,0.98,0.025122880935668945,0.92,67443.84765625,18.56715703010559
1138,600,11138,1.0,6.925642013549805,0.56,0.6622490882873535,1.0,0.00046415888336127773,15.929157018661499,0.96,0.035363197326660156,0.96,69551.46789550781,15.844500303268433
1139,600,11139,1.0,1.693685531616211,0.56,0.6978902816772461,1.0,0.00046415888336127773,13.71869683265686,0.94,0.019618511199951172,0.98,68481.4453125,15.72408151626587
1140,600,11140,1.0,1.565859317779541,0.7,0.7575385570526123,1.0,0.00046415888336127773,14.66868782043457,0.96,0.03708648681640625,0.98,70094.83873844147,31.212692260742188
1141,600,11141,1.0,0.8476839065551758,0.56,3.0419201850891113,1.0,0.00046415888336127773,12.150380611419678,0.96,0.01958608627319336,0.96,71969.03228759766,21.93927788734436
1142,600,11142,1.0,2.3632006645202637,0.5,0.9277100563049316,1.0,0.000774263682681127,18.643399477005005,0.92,0.060042619705200195,0.92,70312.5,9.233304977416992
1143,600,11143,1.0,2.506112813949585,0.58,4.342682361602783,1.0,0.00046415888336127773,12.238981246948242,0.98,0.08806443214416504,0.98,73076.24816894531,22.425907135009766
1144,600,11144,1.0,2.6982169151306152,0.56,3.491503953933716,1.0,0.00046415888336127773,20.209222316741943,0.96,0.16626977920532227,0.96,69551.46789550781,22.979705095291138
1145,600,11145,1.0,3.5958170890808105,0.58,1.5712122917175293,1.0,0.00046415888336127773,24.339934825897217,0.92,0.24833011627197266,0.96,66406.25,11.022786378860474
1146,600,11146,1.0,2.0510447025299072,0.52,3.484767198562622,1.0,0.00046415888336127773,32.99298453330994,0.94,0.23012685775756836,0.94,79687.5,14.889475584030151
1147,600,11147,1.0,3.1753807067871094,0.52,2.6317145824432373,1.0,0.00046415888336127773,22.73773717880249,0.92,0.10001850128173828,0.9,76171.875,14.295583963394165
1148,600,11148,1.0,1.090000867843628,0.56,0.7784295082092285,1.0,0.00046415888336127773,18.699435710906982,0.96,0.1388397216796875,0.96,70312.5,7.6290974617004395
1149,600,11149,1.0,1.8910140991210938,0.64,0.6523771286010742,1.0,0.00046415888336127773,9.435509204864502,0.92,0.08411073684692383,0.98,66406.25,17.45007038116455
1150,600,11150,1.0,0.6866624355316162,0.58,4.7908713817596436,1.0,0.000774263682681127,16.777517318725586,0.96,0.038886308670043945,0.9,73642.73071289062,27.901792764663696
1151,600,11151,1.0,0.742417573928833,0.6,0.7405998706817627,1.0,0.00046415888336127773,15.96291971206665,0.96,0.022479772567749023,0.98,70861.81640625,16.67126441001892
1152,600,11152,1.0,3.371690511703491,0.5,5.510819911956787,1.0,0.00046415888336127773,23.564485549926758,0.92,0.14519762992858887,0.96,67443.84765625,17.33273983001709
1153,600,11153,1.0,2.8643605709075928,0.56,3.7065823078155518,1.0,0.00046415888336127773,25.36069893836975,0.92,0.1859121322631836,0.98,53125.0,9.808896541595459
1154,600,11154,1.0,1.3450603485107422,0.64,0.8747963905334473,1.0,0.00046415888336127773,19.85605788230896,0.98,0.02125382423400879,0.92,78552.24609375,12.04628872871399
1155,600,11155,1.0,2.533226251602173,0.58,2.7319939136505127,1.0,0.00046415888336127773,12.981112480163574,0.92,0.27490830421447754,0.94,73076.24816894531,23.21662998199463
1156,600,11156,1.0,2.4285480976104736,0.58,2.0526204109191895,1.0,0.00046415888336127773,24.019135236740112,0.9,0.04349493980407715,0.96,59765.625,13.676326990127563
1157,600,11157,1.0,1.3538241386413574,0.6,1.328291654586792,1.0,0.00046415888336127773,22.49982523918152,0.94,0.019699811935424805,0.96,68481.4453125,16.66246771812439
1158,600,11158,1.0,1.4768288135528564,0.54,3.0083014965057373,1.0,0.00046415888336127773,23.714994192123413,0.98,0.17317843437194824,0.98,67970.75271606445,21.68906879425049
1159,600,11159,1.0,4.221548080444336,0.48,1.2572078704833984,1.0,0.00046415888336127773,21.015568256378174,0.9,0.23715829849243164,0.92,65460.205078125,22.178148984909058
1160,600,11160,1.0,0.4068305492401123,0.7,5.59206485748291,1.0,0.00046415888336127773,19.451602697372437,0.98,0.018639802932739258,0.94,68481.4453125,15.659415483474731
1161,600,11161,1.0,1.7409248352050781,0.64,0.8686163425445557,1.0,0.00046415888336127773,18.968458652496338,0.98,0.09456467628479004,0.98,66406.25,14.164361000061035
1162,600,11162,1.0,2.4288201332092285,0.6,1.2080473899841309,1.0,0.00046415888336127773,17.971994876861572,0.98,0.022433996200561523,0.92,70312.5,15.99776029586792
1163,600,11163,1.0,3.6042263507843018,0.58,2.182185649871826,1.0,0.00046415888336127773,25.744977951049805,0.92,0.05755901336669922,0.94,67186.47480010986,28.63394284248352
1164,600,11164,1.0,3.018324375152588,0.5,2.474797487258911,1.0,0.000774263682681127,28.190173387527466,0.94,1.302661657333374,0.88,70312.5,7.979846000671387
1165,600,11165,1.0,4.43396520614624,0.54,0.7652502059936523,1.0,0.00046415888336127773,21.439653158187866,0.94,0.1587514877319336,0.96,70312.5,8.635034322738647
1166,600,11166,1.0,2.024451494216919,0.64,5.278432130813599,1.0,0.000774263682681127,16.390851974487305,0.92,0.1347963809967041,0.94,62500.0,6.244238376617432
1167,600,11167,1.0,3.535407543182373,0.64,0.7332146167755127,1.0,0.00046415888336127773,21.59794592857361,0.96,0.11795568466186523,0.98,52368.1640625,19.226617336273193
1168,600,11168,1.0,1.5298285484313965,0.54,0.7798678874969482,1.0,0.000774263682681127,8.212286710739136,0.98,0.042951107025146484,0.98,77343.75,11.87618374824524
1169,600,11169,1.0,1.0280802249908447,0.58,4.640272378921509,1.0,0.00046415888336127773,21.292929887771606,0.92,0.05329489707946777,0.98,56250.0,5.175056457519531
1170,600,11170,1.0,1.7826204299926758,0.48,1.0925140380859375,1.0,0.00046415888336127773,16.02926802635193,0.92,0.02185201644897461,0.94,62500.0,5.175527334213257
1171,600,11171,1.0,4.298946142196655,0.56,3.40610408782959,1.0,0.00046415888336127773,15.121464252471924,0.96,0.3000192642211914,0.96,64453.125,9.858782052993774
1172,600,11172,1.0,1.0873444080352783,0.6,0.7917068004608154,1.0,0.00046415888336127773,22.159052848815918,0.94,0.019269704818725586,0.94,66406.25,15.428751468658447
1173,600,11173,1.0,2.339433431625366,0.56,1.3761024475097656,1.0,0.00046415888336127773,19.97809600830078,0.92,0.27967238426208496,0.94,76283.49121659994,25.828632593154907
1174,600,11174,1.0,1.8085033893585205,0.52,2.642425537109375,1.0,0.00046415888336127773,26.072104930877686,0.94,0.1429152488708496,0.96,61532.58367885428,52.17184805870056
1175,600,11175,1.0,0.738396406173706,0.54,0.789423942565918,1.0,0.00046415888336127773,15.37282681465149,0.92,0.026704788208007812,0.96,62500.0,8.901354312896729
1176,600,11176,1.0,3.7301337718963623,0.58,2.5916104316711426,1.0,0.00046415888336127773,15.457865953445435,0.92,0.1676483154296875,0.94,65210.40201187134,28.78344440460205
1177,600,11177,1.0,0.8729977607727051,0.58,3.650172472000122,1.0,0.000774263682681127,13.349670648574829,0.96,0.12361025810241699,1.0,62500.0,9.439934730529785
1178,600,11178,1.0,7.2263758182525635,0.6,0.7667090892791748,1.0,0.00046415888336127773,11.436585426330566,0.92,0.02852654457092285,0.96,56250.0,3.418255090713501
1179,600,11179,1.0,3.6572628021240234,0.6,0.6845071315765381,1.0,0.00046415888336127773,21.69672155380249,0.9,0.2070755958557129,0.92,57800.12905597687,25.380862712860107
1180,600,11180,1.0,0.40868687629699707,0.54,4.813116073608398,1.0,0.000774263682681127,13.289315223693848,0.98,0.020993947982788086,0.92,68481.4453125,12.169875621795654
1181,600,11181,1.0,1.071704387664795,0.58,4.284970760345459,1.0,0.000774263682681127,24.36401867866516,1.0,0.18111538887023926,0.98,75000.0,5.191507816314697
1182,600,11182,1.0,2.8082058429718018,0.54,0.6764297485351562,1.0,0.000774263682681127,19.12427806854248,0.96,0.14176273345947266,0.94,68481.4453125,16.627137660980225
1183,600,11183,1.0,1.6592991352081299,0.58,5.153103351593018,1.0,0.00046415888336127773,14.29558515548706,0.98,0.08907032012939453,1.0,62500.0,8.479776382446289
1184,600,11184,1.0,3.2920315265655518,0.52,0.6527273654937744,1.0,0.00046415888336127773,13.684940576553345,0.92,0.21977972984313965,0.92,66406.25,15.437888622283936
1185,600,11185,1.0,3.5876147747039795,0.54,3.5717010498046875,1.0,0.00046415888336127773,31.353360652923584,0.98,0.02880096435546875,0.94,79687.5,9.789018869400024
