,n,p,k,sigma,autodiff_accuracy,lasso_accuracy,autodiff_time,lasso_time,best_lambda,lasso_1_accuracy,lasso_10_accuracy
27,100,3,1,0.4472135954999579,0.0,0.0,1.5665044784545898,0.19979000091552734,1.0,0.0,0.0
28,100,4,5,0.4472135954999579,1.0,0.8333333333333334,14.344866514205933,2.890984535217285,3.1622776601683795,0.0,0.5
29,100,8,1,0.4472135954999579,1.0,1.0,30.702386140823364,0.4153604507446289,1.0,1.0,1.0
30,100,16,5,0.4472135954999579,1.0,1.0,719.7074937820435,4.568568706512451,3.1622776601683795,0.3333333333333333,0.8333333333333334
31,100,13,1,0.4472135954999579,1.0,1.0,147.05584025382996,2.490380048751831,3.1622776601683795,0.0,1.0
32,100,9,5,0.4472135954999579,0.8333333333333334,0.6666666666666666,155.4279625415802,3.0026869773864746,3.1622776601683795,0.16666666666666666,0.5
33,100,11,5,0.4472135954999579,1.0,1.0,249.1256890296936,3.2290780544281006,3.1622776601683795,0.0,0.6666666666666666
34,100,15,5,0.4472135954999579,0.8333333333333334,1.0,445.2522554397583,3.845698118209839,3.1622776601683795,0.0,0.8333333333333334
35,100,10,1,0.4472135954999579,1.0,1.0,72.05914115905762,0.3949453830718994,1.0,1.0,1.0
36,100,14,1,0.4472135954999579,1.0,1.0,229.82327961921692,0.8651771545410156,1.0,1.0,1.0
37,100,16,1,0.4472135954999579,1.0,1.0,307.68573093414307,3.6025443077087402,3.1622776601683795,0.0,1.0
38,100,9,1,0.4472135954999579,1.0,1.0,55.00107789039612,0.6308276653289795,1.0,1.0,1.0
39,100,17,5,0.4472135954999579,1.0,1.0,874.167985200882,4.949932098388672,3.1622776601683795,0.16666666666666666,0.8333333333333334
40,100,5,1,0.4472135954999579,1.0,1.0,9.897456407546997,0.24789142608642578,1.0,1.0,1.0
41,100,15,1,0.4472135954999579,1.0,1.0,224.54601192474365,3.842362642288208,3.1622776601683795,0.0,1.0
42,100,4,1,0.4472135954999579,1.0,1.0,4.267341375350952,0.32404017448425293,1.0,1.0,0.0
43,100,11,1,0.4472135954999579,1.0,1.0,83.5109076499939,0.6010866165161133,1.0,1.0,1.0
44,100,1,5,0.4472135954999579,0.5,0.3333333333333333,0.5931506156921387,0.6042978763580322,1.0,0.3333333333333333,0.16666666666666666
45,100,19,5,0.4472135954999579,1.0,1.0,889.054057598114,3.9354100227355957,3.1622776601683795,0.16666666666666666,0.8333333333333334
46,100,2,5,0.4472135954999579,0.6666666666666666,0.5,2.977482557296753,0.6409869194030762,1.0,0.5,0.16666666666666666
47,100,17,1,0.4472135954999579,1.0,1.0,307.09678316116333,2.199312210083008,3.1622776601683795,0.0,1.0
48,100,18,5,0.4472135954999579,1.0,1.0,1040.747777223587,3.050165891647339,3.1622776601683795,0.0,0.8333333333333334
49,100,19,1,0.4472135954999579,1.0,1.0,374.7016360759735,2.613487482070923,3.1622776601683795,0.0,1.0
50,100,7,5,0.4472135954999579,0.8333333333333334,0.8333333333333334,65.00612783432007,3.0595059394836426,3.1622776601683795,0.3333333333333333,0.3333333333333333
51,100,1,1,0.4472135954999579,1.0,1.0,0.165419340133667,0.3215494155883789,1.0,1.0,0.0
52,100,12,5,0.4472135954999579,1.0,0.8333333333333334,295.32713770866394,2.762575626373291,3.1622776601683795,0.16666666666666666,0.8333333333333334
53,100,6,5,0.4472135954999579,0.8333333333333334,0.8333333333333334,48.93587255477905,3.3759572505950928,3.1622776601683795,0.0,0.5
54,100,8,5,0.4472135954999579,1.0,1.0,100.48921823501587,2.4451067447662354,3.1622776601683795,0.0,0.6666666666666666
55,100,7,1,0.4472135954999579,1.0,1.0,32.77968621253967,0.3978004455566406,1.0,1.0,1.0
56,100,20,5,0.4472135954999579,1.0,1.0,1872.9131021499634,4.2997331619262695,3.1622776601683795,0.0,0.8333333333333334
57,100,3,5,0.4472135954999579,0.5,0.6666666666666666,8.011077165603638,0.8502390384674072,1.0,0.6666666666666666,0.5
58,100,2,1,0.4472135954999579,1.0,1.0,1.2041540145874023,0.24326133728027344,1.0,1.0,0.0
59,100,18,1,0.4472135954999579,1.0,1.0,433.7932221889496,2.9531431198120117,3.1622776601683795,0.0,1.0
60,100,6,1,0.4472135954999579,1.0,1.0,16.56143593788147,0.31345486640930176,1.0,1.0,1.0
61,100,20,1,0.4472135954999579,1.0,1.0,518.2717196941376,2.8860721588134766,3.1622776601683795,0.0,1.0
62,100,14,5,0.4472135954999579,1.0,1.0,465.5637867450714,4.172633647918701,3.1622776601683795,0.0,0.8333333333333334
63,100,5,5,0.4472135954999579,0.8333333333333334,0.8333333333333334,17.792716026306152,3.0997283458709717,3.1622776601683795,0.0,0.5
64,100,13,5,0.4472135954999579,1.0,1.0,332.7991063594818,2.4855291843414307,3.1622776601683795,0.0,0.8333333333333334
65,100,12,1,0.4472135954999579,1.0,1.0,126.11971402168274,0.9417295455932617,1.0,1.0,1.0
66,100,10,5,0.4472135954999579,1.0,1.0,204.1927387714386,2.3952083587646484,3.1622776601683795,0.16666666666666666,0.8333333333333334
67,100,3,1,0.4472135954999579,0.0,0.0,2.179640293121338,0.2927281856536865,1.0,0.0,0.0
68,100,4,5,0.4472135954999579,1.0,0.8333333333333334,12.617084980010986,2.722064256668091,3.1622776601683795,0.0,0.5
69,100,8,1,0.4472135954999579,1.0,1.0,25.779666900634766,0.3692052364349365,1.0,1.0,1.0
70,100,16,5,0.4472135954999579,1.0,1.0,866.2370777130127,4.400477647781372,3.1622776601683795,0.3333333333333333,0.8333333333333334
71,100,13,1,0.4472135954999579,1.0,1.0,154.05233454704285,2.4898126125335693,3.1622776601683795,0.0,1.0
72,100,9,5,0.4472135954999579,0.8333333333333334,0.6666666666666666,173.69816970825195,2.8788247108459473,3.1622776601683795,0.16666666666666666,0.5
73,100,11,5,0.4472135954999579,1.0,1.0,253.88949847221375,3.2762322425842285,3.1622776601683795,0.0,0.6666666666666666
74,100,15,5,0.4472135954999579,0.8333333333333334,1.0,433.72331523895264,3.0920028686523438,3.1622776601683795,0.0,0.8333333333333334
75,100,10,1,0.4472135954999579,1.0,1.0,74.71184253692627,0.3946549892425537,1.0,1.0,1.0
76,100,14,1,0.4472135954999579,1.0,1.0,157.50236082077026,0.44579529762268066,1.0,1.0,1.0
77,100,16,1,0.4472135954999579,1.0,1.0,241.84767770767212,4.19840669631958,3.1622776601683795,0.0,1.0
78,100,9,1,0.4472135954999579,1.0,1.0,44.72213959693909,0.5206480026245117,1.0,1.0,1.0
79,100,17,5,0.4472135954999579,1.0,1.0,708.3105185031891,2.5538413524627686,3.1622776601683795,0.16666666666666666,0.8333333333333334
80,100,5,1,0.4472135954999579,1.0,1.0,9.178917169570923,0.5417027473449707,1.0,1.0,1.0
81,100,15,1,0.4472135954999579,1.0,1.0,223.72835755348206,4.284486293792725,3.1622776601683795,0.0,1.0
82,100,4,1,0.4472135954999579,1.0,1.0,6.6996235847473145,0.14321565628051758,1.0,1.0,0.0
83,100,11,1,0.4472135954999579,1.0,1.0,79.70918369293213,0.33100295066833496,1.0,1.0,1.0
84,100,1,5,0.4472135954999579,0.5,0.3333333333333333,0.3115720748901367,0.6446664333343506,1.0,0.3333333333333333,0.16666666666666666
85,100,19,5,0.4472135954999579,1.0,1.0,905.0706341266632,2.6290981769561768,3.1622776601683795,0.16666666666666666,0.8333333333333334
86,100,2,5,0.4472135954999579,0.6666666666666666,0.5,1.8525924682617188,0.3411099910736084,1.0,0.5,0.16666666666666666
87,100,17,1,0.4472135954999579,1.0,1.0,284.8213438987732,3.1416444778442383,3.1622776601683795,0.0,1.0
88,100,18,5,0.4472135954999579,1.0,1.0,1109.0071890354156,2.8476412296295166,3.1622776601683795,0.0,0.8333333333333334
89,100,19,1,0.4472135954999579,1.0,1.0,412.5873680114746,2.382190704345703,3.1622776601683795,0.0,1.0
90,100,7,5,0.4472135954999579,0.8333333333333334,0.8333333333333334,61.1290283203125,3.893585443496704,3.1622776601683795,0.3333333333333333,0.3333333333333333
91,100,1,1,0.4472135954999579,1.0,1.0,0.2935953140258789,0.37419605255126953,1.0,1.0,0.0
92,100,12,5,0.4472135954999579,1.0,0.8333333333333334,301.17392349243164,3.258955240249634,3.1622776601683795,0.16666666666666666,0.8333333333333334
93,100,6,5,0.4472135954999579,0.8333333333333334,0.8333333333333334,50.78477740287781,4.148273706436157,3.1622776601683795,0.0,0.5
94,100,8,5,0.4472135954999579,1.0,1.0,101.54953360557556,2.660508632659912,3.1622776601683795,0.0,0.6666666666666666
95,100,7,1,0.4472135954999579,1.0,1.0,30.77128314971924,0.6165177822113037,1.0,1.0,1.0
96,100,20,5,0.4472135954999579,1.0,1.0,1838.8089392185211,3.2024126052856445,3.1622776601683795,0.0,0.8333333333333334
97,100,3,5,0.4472135954999579,0.5,0.6666666666666666,7.662945747375488,0.9288034439086914,1.0,0.6666666666666666,0.5
98,100,2,1,0.4472135954999579,1.0,1.0,0.8313887119293213,0.18449878692626953,1.0,1.0,0.0
99,100,18,1,0.4472135954999579,1.0,1.0,454.7676827907562,4.367224216461182,3.1622776601683795,0.0,1.0
100,100,6,1,0.4472135954999579,1.0,1.0,18.00811767578125,0.2924981117248535,1.0,1.0,1.0
101,100,20,1,0.4472135954999579,1.0,1.0,628.0577094554901,4.305480480194092,3.1622776601683795,0.0,1.0
102,100,14,5,0.4472135954999579,1.0,1.0,583.7045781612396,5.678269624710083,3.1622776601683795,0.0,0.8333333333333334
103,100,5,5,0.4472135954999579,0.8333333333333334,0.8333333333333334,25.4663302898407,4.867264270782471,3.1622776601683795,0.0,0.5
104,100,13,5,0.4472135954999579,1.0,1.0,401.6140396595001,3.8237106800079346,3.1622776601683795,0.0,0.8333333333333334
105,100,12,1,0.4472135954999579,1.0,1.0,110.8647952079773,0.7478370666503906,1.0,1.0,1.0
106,100,10,5,0.4472135954999579,1.0,1.0,201.92103552818298,4.645970582962036,3.1622776601683795,0.16666666666666666,0.8333333333333334
107,100,3,1,0.4472135954999579,0.0,0.0,2.3405280113220215,0.18815088272094727,1.0,0.0,0.0
108,100,4,5,0.4472135954999579,1.0,0.8333333333333334,14.541722297668457,3.252276659011841,3.1622776601683795,0.0,0.5
109,100,8,1,0.4472135954999579,1.0,1.0,26.14824390411377,0.3739035129547119,1.0,1.0,1.0
110,100,16,5,0.4472135954999579,1.0,1.0,720.9354133605957,3.7408058643341064,3.1622776601683795,0.3333333333333333,0.8333333333333334
111,100,13,1,0.4472135954999579,1.0,1.0,144.4639196395874,2.7656049728393555,3.1622776601683795,0.0,1.0
112,100,9,5,0.4472135954999579,0.8333333333333334,0.6666666666666666,166.69530868530273,2.49234676361084,3.1622776601683795,0.16666666666666666,0.5
113,100,11,5,0.4472135954999579,1.0,1.0,253.03069067001343,3.9678001403808594,3.1622776601683795,0.0,0.6666666666666666
114,100,15,5,0.4472135954999579,0.8333333333333334,1.0,437.16856241226196,2.94372820854187,3.1622776601683795,0.0,0.8333333333333334
115,100,10,1,0.4472135954999579,1.0,1.0,72.10693097114563,0.796215295791626,1.0,1.0,1.0
116,100,14,1,0.4472135954999579,1.0,1.0,177.83023190498352,0.5304782390594482,1.0,1.0,1.0
117,100,16,1,0.4472135954999579,1.0,1.0,235.5007200241089,2.217283010482788,3.1622776601683795,0.0,1.0
118,100,9,1,0.4472135954999579,1.0,1.0,46.51646900177002,0.5771200656890869,1.0,1.0,1.0
119,100,17,5,0.4472135954999579,1.0,1.0,748.7581026554108,3.8934683799743652,3.1622776601683795,0.16666666666666666,0.8333333333333334
120,100,5,1,0.4472135954999579,1.0,1.0,11.84990644454956,0.5911386013031006,1.0,1.0,1.0
121,100,15,1,0.4472135954999579,1.0,1.0,263.6978085041046,2.2847068309783936,3.1622776601683795,0.0,1.0
122,100,4,1,0.4472135954999579,1.0,1.0,5.249793767929077,0.29529857635498047,1.0,1.0,0.0
123,100,11,1,0.4472135954999579,1.0,1.0,112.5193440914154,0.2629506587982178,1.0,1.0,1.0
124,100,1,5,0.4472135954999579,0.5,0.3333333333333333,0.29577207565307617,0.578392505645752,1.0,0.3333333333333333,0.16666666666666666
125,100,19,5,0.4472135954999579,1.0,1.0,1059.4634003639221,3.468736410140991,3.1622776601683795,0.16666666666666666,0.8333333333333334
126,100,2,5,0.4472135954999579,0.6666666666666666,0.5,3.0968337059020996,0.9034197330474854,1.0,0.5,0.16666666666666666
127,100,17,1,0.4472135954999579,1.0,1.0,381.8721568584442,3.9586637020111084,3.1622776601683795,0.0,1.0
128,100,18,5,0.4472135954999579,1.0,1.0,1381.7357256412506,4.257883310317993,3.1622776601683795,0.0,0.8333333333333334
129,100,19,1,0.4472135954999579,1.0,1.0,490.9620864391327,4.042981863021851,3.1622776601683795,0.0,1.0
130,100,7,5,0.4472135954999579,0.8333333333333334,0.8333333333333334,68.07008528709412,2.6748833656311035,3.1622776601683795,0.3333333333333333,0.3333333333333333
131,100,1,1,0.4472135954999579,1.0,1.0,0.10768556594848633,0.38501834869384766,1.0,1.0,0.0
132,100,12,5,0.4472135954999579,1.0,0.8333333333333334,309.69474601745605,3.0136842727661133,3.1622776601683795,0.16666666666666666,0.8333333333333334
133,100,6,5,0.4472135954999579,0.8333333333333334,0.8333333333333334,49.67002058029175,3.4385733604431152,3.1622776601683795,0.0,0.5
134,100,8,5,0.4472135954999579,1.0,1.0,94.37651228904724,3.5651488304138184,3.1622776601683795,0.0,0.6666666666666666
135,100,7,1,0.4472135954999579,1.0,1.0,25.157024145126343,0.5320122241973877,1.0,1.0,1.0
136,100,20,5,0.4472135954999579,1.0,1.0,1842.0891704559326,3.827711582183838,3.1622776601683795,0.0,0.8333333333333334
137,100,3,5,0.4472135954999579,0.5,0.6666666666666666,10.035918474197388,0.852435827255249,1.0,0.6666666666666666,0.5
138,100,2,1,0.4472135954999579,1.0,1.0,1.0697078704833984,0.15568923950195312,1.0,1.0,0.0
139,100,18,1,0.4472135954999579,1.0,1.0,459.6456108093262,4.442009449005127,3.1622776601683795,0.0,1.0
140,100,6,1,0.4472135954999579,1.0,1.0,18.43078374862671,0.302501916885376,1.0,1.0,1.0
141,100,20,1,0.4472135954999579,1.0,1.0,503.668009519577,4.189045667648315,3.1622776601683795,0.0,1.0
142,100,14,5,0.4472135954999579,1.0,1.0,508.42772126197815,2.543065309524536,3.1622776601683795,0.0,0.8333333333333334
143,100,5,5,0.4472135954999579,0.8333333333333334,0.8333333333333334,19.58386731147766,2.486264228820801,3.1622776601683795,0.0,0.5
144,100,13,5,0.4472135954999579,1.0,1.0,353.05049538612366,3.276752233505249,3.1622776601683795,0.0,0.8333333333333334
145,100,12,1,0.4472135954999579,1.0,1.0,117.54947924613953,0.756950855255127,1.0,1.0,1.0
146,100,10,5,0.4472135954999579,1.0,1.0,208.5079665184021,3.026963233947754,3.1622776601683795,0.16666666666666666,0.8333333333333334
147,100,3,1,0.4472135954999579,0.0,0.0,1.5300443172454834,0.11820650100708008,1.0,0.0,0.0
148,100,4,5,0.4472135954999579,1.0,0.8333333333333334,10.502945899963379,2.2182812690734863,3.1622776601683795,0.0,0.5
149,100,8,1,0.4472135954999579,1.0,1.0,26.324618816375732,0.5901319980621338,1.0,1.0,1.0
150,100,16,5,0.4472135954999579,1.0,1.0,703.7306592464447,3.7987477779388428,3.1622776601683795,0.3333333333333333,0.8333333333333334
151,100,13,1,0.4472135954999579,1.0,1.0,136.9942967891693,4.547983407974243,3.1622776601683795,0.0,1.0
152,100,9,5,0.4472135954999579,0.8333333333333334,0.6666666666666666,160.84034514427185,3.563847780227661,3.1622776601683795,0.16666666666666666,0.5
153,100,11,5,0.4472135954999579,1.0,1.0,271.3240737915039,4.272859573364258,3.1622776601683795,0.0,0.6666666666666666
154,100,15,5,0.4472135954999579,0.8333333333333334,1.0,441.54379439353943,4.666248083114624,3.1622776601683795,0.0,0.8333333333333334
155,100,10,1,0.4472135954999579,1.0,1.0,73.67365622520447,0.9031224250793457,1.0,1.0,1.0
156,100,14,1,0.4472135954999579,1.0,1.0,163.69420909881592,0.4483928680419922,1.0,1.0,1.0
157,100,16,1,0.4472135954999579,1.0,1.0,257.82796025276184,2.6211416721343994,3.1622776601683795,0.0,1.0
158,100,9,1,0.4472135954999579,1.0,1.0,47.03430199623108,0.3744971752166748,1.0,1.0,1.0
159,100,17,5,0.4472135954999579,1.0,1.0,808.4102258682251,2.7330029010772705,3.1622776601683795,0.16666666666666666,0.8333333333333334
160,100,5,1,0.4472135954999579,1.0,1.0,10.93123984336853,0.22571802139282227,1.0,1.0,1.0
161,100,15,1,0.4472135954999579,1.0,1.0,282.8296136856079,4.211963653564453,3.1622776601683795,0.0,1.0
162,100,4,1,0.4472135954999579,1.0,1.0,5.90248703956604,0.2630324363708496,1.0,1.0,0.0
163,100,11,1,0.4472135954999579,1.0,1.0,91.93226766586304,0.6203985214233398,1.0,1.0,1.0
164,100,1,5,0.4472135954999579,0.5,0.3333333333333333,0.682903528213501,0.7327909469604492,1.0,0.3333333333333333,0.16666666666666666
165,100,19,5,0.4472135954999579,1.0,1.0,876.4657700061798,3.9670233726501465,3.1622776601683795,0.16666666666666666,0.8333333333333334
166,100,2,5,0.4472135954999579,0.6666666666666666,0.5,3.1428706645965576,0.6579711437225342,1.0,0.5,0.16666666666666666
167,100,17,1,0.4472135954999579,1.0,1.0,360.7855305671692,4.622396230697632,3.1622776601683795,0.0,1.0
168,100,18,5,0.4472135954999579,1.0,1.0,1168.6968221664429,2.611586093902588,3.1622776601683795,0.0,0.8333333333333334
169,100,19,1,0.4472135954999579,1.0,1.0,422.719007730484,2.200014591217041,3.1622776601683795,0.0,1.0
170,100,7,5,0.4472135954999579,0.8333333333333334,0.8333333333333334,61.085038900375366,2.76043438911438,3.1622776601683795,0.3333333333333333,0.3333333333333333
171,100,1,1,0.4472135954999579,1.0,1.0,0.24717473983764648,0.3924221992492676,1.0,1.0,0.0
172,100,12,5,0.4472135954999579,1.0,0.8333333333333334,305.97120332717896,2.774249792098999,3.1622776601683795,0.16666666666666666,0.8333333333333334
173,100,6,5,0.4472135954999579,0.8333333333333334,0.8333333333333334,49.99442434310913,2.506446599960327,3.1622776601683795,0.0,0.5
174,100,8,5,0.4472135954999579,1.0,1.0,100.896479845047,2.8640897274017334,3.1622776601683795,0.0,0.6666666666666666
175,100,7,1,0.4472135954999579,1.0,1.0,26.220186710357666,0.339968204498291,1.0,1.0,1.0
176,100,20,5,0.4472135954999579,1.0,1.0,1536.895667552948,2.5044102668762207,3.1622776601683795,0.0,0.8333333333333334
177,100,3,5,0.4472135954999579,0.5,0.6666666666666666,6.2680206298828125,0.5078370571136475,1.0,0.6666666666666666,0.5
178,100,2,1,0.4472135954999579,1.0,1.0,0.5174891948699951,0.1552412509918213,1.0,1.0,0.0
179,100,18,1,0.4472135954999579,1.0,1.0,325.9465205669403,4.979562997817993,3.1622776601683795,0.0,1.0
180,100,6,1,0.4472135954999579,1.0,1.0,18.433870792388916,0.6753854751586914,1.0,1.0,1.0
181,100,20,1,0.4472135954999579,1.0,1.0,603.8913459777832,4.394596338272095,3.1622776601683795,0.0,1.0
182,100,14,5,0.4472135954999579,1.0,1.0,526.2732448577881,2.5188918113708496,3.1622776601683795,0.0,0.8333333333333334
183,100,5,5,0.4472135954999579,0.8333333333333334,0.8333333333333334,19.941083908081055,2.382246255874634,3.1622776601683795,0.0,0.5
184,100,13,5,0.4472135954999579,1.0,1.0,328.51552629470825,2.840200185775757,3.1622776601683795,0.0,0.8333333333333334
185,100,12,1,0.4472135954999579,1.0,1.0,116.61213874816895,0.3980591297149658,1.0,1.0,1.0
186,100,10,5,0.4472135954999579,1.0,1.0,205.25453305244446,2.3813910484313965,3.1622776601683795,0.16666666666666666,0.8333333333333334
187,100,3,1,0.4472135954999579,0.0,0.0,1.908989429473877,0.3410155773162842,1.0,0.0,0.0
188,100,4,5,0.4472135954999579,1.0,0.8333333333333334,11.069037675857544,4.000741720199585,3.1622776601683795,0.0,0.5
189,100,8,1,0.4472135954999579,1.0,1.0,28.536486864089966,0.4972221851348877,1.0,1.0,1.0
190,100,16,5,0.4472135954999579,1.0,1.0,807.6714370250702,4.871495008468628,3.1622776601683795,0.3333333333333333,0.8333333333333334
191,100,13,1,0.4472135954999579,1.0,1.0,131.16998100280762,3.433375835418701,3.1622776601683795,0.0,1.0
192,100,9,5,0.4472135954999579,0.8333333333333334,0.6666666666666666,158.24771928787231,4.272920370101929,3.1622776601683795,0.16666666666666666,0.5
193,100,11,5,0.4472135954999579,1.0,1.0,234.00249123573303,3.7793660163879395,3.1622776601683795,0.0,0.6666666666666666
194,100,15,5,0.4472135954999579,0.8333333333333334,1.0,434.66996598243713,2.610142230987549,3.1622776601683795,0.0,0.8333333333333334
195,100,10,1,0.4472135954999579,1.0,1.0,67.75456714630127,0.7286350727081299,1.0,1.0,1.0
196,100,14,1,0.4472135954999579,1.0,1.0,168.36979866027832,0.43155407905578613,1.0,1.0,1.0
197,100,16,1,0.4472135954999579,1.0,1.0,234.56742072105408,2.64461088180542,3.1622776601683795,0.0,1.0
198,100,9,1,0.4472135954999579,1.0,1.0,45.701032400131226,0.3832712173461914,1.0,1.0,1.0
199,100,17,5,0.4472135954999579,1.0,1.0,753.4499502182007,2.5792558193206787,3.1622776601683795,0.16666666666666666,0.8333333333333334
200,100,5,1,0.4472135954999579,1.0,1.0,10.0179922580719,0.3209402561187744,1.0,1.0,1.0
201,100,15,1,0.4472135954999579,1.0,1.0,201.45255756378174,0.5939631462097168,1.0,1.0,1.0
202,100,4,1,0.4472135954999579,0.0,0.0,4.5204222202301025,0.3587319850921631,1.0,0.0,0.0
203,100,11,1,0.4472135954999579,1.0,1.0,82.60410976409912,0.3981437683105469,1.0,1.0,1.0
204,100,1,5,0.4472135954999579,0.6666666666666666,0.5,0.3750016689300537,0.4747200012207031,1.0,0.5,0.0
205,100,19,5,0.4472135954999579,1.0,1.0,1327.9562997817993,4.5133867263793945,3.1622776601683795,0.0,0.8333333333333334
206,100,2,5,0.4472135954999579,0.3333333333333333,0.16666666666666666,1.56388258934021,0.19091486930847168,1.0,0.16666666666666666,0.0
207,100,17,1,0.4472135954999579,1.0,1.0,292.0158987045288,2.4140021800994873,3.1622776601683795,0.0,1.0
208,100,18,5,0.4472135954999579,0.6666666666666666,1.0,852.7285058498383,2.569570302963257,3.1622776601683795,0.0,1.0
209,100,19,1,0.4472135954999579,1.0,1.0,406.79831767082214,3.9781336784362793,3.1622776601683795,0.0,1.0
210,100,7,5,0.4472135954999579,1.0,1.0,100.62223958969116,2.3559939861297607,3.1622776601683795,0.0,0.6666666666666666
211,100,1,1,0.4472135954999579,0.0,0.0,0.10880160331726074,0.18302083015441895,1.0,0.0,0.0
212,100,12,5,0.4472135954999579,1.0,1.0,418.80804800987244,2.8178791999816895,3.1622776601683795,0.16666666666666666,0.5
213,100,6,5,0.4472135954999579,1.0,0.8333333333333334,49.533193826675415,2.491345167160034,3.1622776601683795,0.0,0.8333333333333334
214,100,8,5,0.4472135954999579,1.0,0.8333333333333334,90.1256012916565,2.732617139816284,3.1622776601683795,0.16666666666666666,0.6666666666666666
215,100,7,1,0.4472135954999579,1.0,1.0,23.40581727027893,0.4304835796356201,1.0,1.0,1.0
216,100,20,5,0.4472135954999579,1.0,1.0,1106.6290199756622,4.3382956981658936,3.1622776601683795,0.16666666666666666,0.8333333333333334
217,100,3,5,0.4472135954999579,0.6666666666666666,0.5,7.563701629638672,0.4442896842956543,1.0,0.5,0.3333333333333333
218,100,2,1,0.4472135954999579,1.0,1.0,1.1496846675872803,0.37743306159973145,1.0,1.0,0.0
219,100,18,1,0.4472135954999579,1.0,1.0,358.2403779029846,4.0351784229278564,3.1622776601683795,0.0,1.0
220,100,6,1,0.4472135954999579,1.0,1.0,11.639383792877197,0.2137758731842041,1.0,1.0,1.0
221,100,20,1,0.4472135954999579,1.0,1.0,470.6577332019806,3.425191879272461,3.1622776601683795,0.0,1.0
222,100,14,5,0.4472135954999579,1.0,0.8333333333333334,386.57158279418945,2.9793708324432373,3.1622776601683795,0.16666666666666666,0.6666666666666666
223,100,5,5,0.4472135954999579,1.0,0.8333333333333334,22.60899066925049,2.825576066970825,3.1622776601683795,0.0,0.0
224,100,13,5,0.4472135954999579,1.0,1.0,479.6549642086029,2.5337398052215576,3.1622776601683795,0.0,0.5
225,100,12,1,0.4472135954999579,1.0,1.0,101.57382607460022,0.3796868324279785,1.0,1.0,1.0
226,100,10,5,0.4472135954999579,0.8333333333333334,1.0,113.7412314414978,3.5617542266845703,3.1622776601683795,0.0,0.3333333333333333
227,100,3,1,0.4472135954999579,1.0,1.0,1.7420587539672852,0.46977806091308594,1.0,1.0,0.0
228,100,4,5,0.4472135954999579,0.6666666666666666,0.6666666666666666,20.716710329055786,0.9896647930145264,1.0,0.6666666666666666,0.3333333333333333
229,100,8,1,0.4472135954999579,1.0,1.0,40.197190284729004,0.49517178535461426,1.0,1.0,1.0
230,100,16,5,0.4472135954999579,1.0,0.8333333333333334,910.5497035980225,4.776972532272339,3.1622776601683795,0.16666666666666666,0.8333333333333334
231,100,13,1,0.4472135954999579,1.0,1.0,138.8943953514099,2.4522030353546143,3.1622776601683795,0.0,1.0
232,100,9,5,0.4472135954999579,1.0,1.0,172.5146837234497,3.589643955230713,3.1622776601683795,0.16666666666666666,0.5
233,100,11,5,0.4472135954999579,1.0,1.0,240.218989610672,3.9007863998413086,3.1622776601683795,0.16666666666666666,0.8333333333333334
234,100,15,5,0.4472135954999579,1.0,1.0,625.4597687721252,4.753704071044922,3.1622776601683795,0.16666666666666666,0.8333333333333334
235,100,10,1,0.4472135954999579,1.0,1.0,67.4416069984436,0.6004905700683594,1.0,1.0,0.0
236,100,14,1,0.4472135954999579,1.0,1.0,174.31211280822754,0.3317878246307373,1.0,1.0,1.0
237,100,16,1,0.4472135954999579,1.0,1.0,250.09179544448853,0.47011232376098633,1.0,1.0,1.0
238,100,9,1,0.4472135954999579,1.0,1.0,44.44691061973572,0.7209675312042236,1.0,1.0,1.0
239,100,17,5,0.4472135954999579,1.0,0.8333333333333334,724.6299664974213,2.5736074447631836,3.1622776601683795,0.0,0.8333333333333334
240,100,5,1,0.4472135954999579,1.0,1.0,10.53466272354126,0.7331657409667969,1.0,1.0,1.0
241,100,15,1,0.4472135954999579,1.0,1.0,270.8172969818115,1.0353913307189941,1.0,1.0,1.0
242,100,4,1,0.4472135954999579,0.0,0.0,5.02453875541687,0.17880940437316895,1.0,0.0,0.0
243,100,11,1,0.4472135954999579,1.0,1.0,104.17005562782288,0.9780874252319336,1.0,1.0,1.0
244,100,1,5,0.4472135954999579,0.6666666666666666,0.5,0.6957478523254395,0.5615711212158203,1.0,0.5,0.0
245,100,19,5,0.4472135954999579,1.0,1.0,1306.1366703510284,2.4917752742767334,3.1622776601683795,0.0,0.8333333333333334
246,100,2,5,0.4472135954999579,0.3333333333333333,0.16666666666666666,1.9432592391967773,0.4810166358947754,1.0,0.16666666666666666,0.0
247,100,17,1,0.4472135954999579,1.0,1.0,280.0892059803009,2.5484676361083984,3.1622776601683795,0.0,1.0
248,100,18,5,0.4472135954999579,0.6666666666666666,1.0,858.229629278183,2.8826045989990234,3.1622776601683795,0.0,1.0
249,100,19,1,0.4472135954999579,1.0,1.0,432.0487926006317,3.4128878116607666,3.1622776601683795,0.0,1.0
250,100,7,5,0.4472135954999579,1.0,0.6666666666666666,65.49103426933289,3.293043613433838,10.0,0.0,0.6666666666666666
251,100,1,1,0.4472135954999579,0.0,0.0,0.18327999114990234,0.35344839096069336,1.0,0.0,0.0
252,100,12,5,0.4472135954999579,0.8333333333333334,0.8333333333333334,276.2344603538513,3.6414694786071777,3.1622776601683795,0.16666666666666666,0.8333333333333334
