n,k,seed,Lasso_accuracy,Lasso_best_lambda,Lasso_time,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_best_step_size,GraHTP_cv_time,GraSP_accuracy,GraSP_time,SCOPE_accuracy,SCOPE_time
450,40,1787,0.9,84.87002849578857,265.01430916786194,1,0.22673535346984863,1,0.003593813663804626,18.18842077255249,0.825,0.045029640197753906,1,1.2289304733276367
500,40,1852,0.9,125,193.925940990448,0.925,0.2297956943511963,1,0.003593813663804626,25.815017700195312,0.8,0.055242061614990234,1,1.2678406238555908
400,40,1719,1,75,158.4895362854004,1,0.16476178169250488,1,0.002154434690031882,11.639253854751587,0.85,0.06008028984069824,1,1.465958595275879
350,40,1656,0.95,84.375,147.95427250862122,1,0.15716338157653809,1,0.003593813663804626,9.481636762619019,0.875,0.04142618179321289,1,1.1900358200073242
550,40,1918,1,100,213.72972631454468,1,0.22923898696899414,1,0.003593813663804626,26.16282320022583,0.9,0.04636883735656738,1,1.4678139686584473
450,40,1788,1,93.75,186.26620864868164,1,0.17179083824157715,1,0.003593813663804626,13.387260675430298,0.95,0.03933596611022949,1,0.840259313583374
400,40,1720,0.975,62.5,164.04019355773926,0.95,0.174851655960083,0.975,0.003593813663804626,17.191931009292603,0.825,0.04725837707519531,1,1.4507496356964111
350,40,1657,0.9,75,147.75449657440186,0.95,0.17429614067077637,0.95,0.002154434690031882,9.322339534759521,0.925,0.034890174865722656,0.95,1.2727923393249512
500,40,1853,0.925,93.75,218.1243977546692,1,0.21297407150268555,1,0.003593813663804626,27.23321557044983,0.85,0.04549407958984375,1,2.1610958576202393
350,40,1658,0.975,56.25,141.68879675865173,0.975,0.17496991157531738,1,0.003593813663804626,8.221949100494385,0.875,0.037458181381225586,1,1.699326992034912
450,40,1789,0.825,93.75,161.7903172969818,0.875,0.2447347640991211,0.9,0.002154434690031882,22.656449556350708,0.725,0.07191944122314453,0.95,2.240309238433838
400,40,1722,0.925,93.75,165.92445254325867,1,0.19284367561340332,1,0.002154434690031882,16.179826974868774,0.85,0.04060983657836914,1,1.016930103302002
550,40,1919,0.975,121.39892578125,299.9910309314728,1,0.25140857696533203,1,0.001291549665014884,26.6105740070343,0.875,0.04541921615600586,1,1.855379343032837
500,40,1854,0.925,93.75,211.38671278953552,0.9,0.2584998607635498,0.9,0.002154434690031882,25.51685094833374,0.85,0.06532001495361328,0.95,2.423489570617676
350,40,1659,0.975,75,140.78372430801392,0.975,0.17501521110534668,1,0.003593813663804626,8.738220691680908,0.9,0.03404092788696289,1,0.8242616653442383
450,40,1790,0.95,100,164.66133046150208,1,0.25093722343444824,1,0.001291549665014884,15.940851926803589,0.85,0.04075980186462402,1,1.2822017669677734
400,40,1723,1,62.5,163.95594787597656,1,0.15355753898620605,1,0.002154434690031882,11.013888835906982,0.9,0.04261422157287598,1,1.3699207305908203
350,40,1660,0.925,76.171875,154.54900002479553,1,0.14870643615722656,1,0.002154434690031882,10.449720621109009,0.875,0.02747368812561035,1,0.7574067115783691
550,40,1920,1,75,240.3738660812378,1,0.29536867141723633,1,0.001291549665014884,27.739563941955566,0.8,0.04510045051574707,1,2.4040091037750244
450,40,1791,0.95,84.375,198.331139087677,0.975,0.20801043510437012,1,0.003593813663804626,15.569811820983887,0.85,0.062155723571777344,1,1.1487653255462646
350,40,1661,0.95,100,121.12262797355652,0.975,0.1954972743988037,1,0.003593813663804626,11.549124002456665,0.8,0.04134774208068848,1,0.9639225006103516
400,40,1724,0.975,75,159.99235343933105,1,0.17943382263183594,1,0.001291549665014884,14.260906219482422,0.85,0.1391613483428955,0.975,1.1761257648468018
500,40,1856,0.95,112.5,197.75186824798584,0.975,1.283738374710083,0.975,0.002154434690031882,26.90176749229431,0.825,0.05445075035095215,1,1.5519227981567383
350,40,1662,0.975,62.5,150.25223398208618,1,0.1821432113647461,1,0.002154434690031882,7.83278226852417,0.8,0.04297065734863281,1,0.9585874080657959
450,40,1792,0.95,79.6875,183.1585283279419,1,0.19718074798583984,1,0.002154434690031882,20.354788064956665,0.8,0.12585139274597168,1,2.166064977645874
550,40,1921,0.925,140.625,243.41456866264343,1,0.2594161033630371,1,0.002154434690031882,27.84100580215454,0.9,0.05107831954956055,1,1.3022429943084717
400,40,1726,0.9,75,133.52120161056519,0.925,1.0064647197723389,0.95,0.002154434690031882,19.502254962921143,0.7,0.10595822334289551,0.95,2.2854037284851074
350,40,1663,0.95,92.449951171875,186.4256317615509,0.975,0.15737318992614746,1,0.002154434690031882,11.177704811096191,0.85,0.031017065048217773,1,0.9435715675354004
500,40,1857,0.975,96.6796875,263.7641954421997,1,0.19631719589233398,1,0.002154434690031882,22.07331085205078,0.9,0.12857842445373535,1,1.1435720920562744
550,40,1922,0.875,84.375,228.0597050189972,0.875,0.3747422695159912,0.9,0.003593813663804626,31.234288215637207,0.875,0.14818644523620605,0.975,2.1830976009368896
400,40,1727,0.975,75,160.99531245231628,0.975,0.16964125633239746,1,0.003593813663804626,13.191154956817627,0.825,0.03309226036071777,0.975,1.0185198783874512
350,40,1664,0.9,70.3125,150.4863781929016,0.925,0.14110946655273438,0.95,0.003593813663804626,8.31166672706604,0.825,0.04345703125,0.975,0.9630131721496582
450,40,1794,1,87.01171875,229.86849808692932,1,0.2151811122894287,1,0.002154434690031882,14.452574014663696,0.875,0.04809999465942383,1,1.164590835571289
500,40,1858,0.925,100,175.26017999649048,0.975,0.23816990852355957,1,0.002154434690031882,23.703837394714355,0.75,0.05924201011657715,1,2.353682041168213
350,40,1665,0.9,72.509765625,180.37554574012756,1,0.18005156517028809,1,0.002154434690031882,10.100906372070312,0.9,0.04152274131774902,1,1.2917840480804443
550,40,1923,0.975,93.75,246.37447047233582,0.975,1.5364582538604736,1,0.001291549665014884,27.771474361419678,0.8,0.05300736427307129,1,2.0870306491851807
450,40,1795,0.925,75,186.4275507926941,0.95,0.22106504440307617,0.925,0.002154434690031882,24.016902208328247,0.775,0.043753862380981445,0.975,2.0613555908203125
400,40,1729,0.975,100,136.8292670249939,0.975,0.17586159706115723,1,0.002154434690031882,12.460391998291016,0.8,0.042165279388427734,1,1.0177638530731201
500,40,1859,0.925,93.75,222.54724264144897,0.975,0.27660202980041504,0.975,0.001291549665014884,20.39965295791626,0.9,0.0966339111328125,0.975,1.3914616107940674
450,40,1796,0.8,265.625,84.66868662834167,0.575,0.20656251907348633,0.725,0.005994842503189409,12.023787498474121,0.575,0.06708288192749023,0.65,1.5564134120941162
350,40,1666,0.925,84.375,152.2722110748291,0.95,0.13715505599975586,1,0.003593813663804626,8.262486219406128,0.85,0.029607534408569336,1,0.8333163261413574
400,40,1730,1,50,159.24437999725342,0.95,0.20638275146484375,0.975,0.002154434690031882,12.13032603263855,0.9,0.11086845397949219,0.975,1.124523639678955
350,40,1667,0.925,77.34375,155.0053186416626,0.975,0.1720573902130127,0.975,0.002154434690031882,10.981775522232056,0.85,0.04247856140136719,0.95,0.9125397205352783
550,40,1924,0.95,109.5703125,247.4147984981537,1,0.31844520568847656,1,0.002154434690031882,26.740652561187744,0.9,0.059237003326416016,1,2.6907358169555664
500,40,1860,0.95,125,195.61902117729187,1,0.21522188186645508,1,0.003593813663804626,18.90825653076172,0.9,0.1236574649810791,1,2.004678249359131
400,40,1731,0.975,62.5,151.0465259552002,0.975,0.21230196952819824,1,0.002154434690031882,14.041350841522217,0.925,0.03729248046875,1,0.8574259281158447
450,40,1798,0.925,100,167.1095929145813,0.975,0.2117137908935547,1,0.003593813663804626,15.856569290161133,0.85,0.04173016548156738,1,1.5604913234710693
350,40,1668,0.95,84.375,153.9676854610443,0.95,0.16733813285827637,1,0.003593813663804626,12.878434181213379,0.9,0.036238908767700195,1,1.2151978015899658
500,40,1861,1,100,213.21345019340515,1,0.23743939399719238,1,0.002154434690031882,18.15312123298645,1,0.1133112907409668,1,1.024306058883667
550,40,1925,0.95,125,233.86198735237122,1,0.2485504150390625,1,0.002154434690031882,29.79628300666809,0.85,0.044164419174194336,1,1.170572280883789
450,40,1799,0.9,125,165.67471146583557,0.975,0.23594141006469727,0.975,0.002154434690031882,20.50148034095764,0.75,0.07411623001098633,1,1.3394582271575928
350,40,1669,0.975,62.5,146.48068690299988,1,0.14162969589233398,1,0.003593813663804626,6.447715759277344,0.925,0.03399181365966797,1,0.711289644241333
400,40,1733,0.9,101.5625,163.27224278450012,0.925,0.2580270767211914,0.975,0.003593813663804626,16.04034447669983,0.7,0.06604886054992676,0.975,1.6534984111785889
550,40,1926,0.975,93.75,171.62648177146912,0.975,0.3246736526489258,1,0.003593813663804626,25.724680423736572,0.725,0.05324864387512207,1,1.155935525894165
500,40,1863,1,100,192.04304361343384,1,0.256972074508667,1,0.003593813663804626,18.67975687980652,0.925,0.13409852981567383,1,1.455690622329712
600,40,1990,0.975,101.5625,276.63077187538147,1,0.27422308921813965,1,0.001291549665014884,37.135493755340576,0.8,0.06530261039733887,1,1.6902151107788086
400,40,1734,0.95,95.21484375,214.13180804252625,1,0.22414469718933105,1,0.002154434690031882,12.576385736465454,0.85,0.03816652297973633,1,1.0626304149627686
550,40,1927,0.925,112.5,234.94132781028748,1,0.21755504608154297,1,0.002154434690031882,27.2937970161438,0.875,0.05228066444396973,1,2.082979440689087
500,40,1864,0.975,100,203.6454474925995,1,0.20280051231384277,1,0.001291549665014884,18.70039939880371,0.925,0.059714555740356445,1,1.497248888015747
450,40,1802,0.975,75,187.26831007003784,1,0.22892236709594727,1,0.002154434690031882,17.76602816581726,0.9,0.04433250427246094,1,1.7042934894561768
550,40,1928,0.95,106.25,235.87728261947632,1,0.24740862846374512,1,0.001291549665014884,30.004146814346313,0.875,0.05687379837036133,1,2.479841709136963
500,40,1865,0.9,125,196.46108603477478,0.975,0.22180891036987305,1,0.001291549665014884,20.90071201324463,0.875,0.03876757621765137,1,2.2328503131866455
450,40,1803,0.975,84.375,198.03049159049988,1,0.2496626377105713,1,0.002154434690031882,15.044135332107544,0.85,0.12356305122375488,1,1.144120693206787
600,40,1992,0.85,168.75,217.684467792511,0.875,0.7203905582427979,0.9,0.002154434690031882,38.89027523994446,0.65,0.08487558364868164,0.9,3.5723373889923096
450,40,1804,0.925,128.90625,190.3024673461914,0.95,0.20557475090026855,1,0.002154434690031882,19.51330304145813,0.775,0.04615354537963867,1,1.9256255626678467
400,40,1738,0.9,70.3125,179.4777660369873,1,0.21489930152893066,0.975,0.003593813663804626,16.25392436981201,0.85,0.03311896324157715,1,1.8166661262512207
600,40,1993,0.95,100,224.18970680236816,1,0.2632119655609131,1,0.001291549665014884,31.638166189193726,0.85,0.05578184127807617,1,2.173482656478882
550,40,1930,1,100,221.41514945030212,1,0.2562224864959717,1,0.001291549665014884,23.544852256774902,0.975,0.06795477867126465,1,1.8146789073944092
400,40,1739,0.95,89.6484375,196.93457913398743,1,0.18801236152648926,1,0.002154434690031882,11.608184337615967,0.875,0.041925907135009766,1,1.4297480583190918
450,40,1806,0.925,75,178.3208351135254,0.925,0.2851395606994629,0.925,0.003593813663804626,22.10673499107361,0.9,0.052551984786987305,0.975,1.4099655151367188
550,40,1931,0.975,100,209.72597765922546,1,0.23789167404174805,1,0.001291549665014884,23.530197858810425,0.95,0.0567936897277832,1,2.220715284347534
600,40,1994,1,106.25,281.70950722694397,1,0.22164654731750488,1,7.74263682681127e-4,27.16479253768921,0.925,0.05566573143005371,1,1.7946524620056152
500,40,1869,1,125,207.96330952644348,1,0.24746298789978027,1,0.001291549665014884,20.13482165336609,0.9,0.12337207794189453,1,1.536707878112793
400,40,1741,0.975,89.6484375,213.3340015411377,1,0.1636207103729248,1,0.001291549665014884,10.85332441329956,0.925,0.03748273849487305,1,1.414881706237793
450,40,1807,0.9,88.37127685546875,250.27699947357178,1,0.23578619956970215,1,0.003593813663804626,19.818055152893066,0.825,0.04596543312072754,1,1.809338092803955
600,40,1995,0.95,140.625,279.9935472011566,1,0.266829252243042,1,0.001291549665014884,30.897847652435303,0.925,0.04974198341369629,1,1.831923007965088
500,40,1870,0.95,140.625,206.2813847064972,0.95,0.2095804214477539,0.95,0.002154434690031882,25.934934377670288,0.775,0.05382132530212402,0.95,1.4375030994415283
400,40,1742,0.95,64.453125,190.94381761550903,0.925,0.1872117519378662,1,0.003593813663804626,13.665369272232056,0.8,0.03677225112915039,1,1.5846521854400635
450,40,1808,0.925,125,183.4846487045288,1,0.1979200839996338,1,0.002154434690031882,18.750386714935303,0.9,0.05351996421813965,1,1.4556686878204346
500,40,1871,0.975,100,181.24884700775146,1,0.2894303798675537,1,0.002154434690031882,21.60707664489746,0.85,0.05019044876098633,1,1.3743805885314941
550,40,1934,0.85,100,188.2016520500183,0.875,1.471999168395996,0.95,0.001291549665014884,37.75324082374573,0.7,0.15473675727844238,0.975,2.881269693374634
400,40,1743,0.95,79.6875,188.6938169002533,0.95,0.17249655723571777,0.975,0.002154434690031882,12.700582504272461,0.875,0.0572659969329834,0.975,2.054187774658203
600,40,1996,1,100,228.31427478790283,1,0.26512885093688965,1,0.002154434690031882,30.69773244857788,0.9,0.04784083366394043,1,2.4224581718444824
450,40,1809,0.925,112.5,188.80716061592102,0.975,0.21372652053833008,0.95,0.003593813663804626,18.240256786346436,0.825,0.046953439712524414,0.975,1.4778475761413574
400,40,1744,0.85,125,134.70730328559875,0.875,0.1910722255706787,0.975,0.003593813663804626,18.258787631988525,0.725,0.04025387763977051,0.95,1.833695411682129
500,40,1872,0.85,150,190.1445279121399,0.975,0.2288670539855957,1,0.003593813663804626,26.11526131629944,0.775,0.04839491844177246,1,2.292973756790161
450,40,1810,0.9,66.40625,212.41141939163208,0.95,0.2515692710876465,0.975,0.003593813663804626,16.21013331413269,0.85,0.04688310623168945,1,1.2303111553192139
600,40,1997,0.925,119.53125,272.89166378974915,1,0.31464719772338867,1,0.002154434690031882,38.539708852767944,0.85,0.05791759490966797,1,1.5283982753753662
400,40,1745,0.925,100,155.20996642112732,0.975,0.18418025970458984,0.975,0.002154434690031882,14.72122073173523,0.85,0.0975799560546875,1,1.0187416076660156
500,40,1873,0.9,100,174.31408262252808,1,0.20528554916381836,1,0.002154434690031882,19.20689582824707,0.825,0.038706302642822266,1,1.910830020904541
450,40,1811,0.925,96.6796875,224.57089114189148,0.975,0.18715286254882812,1,0.001291549665014884,22.835972785949707,0.775,0.045393943786621094,1,1.9515349864959717
400,40,1746,0.95,114.2578125,192.00015950202942,0.975,0.1864910125732422,0.975,0.002154434690031882,13.41357135772705,0.9,0.0376582145690918,0.975,0.9065601825714111
550,40,1937,0.925,112.5,225.20638704299927,1,0.2907528877258301,1,0.002154434690031882,29.420339107513428,0.9,0.054712533950805664,1,1.267585039138794
500,40,1874,0.975,125,206.58547353744507,1,0.2888033390045166,1,0.002154434690031882,18.37447428703308,0.975,0.05029797554016113,1,1.2661375999450684
600,40,1998,0.925,140.625,246.08579277992249,1,0.36129236221313477,1,0.001291549665014884,39.12174916267395,0.85,0.05174517631530762,1,1.5091955661773682
400,40,1747,0.925,93.75,176.48116540908813,0.95,0.22183752059936523,1,0.002154434690031882,12.472080707550049,0.825,0.05030465126037598,1,1.0515527725219727
450,40,1812,0.95,125,180.11513924598694,0.975,0.19315457344055176,1,0.001291549665014884,17.442349433898926,0.95,0.04160737991333008,1,1.1852655410766602
500,40,1875,1,100,201.17026162147522,1,0.27748680114746094,1,0.001291549665014884,18.052088022232056,0.95,0.05169081687927246,1,1.4625368118286133
550,40,1938,1,100,227.70493149757385,1,0.23067212104797363,1,0.003593813663804626,23.069345474243164,0.875,0.12880897521972656,1,1.2592403888702393
600,40,1999,1,75,253.8371114730835,1,0.2749764919281006,1,0.002154434690031882,33.51487994194031,0.925,0.06038331985473633,1,1.6690902709960938
400,40,1748,0.9,82.177734375,206.33705592155457,0.925,0.23271608352661133,0.975,0.003593813663804626,12.885437250137329,0.875,0.05199694633483887,0.975,1.0650205612182617
450,40,1813,0.95,70.3125,200.05674743652344,0.925,0.22984790802001953,1,0.002154434690031882,18.735498666763306,0.75,0.043131113052368164,0.925,1.3941779136657715
500,40,1876,0.95,100,198.55760192871094,0.975,0.1977827548980713,0.975,0.002154434690031882,20.79805016517639,0.875,0.04776597023010254,1,2.2345504760742188
550,40,1939,0.975,100,208.30227327346802,1,0.24936246871948242,1,0.003593813663804626,22.411860704421997,0.875,0.043013811111450195,1,1.8939192295074463
400,40,1749,1,100,150.4163568019867,1,0.19132304191589355,1,0.003593813663804626,11.227459907531738,0.95,0.038797855377197266,1,0.7894041538238525
600,40,2000,0.95,100,221.7649586200714,1,0.30588483810424805,1,0.001291549665014884,30.659430265426636,0.875,0.04738903045654297,1,2.6047468185424805
450,40,1814,0.925,132.8125,199.72753810882568,0.925,0.20900559425354004,0.975,0.003593813663804626,18.722676753997803,0.95,0.0463109016418457,0.975,1.6155126094818115
500,40,1877,0.925,84.375,213.51786994934082,0.975,0.2562735080718994,0.975,0.003593813663804626,26.928475856781006,0.925,0.0508122444152832,1,2.0176687240600586
450,40,1815,0.95,75,172.81598114967346,0.95,0.216721773147583,1,7.74263682681127e-4,18.967225074768066,0.9,0.045450687408447266,1,1.2264325618743896
650,40,2070,0.925,75,271.6514012813568,0.975,1.7349495887756348,0.95,0.002154434690031882,45.4096999168396,0.8,0.09177637100219727,0.9,1.9788694381713867
550,40,1941,0.95,75,230.1556417942047,0.975,0.3345448970794678,0.975,0.002154434690031882,25.128088235855103,0.925,0.05103564262390137,0.975,1.5369956493377686
500,40,1878,0.925,112.5,213.96493816375732,0.975,0.23090147972106934,0.975,0.002154434690031882,25.051493406295776,0.85,0.05241847038269043,0.975,1.175926923751831
450,40,1816,0.9,93.75,199.1530601978302,0.975,0.2679884433746338,0.975,0.002154434690031882,18.48463797569275,0.9,0.04261136054992676,0.975,1.6198008060455322
600,40,2002,1,100,244.73145866394043,1,0.25504636764526367,1,0.002154434690031882,30.962108850479126,0.925,0.04913473129272461,1,1.3255598545074463
500,40,1879,0.875,125,152.9067370891571,0.9,1.0514514446258545,0.9,0.001291549665014884,26.65613627433777,0.725,0.06188464164733887,0.95,1.7731003761291504
650,40,2071,0.975,100,249.2182228565216,1,0.2779054641723633,1,7.74263682681127e-4,37.738807916641235,0.95,0.0533297061920166,1,1.6490716934204102
550,40,1942,0.95,62.5,228.4799222946167,1,0.3168826103210449,1,0.002154434690031882,26.863937377929688,0.875,0.08286881446838379,1,1.7852232456207275
500,40,1880,0.95,93.75,216.09344172477722,1,0.2946162223815918,1,0.002154434690031882,20.48116970062256,0.9,0.06106138229370117,1,1.2035417556762695
550,40,1943,0.975,150,235.85314846038818,1,0.26973390579223633,1,0.002154434690031882,25.22814106941223,0.95,0.11896467208862305,1,1.4181513786315918
650,40,2072,0.925,150,272.09622979164124,1,0.3035125732421875,1,0.001291549665014884,44.28455567359924,0.95,0.06120920181274414,1,1.8415818214416504
600,40,2004,0.85,145.01953125,265.8314964771271,0.9,1.3994693756103516,0.925,0.001291549665014884,46.651140451431274,0.675,0.05015373229980469,0.95,2.607520580291748
500,40,1881,0.95,70.3125,225.67248153686523,0.975,0.2802581787109375,1,0.002154434690031882,20.512007236480713,0.825,0.0462183952331543,1,2.4789559841156006
550,40,1944,0.9,106.25,214.24668383598328,1,0.41507625579833984,1,0.003593813663804626,26.84405779838562,0.825,0.06464195251464844,1,1.4092824459075928
450,40,1820,0.925,93.75,205.5408411026001,1,0.2809476852416992,1,0.002154434690031882,20.265445232391357,0.875,0.041818857192993164,1,1.6032726764678955
650,40,2073,1,100,265.4163737297058,1,0.26355695724487305,1,0.001291549665014884,36.14093470573425,0.825,0.052942752838134766,1,1.506706953048706
600,40,2005,0.975,100,231.74160933494568,0.975,1.5949883460998535,0.975,0.001291549665014884,33.76365542411804,0.925,0.055339813232421875,1,2.3562088012695312
500,40,1882,0.9,100,186.43177843093872,0.975,1.5447990894317627,0.975,0.002154434690031882,23.85397219657898,0.825,0.044715166091918945,1,2.2727489471435547
450,40,1821,0.95,56.25,185.20380330085754,0.975,0.2137141227722168,0.975,0.002154434690031882,17.147779941558838,0.85,0.042440176010131836,0.975,2.0341360569000244
550,40,1945,0.975,100,206.99593877792358,1,0.27953624725341797,1,0.001291549665014884,31.14980411529541,0.85,0.06115007400512695,1,1.3012480735778809
500,40,1883,0.9,112.5,180.63518595695496,0.925,0.3363919258117676,0.95,0.001291549665014884,29.714638471603394,0.775,0.052190303802490234,0.95,1.2053794860839844
600,40,2006,0.95,106.25,250.7390491962433,0.975,0.33959031105041504,1,0.002154434690031882,33.117491722106934,0.9,0.05697488784790039,1,1.8260247707366943
550,40,1946,0.925,100,209.96765184402466,1,0.3532419204711914,1,0.002154434690031882,32.329031229019165,0.85,0.057935476303100586,1,2.5866105556488037
450,40,1823,0.95,100,164.95617747306824,0.975,0.2661476135253906,1,0.003593813663804626,20.346907377243042,0.85,0.04575014114379883,0.975,1.9195475578308105
650,40,2074,0.925,122.34735488891602,413.04222559928894,0.95,0.3233661651611328,1,0.001291549665014884,41.623454570770264,0.825,0.058545589447021484,1,2.2568681240081787
500,40,1884,0.9,109.5703125,234.9268925189972,0.975,0.25559425354003906,1,0.002154434690031882,21.042023181915283,0.875,0.04521632194519043,1,2.053743362426758
550,40,1947,0.975,100,200.0998911857605,1,0.31110477447509766,1,0.002154434690031882,28.036614418029785,0.8,0.06022357940673828,1,2.4339749813079834
450,40,1824,0.975,79.6875,212.50457096099854,1,0.24137425422668457,1,0.002154434690031882,18.71584677696228,0.85,0.049866437911987305,1,1.0868427753448486
650,40,2075,0.95,125,264.27634358406067,0.975,0.34361863136291504,1,7.74263682681127e-4,49.11547780036926,0.875,0.08698248863220215,1,3.095456123352051
600,40,2007,0.9,163.1298065185547,384.31868267059326,1,0.2561986446380615,1,0.002154434690031882,34.85773706436157,0.825,0.05246543884277344,1,1.6233699321746826
550,40,1948,1,100,214.53925323486328,1,0.3049349784851074,1,0.003593813663804626,23.73726511001587,0.9,0.04623746871948242,1,1.8946759700775146
450,40,1825,0.975,100,161.35046529769897,1,0.1912078857421875,1,0.002154434690031882,17.805001497268677,0.95,0.10242033004760742,1,1.0438063144683838
500,40,1886,0.95,96.6796875,261.7289695739746,0.95,0.28539323806762695,0.975,0.003593813663804626,20.112403392791748,0.85,0.04819035530090332,1,1.3252155780792236
450,40,1826,0.925,100,175.8024652004242,0.925,0.2238929271697998,0.975,0.002154434690031882,17.66647696495056,0.875,0.043177127838134766,0.975,1.4106652736663818
600,40,2009,0.95,100,223.42016673088074,1,0.2935142517089844,1,0.003593813663804626,32.04376721382141,0.8,0.05124640464782715,1,2.602328062057495
500,40,1887,0.9,125.9765625,210.07851886749268,1,0.23682188987731934,1,0.001291549665014884,21.162758350372314,0.85,0.05156421661376953,1,1.9689536094665527
450,40,1827,0.925,84.375,188.17784023284912,0.925,0.2624053955078125,0.95,0.003593813663804626,20.10928726196289,0.85,0.05200338363647461,0.95,1.4165153503417969
650,40,2077,0.975,125,304.4736406803131,1,0.32459044456481934,1,7.74263682681127e-4,39.18563270568848,0.925,0.052849531173706055,1,1.2252821922302246
550,40,1950,0.975,123.2666015625,325.4456584453583,1,0.2327587604522705,1,0.001291549665014884,25.25543785095215,0.9,0.0496976375579834,1,1.3010969161987305
500,40,1888,0.975,125,178.6329047679901,1,0.2398998737335205,1,0.003593813663804626,27.1733238697052,0.75,0.05078125,1,1.878554105758667
450,40,1828,0.975,68.4814453125,248.7673180103302,1,0.24772000312805176,1,0.002154434690031882,15.840656280517578,0.875,0.04815530776977539,1,1.7362687587738037
600,40,2010,0.875,136.962890625,296.9861726760864,0.975,1.589689016342163,0.975,0.001291549665014884,41.24991202354431,0.8,0.07155156135559082,0.95,1.7745170593261719
550,40,1951,1,100,192.5970103740692,1,0.26099181175231934,1,0.003593813663804626,25.9612820148468,0.9,0.0487973690032959,1,2.2523601055145264
650,40,2078,1,150,266.42452597618103,1,0.28232645988464355,1,0.001291549665014884,38.904897689819336,0.85,0.057795047760009766,1,1.3685235977172852
500,40,1889,0.95,128.90625,207.05207777023315,0.975,0.2571418285369873,1,0.003593813663804626,21.042355060577393,0.85,0.04833984375,1,1.4857220649719238
450,40,1829,0.85,112.5,158.33599996566772,0.9,0.21759700775146484,0.875,0.003593813663804626,18.990521669387817,0.7,0.08689451217651367,0.975,1.6616685390472412
550,40,1952,0.95,100,219.04710173606873,0.95,0.24581098556518555,0.975,0.003593813663804626,30.782646417617798,0.925,0.05794572830200195,1,1.9577293395996094
600,40,2011,1,106.25,265.6994695663452,1,0.26604175567626953,1,0.001291549665014884,32.74695873260498,0.95,0.05061054229736328,1,2.295461893081665
500,40,1890,0.925,104.736328125,253.79280495643616,0.975,0.29364585876464844,1,0.002154434690031882,20.540279388427734,0.9,0.04065966606140137,1,1.2266228199005127
650,40,2079,1,150,296.4389703273773,1,0.26203155517578125,1,0.002154434690031882,34.98671579360962,1,0.052980899810791016,1,1.4558172225952148
550,40,1953,0.975,96.6796875,266.4012863636017,1,0.39258432388305664,1,0.001291549665014884,23.874152660369873,0.925,0.061939239501953125,1,2.0679361820220947
650,40,2080,1,150,267.75757336616516,1,0.27823686599731445,1,0.001291549665014884,36.12560820579529,0.95,0.052764892578125,1,1.8604795932769775
500,40,1892,0.975,62.5,208.23650217056274,0.975,1.2907986640930176,0.975,0.001291549665014884,24.275869607925415,0.775,0.05078840255737305,1,1.4510490894317627
550,40,1954,0.975,100,208.83200192451477,0.975,0.23900723457336426,1,0.002154434690031882,31.53076148033142,0.9,0.04954648017883301,1,1.5811667442321777
700,40,2151,1,140.625,354.73775029182434,1,0.27545714378356934,1,0.001291549665014884,53.30456304550171,0.875,0.06093454360961914,1,2.401444673538208
600,40,2013,0.95,96.6796875,310.130567073822,1,0.26650190353393555,1,0.002154434690031882,32.420325756073,0.825,0.04933333396911621,1,1.3307359218597412
500,40,1893,1,125,203.2034730911255,1,0.26502132415771484,1,0.001291549665014884,27.780267000198364,0.875,0.045300960540771484,1,1.366621494293213
550,40,1955,0.95,75,209.4519019126892,1,0.26165056228637695,1,0.002154434690031882,24.737825393676758,0.775,0.04149603843688965,1,1.1199615001678467
600,40,2014,1,100,234.62720704078674,1,0.37612318992614746,0.975,7.74263682681127e-4,38.40163540840149,0.875,0.06913352012634277,1,2.8015782833099365
600,40,2015,0.925,100,195.15243268013,0.975,0.2945394515991211,0.975,0.002154434690031882,42.33495783805847,0.7,0.052735090255737305,1,2.4942691326141357
550,40,1957,0.9,150,217.43895554542542,1,0.28879499435424805,1,0.002154434690031882,31.6941237449646,0.825,0.05236244201660156,1,2.0941245555877686
500,40,1895,0.95,119.53125,247.4342348575592,1,0.24248003959655762,1,0.002154434690031882,21.34504008293152,0.875,0.03868556022644043,1,1.0113952159881592
650,40,2083,1,116.015625,332.78741669654846,1,0.33832740783691406,1,0.001291549665014884,44.11729907989502,0.95,0.05993366241455078,1,2.354982852935791
600,40,2016,1,100,239.84598088264465,1,0.2502591609954834,1,0.001291549665014884,30.623512506484985,0.925,0.05590224266052246,1,1.2812979221343994
500,40,1896,0.975,62.5,226.40730452537537,0.975,1.8162133693695068,0.975,0.002154434690031882,22.703983068466187,0.9,0.049698591232299805,0.975,1.3017287254333496
700,40,2154,0.975,125,280.0931193828583,1,0.3464090824127197,1,0.001291549665014884,52.00722122192383,0.825,0.05812525749206543,1,1.743356704711914
650,40,2084,0.925,125,270.59355568885803,0.95,0.36455845832824707,1,0.001291549665014884,38.95713520050049,0.825,0.05550122261047363,1,3.0827784538269043
550,40,1959,1,75,222.35744190216064,1,0.2660667896270752,1,0.001291549665014884,24.31716775894165,0.9,0.05096793174743652,1,1.2852222919464111
500,40,1897,0.95,100,184.2117953300476,1,0.22800326347351074,1,0.002154434690031882,19.696311473846436,0.9,0.03996849060058594,1,1.819892406463623
