,n,seed,SCOPE_accuracy,SCOPE_time,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_best_step_size,GraHTP_cv_time,GraSP_accuracy,GraSP_time
506,300,12851,0.98,1.7030937671661377,0.98,0.1425306797027588,0.98,0.002154434690031882,6.912488222122192,0.7,0.04462003707885742
507,300,12852,1.0,4.705402135848999,1.0,0.2548518180847168,1.0,0.002154434690031882,35.188133001327515,0.76,0.4030287265777588
508,300,12853,1.0,7.790266990661621,0.96,1.0589148998260498,1.0,0.001291549665014884,21.935412406921387,0.74,0.1372387409210205
509,300,12854,0.9,0.42713451385498047,0.8,2.0198099613189697,0.88,0.001291549665014884,35.12391114234924,0.68,0.41410374641418457
510,300,12855,0.9,2.338611364364624,0.94,0.03401803970336914,0.94,0.002154434690031882,23.18589425086975,0.7,0.0424344539642334
511,300,12856,0.96,0.4012119770050049,0.96,0.028882741928100586,0.96,0.002154434690031882,6.728143692016602,0.82,0.31952810287475586
512,300,12857,1.0,0.3763761520385742,1.0,0.04437708854675293,1.0,0.002154434690031882,17.733710765838623,0.76,0.04285073280334473
513,300,12858,0.82,0.5552477836608887,0.82,0.03328275680541992,1.0,0.002154434690031882,16.699787855148315,0.62,0.3286149501800537
514,300,12859,0.98,2.0006320476531982,0.8,2.610443353652954,0.8,0.001291549665014884,23.184184551239014,0.74,0.459338903427124
515,300,12860,0.94,0.6008913516998291,0.92,0.7039406299591064,0.88,0.001291549665014884,18.124378204345703,0.6,0.29266858100891113
516,300,12861,0.96,0.4231538772583008,0.88,0.9887135028839111,0.94,0.002154434690031882,10.165645360946655,0.72,0.40009236335754395
517,300,12862,0.98,3.2570574283599854,0.98,0.021780729293823242,0.98,0.002154434690031882,6.770001649856567,0.7,0.11736011505126953
518,300,12863,1.0,2.1369237899780273,1.0,0.03853273391723633,0.96,0.002154434690031882,13.070662260055542,0.7,0.0431368350982666
519,300,12864,1.0,0.5845756530761719,1.0,0.04715466499328613,1.0,0.002154434690031882,10.937402725219727,0.8,0.37891650199890137
520,300,12865,0.96,0.5505807399749756,0.96,0.02861332893371582,0.92,0.002154434690031882,3.3161511421203613,0.72,0.04284048080444336
521,300,12866,0.96,0.5448589324951172,0.98,0.24818944931030273,0.98,0.002154434690031882,9.691694498062134,0.74,0.043054819107055664
522,300,12867,0.84,0.515430212020874,0.66,0.3059961795806885,0.68,0.001291549665014884,3.7696919441223145,0.64,0.04323720932006836
523,300,12868,1.0,0.5780351161956787,1.0,0.030986547470092773,1.0,0.002154434690031882,2.9228103160858154,0.7,0.03797101974487305
524,300,12869,0.98,0.4893512725830078,0.9,0.03092503547668457,0.92,0.002154434690031882,3.5531058311462402,0.8,0.04322671890258789
525,300,12870,0.86,0.5588781833648682,0.78,0.2379155158996582,0.76,0.001291549665014884,3.0319952964782715,0.66,0.042841196060180664
526,300,12871,0.96,0.42119383811950684,0.98,0.25788378715515137,0.98,0.002154434690031882,3.4027469158172607,0.72,0.04268980026245117
527,300,12872,1.0,0.4138224124908447,1.0,0.04282784461975098,0.8,0.001291549665014884,3.935199022293091,0.82,0.043169260025024414
528,300,12873,1.0,0.6011142730712891,1.0,0.05159711837768555,0.94,0.001291549665014884,3.2286698818206787,0.64,0.042127132415771484
529,300,12874,0.98,0.3778660297393799,0.98,0.02118372917175293,0.98,0.001291549665014884,3.347792863845825,0.88,0.042748212814331055
530,300,12875,1.0,2.341667890548706,1.0,0.09718012809753418,1.0,0.002154434690031882,4.171399831771851,0.76,0.04082059860229492
531,300,12876,0.92,0.5239524841308594,0.86,0.2674531936645508,0.74,0.001291549665014884,4.908284902572632,0.74,0.17052197456359863
532,300,12877,1.0,1.0613839626312256,0.94,0.3907954692840576,1.0,0.002154434690031882,3.12839674949646,0.76,0.0404057502746582
533,300,12878,0.92,0.4155399799346924,0.86,0.2472233772277832,0.84,0.002154434690031882,7.677333116531372,0.7,0.0912635326385498
534,300,12879,0.96,2.4046566486358643,0.96,0.026140213012695312,0.94,0.001291549665014884,3.4282212257385254,0.86,0.04233837127685547
535,300,12880,0.96,0.46991753578186035,0.96,0.026961326599121094,0.96,0.002154434690031882,3.8972015380859375,0.74,0.06369876861572266
536,300,12881,1.0,0.4847147464752197,1.0,0.03367757797241211,1.0,0.002154434690031882,3.0323619842529297,0.78,0.042897939682006836
537,300,12882,0.98,0.4309122562408447,0.86,0.04890751838684082,0.92,0.001291549665014884,3.713916301727295,0.8,0.04101443290710449
538,300,12883,0.96,0.4715547561645508,0.92,0.24636173248291016,0.96,0.002154434690031882,3.252073287963867,0.76,0.040811777114868164
539,300,12884,0.94,0.6333990097045898,0.94,0.281430721282959,0.88,0.001291549665014884,3.7954254150390625,0.72,0.04132843017578125
540,300,12885,0.94,1.6316149234771729,0.96,0.26416444778442383,0.96,0.002154434690031882,3.419081211090088,0.76,0.04370427131652832
541,300,12886,0.92,0.4240717887878418,0.96,0.0382237434387207,0.92,0.001291549665014884,5.157343626022339,0.7,0.11441397666931152
542,300,12887,0.98,0.45608997344970703,0.98,0.26201939582824707,1.0,0.002154434690031882,3.14882230758667,0.72,0.04289364814758301
543,300,12888,1.0,0.6130328178405762,1.0,0.07389402389526367,0.92,0.002154434690031882,3.661375045776367,0.72,0.040445566177368164
544,300,12889,0.92,0.4902975559234619,0.84,0.027463436126708984,0.92,0.002154434690031882,4.604444742202759,0.7,0.039825439453125
545,300,12890,0.98,1.2154009342193604,0.98,0.09537863731384277,0.82,0.001291549665014884,3.902487277984619,0.62,0.13393092155456543
546,300,12891,0.92,1.0676593780517578,0.92,0.4206223487854004,0.76,0.001291549665014884,22.714537382125854,0.66,0.044997215270996094
547,300,12892,0.96,6.783377170562744,0.92,0.542006254196167,0.92,0.001291549665014884,29.754224061965942,0.7,0.044542551040649414
548,300,12893,0.98,3.2333521842956543,0.98,0.1152496337890625,0.98,0.002154434690031882,12.280822038650513,0.76,0.09015989303588867
549,300,12894,1.0,1.993429183959961,0.98,0.3423943519592285,1.0,0.002154434690031882,12.457858800888062,0.68,0.08922338485717773
550,300,12895,1.0,2.7637104988098145,1.0,0.20766520500183105,1.0,0.002154434690031882,21.0191650390625,0.68,0.15629172325134277
551,300,12896,0.98,0.7872121334075928,0.96,0.5100564956665039,0.96,0.002154434690031882,19.90177845954895,0.72,0.6025881767272949
552,300,12897,0.86,0.9642906188964844,0.98,1.081648349761963,0.98,0.002154434690031882,13.232353925704956,0.66,0.04730033874511719
