n,seed,Lasso_accuracy,Lasso_best_lambda,Lasso_time,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_best_step_size,GraHTP_cv_time,GraSP_accuracy,GraSP_time,SCOPE_accuracy,SCOPE_time
550,1319,0.86,0.0010228157043457031,165.36015486717224,0.72,0.03207802772521973,0.82,0.01,0.4321920871734619,0.76,0.3746793270111084,0.8,1.0087196826934814
600,1435,0.94,0.0035430908203125,132.87332344055176,0.72,0.04754900932312012,0.82,0.01,0.26263427734375,0.82,0.1836702823638916,0.96,1.0944404602050781
600,1375,0.88,0.005859375000000001,63.90038466453552,0.82,0.041793107986450195,0.88,0.01,0.24101758003234863,0.88,0.15734267234802246,1,1.2662439346313477
550,1260,0.94,0.00625,32.67942786216736,0.78,0.08226346969604492,0.8,0.01,0.18392634391784668,0.76,0.1961688995361328,0.88,1.0813241004943848
700,1561,1,0.0078125,62.028053283691406,0.8,0.05037546157836914,0.9,0.01,0.24971747398376465,0.88,0.03279471397399902,1,1.2675361633300781
650,1488,0.94,0.0078125,66.26963996887207,0.72,0.044669151306152344,0.84,0.01,0.24508357048034668,0.74,0.19760990142822266,0.98,1.019505500793457
700,1591,0.98,0.03125,42.14544725418091,0.8,0.04096674919128418,0.88,0.01,0.26957130432128906,0.86,0.21298718452453613,0.96,1.3056244850158691
650,1538,0.96,0.025781250000000002,48.715173959732056,0.76,0.021283626556396484,0.88,0.01,0.20088577270507812,0.84,0.17284512519836426,0.96,1.0190515518188477
700,1621,0.98,0.0125,23.662312507629395,0.86,0.042481184005737305,0.96,0.01,0.28090906143188477,0.94,0.1447908878326416,0.98,0.5322434902191162
650,1464,0.96,0.009375000000000001,53.72654056549072,0.8,0.0436549186706543,0.86,0.01,0.2266254425048828,0.86,0.18921470642089844,1,1.089242696762085
600,1436,0.9,0.009375000000000001,40.3130042552948,0.66,0.021660327911376953,0.74,0.01,0.22384142875671387,0.8,0.04628133773803711,0.94,1.2659657001495361
550,1320,0.9,0.0052734375,58.851452112197876,0.7,0.05122709274291992,0.8,0.01,0.22048735618591309,0.78,0.16317963600158691,0.86,0.7970681190490723
650,1539,0.94,0.0125,26.351176738739014,0.78,0.017641067504882812,0.84,0.005994842503189409,0.19573020935058594,0.86,0.15621304512023926,1,1.0187938213348389
700,1622,1,0.025,19.45074772834778,0.82,0.0911109447479248,0.94,0.01,0.2910463809967041,0.86,0.23820877075195312,0.98,0.6657474040985107
650,1489,1,0.00625,37.56348276138306,0.76,0.02565741539001465,0.86,0.01,0.22718524932861328,0.92,0.31418418884277344,0.98,1.2091310024261475
600,1376,0.96,0.00390625,47.356669902801514,0.76,0.08267378807067871,0.88,0.01,0.2663741111755371,0.78,0.17913198471069336,0.98,1.2191381454467773
650,1508,0.96,0.01236967742443085,182.3900728225708,0.7,0.03708386421203613,0.82,0.01,0.20358681678771973,0.84,0.04248547554016113,1,1.3020930290222168
700,1651,0.98,0.0125,24.781763553619385,0.7,0.037637948989868164,0.9,0.01,0.19737863540649414,0.88,0.12508821487426758,1,0.9397146701812744
600,1437,0.94,0.003125,38.644367694854736,0.7,0.015578985214233398,0.8,0.01,0.2027127742767334,0.74,0.04010152816772461,0.94,1.2203929424285889
650,1465,0.92,0.00390625,52.92354989051819,0.76,0.01263117790222168,0.86,0.01,0.2293376922607422,0.8,0.17989873886108398,0.94,1.2288756370544434
650,1540,0.98,0.009375000000000001,40.555936098098755,0.78,0.028620481491088867,0.88,0.01,0.28647565841674805,0.96,0.25841546058654785,0.96,0.7793886661529541
600,1377,0.96,0.0125,34.49680733680725,0.74,0.014464139938354492,0.8,0.01,0.22997045516967773,0.8,0.2658369541168213,0.96,1.5822665691375732
700,1592,1,0.02109375,87.02544713020325,0.72,0.08259701728820801,0.82,0.01,0.20130372047424316,0.94,0.21467280387878418,0.98,0.8074183464050293
650,1509,0.98,0.015625,46.8225736618042,0.8,0.023368120193481445,0.86,0.01,0.2272322177886963,0.82,0.16977787017822266,0.98,1.1917667388916016
650,1490,0.98,0.009375000000000001,55.60570979118347,0.86,0.04873061180114746,0.92,0.01,0.34526968002319336,0.92,0.22090506553649902,0.94,0.5310382843017578
700,1652,0.92,0.004687500000000001,58.66403388977051,0.78,0.04277539253234863,0.86,0.01,0.2315371036529541,0.86,0.16495680809020996,0.92,1.1248862743377686
700,1623,0.98,0.02109375,77.00891900062561,0.76,0.019410371780395508,0.86,0.01,0.2600252628326416,0.86,0.05349254608154297,1,1.2379438877105713
600,1438,0.9,0.0023437500000000003,61.55581259727478,0.74,0.025051355361938477,0.8,0.01,0.21499133110046387,0.84,0.18178057670593262,0.88,0.6605808734893799
650,1541,0.94,0.009375000000000001,53.60308074951172,0.84,0.02605414390563965,0.96,0.01,0.3148036003112793,0.82,0.22937536239624023,0.98,0.9542615413665771
650,1466,0.92,0.0029296875000000004,63.12453103065491,0.74,0.044747352600097656,0.88,0.01,0.35150742530822754,0.9,0.20499897003173828,0.96,1.152768850326538
650,1491,0.98,0.00625,33.89613485336304,0.72,0.019103288650512695,0.84,0.005994842503189409,0.29807448387145996,0.82,0.2057323455810547,0.98,0.825218915939331
700,1624,0.98,0.0125,26.64484739303589,0.86,0.06579828262329102,0.92,0.01,0.2739219665527344,0.98,0.20585417747497559,1,0.8108386993408203
600,1439,0.92,0.00625,30.66039276123047,0.74,0.02191948890686035,0.9,0.01,0.31690335273742676,0.82,0.2587165832519531,0.98,1.1558706760406494
600,1378,0.9,0.017578125,74.29371571540833,0.76,0.0896155834197998,0.8,0.01,0.21953392028808594,0.76,0.2092125415802002,0.94,1.0055327415466309
650,1542,1,0.00625,29.630406379699707,0.78,0.020892620086669922,0.88,0.01,0.21599650382995605,0.92,0.18220996856689453,1,0.8648660182952881
700,1625,0.96,0.025,19.182047128677368,0.8,0.05336499214172363,0.9,0.01,0.19928526878356934,0.94,0.21122169494628906,0.98,0.8235225677490234
700,1593,0.96,0.01611328125,86.17594337463379,0.7,0.03372907638549805,0.88,0.01,0.22683334350585938,0.82,0.19384074211120605,0.98,1.611009120941162
650,1467,0.98,0.00625,38.18217992782593,0.78,0.0230557918548584,0.86,0.01,0.24248862266540527,0.84,0.17908835411071777,0.94,1.3050141334533691
650,1492,0.98,0.018750000000000003,38.51359272003174,0.68,0.01367044448852539,0.84,0.01,0.240858793258667,0.9,0.05092740058898926,1,1.140045166015625
700,1653,0.96,0.015625,65.04589295387268,0.82,0.06514906883239746,0.88,0.01,0.37380266189575195,0.88,0.5075619220733643,1,2.229614019393921
700,1626,1,0.05,12.904565811157227,0.8,0.07872366905212402,0.92,0.01,0.5093255043029785,0.96,0.40082216262817383,1,2.6730527877807617
650,1510,0.92,0.006848144531250001,103.83029866218567,0.72,0.025654315948486328,0.9,0.01,0.2514064311981201,0.9,0.17126870155334473,0.98,0.7256653308868408
650,1543,0.94,0.0015625,42.963730335235596,0.72,0.04236435890197754,0.8,0.01,0.2357630729675293,0.84,0.184464693069458,0.9,1.2101459503173828
650,1493,0.94,0.003125,35.965487241744995,0.8,0.04960751533508301,0.82,0.01,0.2752389907836914,0.9,0.19969558715820312,0.98,0.708441972732544
700,1627,0.96,0.0125,35.842451333999634,0.8,0.027413129806518555,0.9,0.01,0.30095672607421875,0.92,0.2727174758911133,0.94,0.8192224502563477
700,1562,1,0.016492903232574463,233.68593549728394,0.8,0.0467839241027832,0.92,0.01,0.33327293395996094,0.96,0.1873936653137207,1,1.1897714138031006
700,1594,0.96,0.0078125,57.773409843444824,0.78,0.022112369537353516,0.92,0.005994842503189409,0.23417210578918457,0.9,0.1984577178955078,1,1.3031432628631592
650,1494,0.98,0.025,18.00646948814392,0.8,0.09693002700805664,0.92,0.01,0.2817819118499756,0.94,0.18401098251342773,1,0.7009713649749756
700,1654,0.98,0.0078125,51.90558910369873,0.8,0.019301891326904297,0.86,0.01,0.23493719100952148,0.88,0.19859695434570312,0.98,1.3021187782287598
700,1655,0.98,0.025,20.586151123046875,0.74,0.0177309513092041,0.88,0.01,0.26324033737182617,0.82,0.04326319694519043,1,1.1011295318603516
700,1595,0.96,0.0125,25.785336017608643,0.76,0.013889789581298828,0.82,0.003593813663804626,0.21507668495178223,0.82,0.19449067115783691,0.98,1.2982280254364014
600,1379,0.9,0.0028015136718750003,109.53009366989136,0.78,0.06374287605285645,0.82,0.01,0.2392721176147461,0.86,0.1291494369506836,0.92,1.5571808815002441
650,1544,0.94,0.005859375000000001,67.65373277664185,0.76,0.04631781578063965,0.82,0.01,0.22637081146240234,0.82,0.18145251274108887,1,1.1927621364593506
600,1440,0.9,0.0015106201171875004,125.59893918037415,0.68,0.03674507141113281,0.78,0.01,0.23303794860839844,0.7,0.057564496994018555,0.98,1.3054215908050537
650,1495,0.94,0.00625,47.28674364089966,0.78,0.06381416320800781,0.92,0.01,0.33393311500549316,0.84,0.24875307083129883,0.98,0.8820092678070068
700,1628,0.98,0.017578125,87.47769331932068,0.86,0.04093122482299805,0.9,0.005994842503189409,0.2669093608856201,0.94,0.24912023544311523,0.98,1.2102537155151367
700,1656,0.98,0.0078125,53.70878744125366,0.78,0.06353044509887695,0.9,0.01,0.20776581764221191,0.84,0.189225435256958,1,1.165769100189209
650,1496,0.92,0.00625,30.709715127944946,0.72,0.017038822174072266,0.84,0.01,0.2369546890258789,0.78,0.04555392265319824,1,1.4847674369812012
650,1545,0.96,0.018750000000000003,38.07626008987427,0.8,0.07558250427246094,0.9,0.01,0.25940632820129395,0.84,0.041893959045410156,0.98,0.6649253368377686
650,1511,0.96,0.0085601806640625,124.65506482124329,0.9,0.11559534072875977,0.96,0.01,0.2740135192871094,0.9,0.1321392059326172,0.98,1.0827174186706543
700,1563,0.96,0.0087890625,108.52610969543457,0.78,0.020888328552246094,0.9,0.01,0.24303603172302246,0.88,0.21147656440734863,1,1.3647687435150146
650,1468,0.94,0.005216360092163086,162.03668999671936,0.88,0.09382963180541992,0.94,0.01,0.3582792282104492,0.9,0.19039440155029297,0.98,0.671328067779541
700,1657,0.96,0.0125,22.14344024658203,0.76,0.09096407890319824,0.88,0.01,0.24196434020996094,0.9,0.22123003005981445,0.98,1.7257471084594727
600,1380,0.98,0.00830078125,71.05178165435791,0.8,0.11441993713378906,0.86,0.01,0.6900348663330078,0.92,0.3885045051574707,0.94,1.308760643005371
650,1512,0.92,0.00625,29.692017078399658,0.8,0.06205892562866211,0.9,0.01,0.27008795738220215,0.8,0.18083858489990234,0.96,1.0795416831970215
700,1596,0.96,0.005859375000000001,82.91159152984619,0.84,0.09322977066040039,0.9,0.01,0.2976851463317871,0.8,0.22980356216430664,1,1.2436728477478027
700,1564,0.98,0.025,17.198149919509888,0.78,0.06015634536743164,0.92,0.01,0.27361154556274414,0.92,0.348621129989624,1,1.4201881885528564
650,1546,0.98,0.00625,40.89371085166931,0.8,0.03396964073181152,0.92,0.01,0.3644096851348877,0.86,0.23828482627868652,0.96,1.261279582977295
750,1681,0.96,0.0033203125000000003,90.47725009918213,0.78,0.061147451400756836,0.98,0.01,0.38317060470581055,0.84,0.028792858123779297,0.96,1.2392146587371826
650,1497,0.94,0.009375000000000001,52.99893808364868,0.72,0.03544807434082031,0.88,0.01,0.21706771850585938,0.78,0.19732880592346191,0.96,0.8094396591186523
700,1658,0.96,0.0125,32.50964617729187,0.72,0.02508997917175293,0.88,0.01,0.2410109043121338,0.82,0.19886374473571777,0.98,0.7324151992797852
700,1597,0.96,0.025,17.364261388778687,0.82,0.03811359405517578,0.94,0.01,0.3561692237854004,0.9,0.22512173652648926,0.98,1.0463247299194336
650,1469,0.94,0.00625,35.8451886177063,0.8,0.05390143394470215,0.88,0.01,0.2592909336090088,0.84,0.15472102165222168,1,1.333719253540039
650,1547,0.96,0.0125,30.13467574119568,0.84,0.055090904235839844,0.9,0.01,0.26443958282470703,0.84,0.11848640441894531,0.98,1.429602861404419
650,1513,0.96,0.00625,48.12441873550415,0.76,0.0812232494354248,0.88,0.01,0.2523665428161621,0.92,0.19900965690612793,1,1.3734056949615479
650,1498,0.94,0.00625,31.493905305862427,0.82,0.08084845542907715,0.86,0.005994842503189409,0.2887461185455322,0.84,0.2279517650604248,0.98,0.9369432926177979
750,1682,0.98,0.00625,32.98890471458435,0.82,0.10911011695861816,0.88,0.01,0.2653658390045166,0.88,0.05905771255493164,1,1.425635814666748
700,1565,1,0.009375000000000001,55.193495750427246,0.8,0.07996606826782227,0.88,0.003593813663804626,0.2657356262207031,0.86,0.04704451560974121,1,1.2193732261657715
700,1629,0.9,0.00830078125,111.56992602348328,0.8,0.020888090133666992,0.92,0.01,0.26290464401245117,0.86,0.17827677726745605,1,0.9978337287902832
750,1683,1,0.025,20.961824655532837,0.78,0.025380373001098633,0.92,0.01,0.394895076751709,0.88,0.16329050064086914,1,1.2173948287963867
700,1566,0.96,0.0125,23.42018461227417,0.7,0.014148235321044922,0.88,0.01,0.2036113739013672,0.82,0.19763565063476562,0.98,1.0234482288360596
750,1711,0.98,0.022412109375000003,97.630584716796875,0.82,0.06550025939941406,0.92,0.01,0.26624035835266113,0.92,0.18428444862365723,1,1.8122985363006592
700,1630,0.98,0.0125,26.516182899475098,0.68,0.08359646797180176,0.8,0.01,0.17942500114440918,0.82,0.0511021614074707,1,1.2362778186798096
650,1470,0.92,0.010546875,74.62118864059448,0.82,0.045253753662109375,0.88,0.005994842503189409,0.274395227432251,0.92,0.16186881065368652,0.94,0.6453771591186523
750,1712,1,0.05,11.14901065826416,0.78,0.013171911239624023,0.88,0.01,0.16421961784362793,0.92,0.06238818168640137,1,1.0485053062438965
650,1499,0.96,0.00390625,58.3992235660553,0.76,0.03875732421875,0.86,0.01,0.19649815559387207,0.92,0.16337132453918457,0.98,0.6968822479248047
650,1548,0.96,0.0087890625,71.58510041236877,0.76,0.03870081901550293,0.82,0.01,0.19892096519470215,0.84,0.14775538444519043,1,0.7535009384155273
700,1659,0.96,0.02109375,92.33514475822449,0.78,0.03385162353515625,0.9,0.01,0.2451632022857666,0.88,0.045584917068481445,1,1.6205816268920898
650,1514,0.92,0.0078125,69.75799775123596,0.78,0.07688355445861816,0.86,0.01,0.21548175811767578,0.86,0.1781177520751953,0.98,1.6416656970977783
700,1598,0.94,0.011206054687500001,100.76116824150085,0.86,0.0189516544342041,0.96,0.01,0.22493934631347656,0.94,0.1666259765625,0.96,1.2620148658752441
750,1684,0.94,0.015625,52.997190713882446,0.84,0.03464555740356445,0.92,0.01,0.26015400886535645,0.82,0.18171095848083496,1,1.378904104232788
750,1713,0.98,0.00625,31.807747840881348,0.84,0.04471611976623535,0.9,0.01,0.26288795471191406,0.94,0.24201679229736328,0.98,0.5633454322814941
700,1567,0.96,0.009375000000000001,49.64269042015076,0.78,0.03946352005004883,0.88,0.01,0.20869207382202148,0.84,0.17432427406311035,0.98,0.8170483112335205
650,1500,0.96,0.00625,30.337249755859375,0.72,0.022075653076171875,0.9,0.01,0.2784230709075928,0.82,0.1582322120666504,0.98,0.9513888359069824
700,1660,1,0.0125,25.498162746429443,0.88,0.03836345672607422,0.96,0.01,0.32991933822631836,0.9,0.21980690956115723,0.94,0.9771676063537598
700,1599,0.98,0.025,17.57662844657898,0.76,0.022524118423461914,0.82,0.01,0.19756531715393066,0.88,0.20627307891845703,0.98,1.2371597290039062
650,1549,0.98,0.009375000000000001,38.08607769012451,0.74,0.013135910034179688,0.86,0.005994842503189409,0.20265936851501465,0.9,0.16335821151733398,1,1.0863046646118164
750,1685,1,0.025,20.82875347137451,0.84,0.01954174041748047,0.9,0.01,0.22446775436401367,0.9,0.04030656814575195,1,0.9580576419830322
700,1631,0.96,0.0140625,64.19932460784912,0.76,0.013474225997924805,0.86,0.01,0.20226740837097168,0.9,0.19486427307128906,0.98,0.6332192420959473
750,1741,0.96,0.009375000000000001,60.34854602813721,0.82,0.05920100212097168,0.9,0.01,0.28808069229125977,0.96,0.20415496826171875,0.98,1.2251734733581543
750,1714,0.98,0.0125,23.609407663345337,0.84,0.015955448150634766,0.96,0.01,0.2769651412963867,0.98,0.22838163375854492,1,0.92437744140625
650,1515,0.98,0.028125,47.126367807388306,0.76,0.06449294090270996,0.88,0.01,0.2317945957183838,0.78,0.10374164581298828,1,1.1130683422088623
750,1686,0.98,0.05,15.421884775161743,0.86,0.07843375205993652,0.94,0.01,0.4225738048553467,0.84,0.08202648162841797,0.96,1.1890885829925537
750,1715,1,0.05,11.51002025604248,0.84,0.05963730812072754,0.96,0.01,0.34557485580444336,0.92,0.19768643379211426,0.98,1.1652958393096924
750,1771,0.98,0.037500000000000006,38.518805265426636,0.88,0.12446856498718262,0.92,0.005994842503189409,0.723691463470459,0.9,0.419353723526001,0.98,2.0527830123901367
650,1550,0.96,0.009375000000000001,36.29800367355347,0.82,0.05801892280578613,0.84,0.005994842503189409,0.20850729942321777,0.78,0.18691110610961914,1,0.9862849712371826
700,1600,0.98,0.018750000000000003,45.718223333358765,0.74,0.03995513916015625,0.9,0.01,0.21515345573425293,0.84,0.23855924606323242,1,1.0996754169464111
700,1568,0.96,0.003125,53.806018114089966,0.8,0.0218808650970459,0.9,0.01,0.27162861824035645,0.86,0.23906183242797852,0.98,1.5974626541137695
750,1687,0.98,0.025,20.881937980651855,0.78,0.018484830856323242,0.96,0.01,0.2767624855041504,0.96,0.2953977584838867,1,1.4119873046875
750,1772,1,0.05,11.651448488235474,0.8,0.0877232551574707,0.9,0.01,0.24492502212524414,0.88,0.0454254150390625,0.98,1.4266302585601807
700,1632,0.94,0.028125,39.220667362213135,0.72,0.059232473373413086,0.82,0.01,0.21756482124328613,0.88,0.04662728309631348,1,1.1517539024353027
700,1661,0.96,0.0078125,63.95471739768982,0.76,0.04261922836303711,0.96,0.01,0.2355504035949707,0.88,0.16504168510437012,0.98,0.8293893337249756
750,1688,0.96,0.0125,24.004136323928833,0.78,0.02721714973449707,0.88,0.01,0.2821621894836426,0.86,0.051168203353881836,1,1.2306058406829834
650,1551,0.98,0.003125,40.531166553497314,0.68,0.021149396896362305,0.78,0.01,0.24438714981079102,0.78,0.22405219078063965,0.9,0.960533857345581
650,1516,0.92,0.010546875,61.55134081840515,0.72,0.03263449668884277,0.78,0.01,0.1990370750427246,0.86,0.16214942932128906,0.98,0.750791072845459
750,1773,0.96,0.037500000000000006,40.74760818481445,0.86,0.05817389488220215,1,0.01,0.3425323963165283,0.92,0.031438350677490234,1,1.1397266387939453
750,1716,0.98,0.1328125,63.91969895362854,0.82,0.021622657775878906,0.94,0.01,0.22387146949768066,0.94,0.07001161575317383,1,1.281522274017334
700,1633,0.96,0.023437500000000003,56.32018566131592,0.86,0.045514583587646484,0.92,0.01,0.31641340255737305,0.9,0.16785597801208496,0.98,0.705045223236084
650,1517,0.96,0.00625,26.6618230342865,0.86,0.040802955627441406,0.92,0.01,0.26316237449645996,0.84,0.17110776901245117,0.96,0.9823651313781738
750,1742,0.96,0.0052734375,101.66267895698547,0.8,0.08625245094299316,0.92,0.01,0.31815385818481445,0.94,0.21807026863098145,0.94,1.288445234298706
750,1689,0.98,0.003125,41.53097748756409,0.84,0.029813051223754883,0.92,0.01,0.22150468826293945,0.86,0.04616141319274902,1,1.080622673034668
750,1774,1,0.025,24.965648412704468,0.84,0.019167661666870117,0.98,0.005994842503189409,0.4749879837036133,0.96,0.22642779350280762,1,1.143763542175293
750,1717,0.98,0.025,17.888173818588257,0.72,0.06234931945800781,0.9,0.01,0.659651517868042,0.9,0.17304468154907227,0.98,2.683811902999878
750,1690,1,0.05,11.58568525314331,0.8,0.018961429595947266,0.92,0.01,0.31371235847473145,0.92,0.28575897216796875,0.98,0.7570226192474365
750,1718,0.98,0.025,16.808390617370605,0.8,0.018379926681518555,0.92,0.01,0.25860142707824707,0.86,0.16391777992248535,0.98,1.3424978256225586
700,1569,0.98,0.00263671875,97.43619775772095,0.86,0.05270195007324219,0.92,0.005994842503189409,0.3120248317718506,0.9,0.16375732421875,0.98,0.5812897682189941
750,1691,0.98,0.025,17.1934814453125,0.8,0.03856706619262695,0.96,0.01,0.2491130828857422,0.98,0.21010327339172363,0.98,0.6363973617553711
650,1552,0.96,0.005859375000000001,69.355712890625,0.84,0.059148311614990234,0.86,0.01,0.312286376953125,0.82,0.24459385871887207,0.96,1.1821722984313965
700,1634,0.98,0.018750000000000003,43.053386926651,0.7,0.10255742073059082,0.84,0.01,0.3709371089935303,0.84,0.24753999710083008,1,1.0384981632232666
700,1601,0.96,0.017120361328125,111.55584406852722,0.74,0.018076658248901367,0.84,0.01,0.19838690757751465,0.86,0.18427586555480957,1,1.5275216102600098
750,1719,0.98,0.025,17.307862281799316,0.82,0.09755086898803711,0.94,0.01,0.2880384922027588,0.96,0.17353415489196777,0.98,0.9263615608215332
700,1570,1,0.0125,25.138505220413208,0.84,0.01914668083190918,0.94,0.01,0.22212624549865723,1,0.1966092586517334,1,0.6388342380523682
750,1692,1,0.025,17.245686769485474,0.86,0.03802609443664551,0.96,0.005994842503189409,0.35044050216674805,0.92,0.19495201110839844,0.98,0.6276981830596924
750,1743,1,0.015625,53.74552536010742,0.82,0.0614016056060791,0.94,0.01,0.25377488136291504,0.88,0.23403263092041016,0.98,0.8581123352050781
650,1518,0.94,0.004687500000000001,62.73114371299744,0.74,0.037244558334350586,0.88,0.01,0.23942208290100098,0.84,0.18767118453979492,0.96,0.7184300422668457
700,1602,0.96,0.025,21.563976526260376,0.7,0.06159329414367676,0.82,0.01,0.4225189685821533,0.82,0.45724034309387207,0.98,1.109668493270874
700,1571,0.98,0.0125,25.730401754379272,0.84,0.023712635040283203,0.92,0.01,0.3023502826690674,0.92,0.31720471382141113,0.96,0.7335100173950195
700,1635,0.94,0.018750000000000003,40.4551420211792,0.74,0.05826449394226074,0.82,0.01,0.21304965019226074,0.84,0.0529935359954834,1,1.4479191303253174
750,1744,1,0.05,21.22171950340271,0.82,0.019756078720092773,0.86,0.01,0.22486042976379395,0.88,0.19332027435302734,0.98,0.9552266597747803
750,1693,0.98,0.00625,32.81200861930847,0.78,0.06209993362426758,0.88,0.01,0.21615099906921387,0.9,0.25182104110717773,0.98,0.6683833599090576
750,1720,0.98,0.009375000000000001,50.48532176017761,0.8,0.07509636878967285,0.9,0.01,0.24083709716796875,0.98,0.1596693992614746,1,0.5573303699493408
700,1572,0.98,0.0125,23.60285973548889,0.76,0.01403355598449707,0.86,0.01,0.22660231590270996,0.88,0.21989846229553223,0.98,0.7451446056365967
750,1775,0.94,0.00830078125,106.06248807907104,0.84,0.024564027786254883,0.92,0.01,0.23923683166503906,0.92,0.17190122604370117,0.96,0.6811072826385498
750,1721,1,0.003125,37.772674798965454,0.84,0.05948829650878906,0.92,0.01,0.27310752868652344,0.92,0.15200519561767578,0.98,1.008840799331665
700,1662,0.94,0.004567265510559082,191.70075511932373,0.84,0.05905556678771973,0.92,0.01,0.2749907970428467,0.88,0.1991558074951172,1,1.345034122467041
750,1776,1,0.025,24.28355646133423,0.82,0.015712738037109375,0.98,0.01,0.5099174976348877,0.92,0.20437169075012207,1,1.8790667057037354
700,1603,0.96,0.005859375000000001,75.30465912818909,0.84,0.08820796012878418,0.94,0.01,0.29311585426330566,0.98,0.17229032516479492,0.98,0.7524356842041016
750,1745,0.96,0.0078125,66.09983968734741,0.86,0.039103031158447266,0.92,0.01,0.3632853031158447,0.88,0.2410435676574707,1,1.1793406009674072
750,1777,0.98,0.0125,29.765958786010742,0.76,0.03693270683288574,0.86,0.01,0.24970555305480957,0.9,0.05617213249206543,1,1.0659453868865967
750,1722,0.98,0.03125,34.515310525894165,0.84,0.058569908142089844,0.9,0.01,0.2643086910247803,0.94,0.19557428359985352,0.98,0.7465822696685791
750,1694,0.98,0.022412109375000003,95.83797550201416,0.8,0.02176213264465332,0.94,0.01,0.2476046085357666,0.86,0.1725773811340332,1,1.2024316787719727
750,1778,1,0.025,20.684751987457275,0.8,0.07994961738586426,0.96,0.01,0.4295322895050049,0.92,0.2003617286682129,0.98,0.810509443283081
750,1746,0.98,0.05625,37.78967022895813,0.82,0.02453470230102539,0.92,0.01,0.2003922462463379,0.94,0.25833606719970703,1,0.9280760288238525
700,1604,0.92,0.004687500000000001,51.94198989868164,0.74,0.03282022476196289,0.76,0.01,0.33884739875793457,0.88,0.2248702049255371,1,1.3839340209960938
750,1723,1,0.0125,23.78059959411621,0.82,0.018460750579833984,0.96,0.01,0.25608325004577637,0.96,0.16525030136108398,0.98,0.7442927360534668
700,1573,0.98,0.0166015625,92.17259311676025,0.76,0.08443307876586914,0.9,0.01,0.20642852783203125,0.9,0.049836158752441406,1,1.4572184085845947
650,1553,0.94,0.009277258068323135,174.66520285606384,0.66,0.07385492324829102,0.8,0.01,0.2775723934173584,0.82,0.2075939178466797,0.98,1.4786086082458496
750,1724,0.96,0.025,17.287623643875122,0.82,0.0806581974029541,0.9,0.01,0.19813990592956543,0.9,0.045514822006225586,1,1.0318403244018555
650,1519,0.96,0.0051361083984375,152.79441618919373,0.84,0.09183216094970703,0.9,0.01,0.2524895668029785,0.88,0.23057341575622559,0.98,1.2190115451812744
750,1747,1,0.0125,26.829169750213623,0.88,0.09681391716003418,0.96,0.01,0.24780011177062988,0.94,0.20269083976745605,1,1.133378028869629
750,1779,0.96,0.018750000000000003,43.91250777244568,0.78,0.019564151763916016,0.88,0.01,0.27306580543518066,0.88,0.05145406723022461,0.98,1.0185530185699463
750,1725,1,0.0125,24.086442232131958,0.8,0.058928489685058594,0.88,0.01,0.2649407386779785,0.86,0.15167880058288574,0.98,0.7536876201629639
700,1663,0.96,0.010272216796875,110.84141111373901,0.82,0.03807473182678223,0.96,0.01,0.2596259117126465,0.88,0.04565262794494629,1,1.1867179870605469
700,1605,0.98,0.015625,49.47430062294006,0.82,0.028963804244995117,0.9,0.01,0.3195810317993164,0.84,0.268646240234375,1,0.8633837699890137
750,1780,1,0.05,11.504367113113403,0.8,0.08581089973449707,0.9,0.01,0.2368946075439453,0.98,0.20989274978637695,0.98,0.7431600093841553
700,1574,0.94,0.015625,51.792031049728394,0.72,0.019120454788208008,0.84,0.01,0.2193739414215088,0.86,0.11194443702697754,1,1.1673521995544434
700,1636,0.98,0.008246451616287231,184.9462766647339,0.78,0.02609109878540039,0.86,0.01,0.2784888744354248,0.9,0.18858027458190918,0.96,0.8128976821899414
700,1575,1,0.025,16.616796016693115,0.76,0.017989158630371094,0.9,0.01,0.26192331314086914,0.88,0.04480385780334473,0.98,0.7074811458587646
650,1520,0.96,0.009375000000000001,52.78608298301697,0.7,0.0968780517578125,0.82,0.01,0.1881260871887207,0.86,0.18074917793273926,0.98,1.1134588718414307
700,1664,1,0.0125,23.35631775856018,0.86,0.0599217414855957,0.92,0.01,0.2436668872833252,0.84,0.18041157722473145,1,1.3028955459594727
750,1748,0.98,0.03515625,57.43981099128723,0.82,0.020237207412719727,0.9,0.01,0.20795226097106934,0.88,0.1949748992919922,1,1.3428254127502441
750,1726,1,0.03125,37.44339323043823,0.78,0.055643558502197266,0.94,0.01,0.23680377006530762,0.96,0.1793198585510254,0.98,0.9782352447509766
700,1606,0.9,0.00625,41.60976028442383,0.76,0.022702693939208984,0.8,0.01,0.2533235549926758,0.84,0.2320544719696045,0.98,0.7273275852203369
700,1576,0.96,0.0125,32.190075159072876,0.72,0.071155548095703125,0.9,0.01,0.20801806449890137,0.82,0.1685171127319336,1,1.1098079681396484
650,1554,0.96,0.0087890625,93.7027313709259,0.76,0.07704734802246094,0.86,0.01,0.30549144744873047,0.94,0.1697373390197754,1,0.6372346878051758
750,1781,1,0.02109375,63.25300121307373,0.88,0.06135225296020508,0.98,0.01,0.3554258346557617,0.96,0.22568702697753906,1,0.7660150527954102
750,1749,1,0.0125,38.6974515914917,0.8,0.027057647705078125,0.96,0.01,0.32617664337158203,0.94,0.23727893829345703,1,1.2695934772491455
