,n,seed,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_cv_time,GraSP_accuracy,GraSP_time
159,100,10159,0.26,6.835444927215576,0.12,116.15576100349426,0.2,15.437060117721558
160,100,10160,0.36,4.762912750244141,0.2,115.20731329917908,0.26,16.082440614700317
161,100,10161,0.3,3.651801586151123,0.26,135.08007979393005,0.18,11.518038511276245
162,100,10162,0.36,8.930275201797485,0.18,167.46462845802307,0.26,9.1601083278656
163,100,10163,0.24,4.168370246887207,0.18,123.57780027389526,0.26,12.160389423370361
164,100,10164,0.22,7.3998517990112305,0.12,161.1860420703888,0.16,24.511616230010986
165,100,10165,0.24,9.883424997329712,0.14,129.52160906791687,0.14,14.502709865570068
166,100,10166,0.34,4.375772476196289,0.14,142.93949031829834,0.18,8.142666578292847
167,100,10167,0.3,4.025827407836914,0.34,109.5859203338623,0.22,6.249963760375977
168,100,10168,0.3,2.4925482273101807,0.24,145.4705352783203,0.26,17.082984447479248
169,100,10169,0.18,3.923029661178589,0.12,152.3914008140564,0.18,22.032821655273438
170,100,10170,0.3,9.249662637710571,0.16,124.63190937042236,0.2,12.073510646820068
171,100,10171,0.24,2.2365338802337646,0.22,149.7095594406128,0.26,7.866848707199097
172,100,10172,0.28,6.54533314704895,0.22,141.6230947971344,0.24,12.29527759552002
173,100,10173,0.18,4.923794507980347,0.1,132.958505153656,0.28,4.2408552169799805
174,100,10174,0.3,5.595443964004517,0.2,159.60699915885925,0.2,23.290618419647217
175,100,10175,0.26,2.6894474029541016,0.2,149.28598713874817,0.4,13.614521265029907
176,100,10176,0.36,5.492891550064087,0.3,153.2115137577057,0.32,6.821831941604614
177,100,10177,0.24,6.776859760284424,0.1,146.51770734786987,0.12,26.583959817886353
178,100,10178,0.26,4.976062774658203,0.16,141.59248232841492,0.28,13.294041156768799
179,100,10179,0.28,5.808917999267578,0.28,125.80602359771729,0.26,7.945251941680908
180,100,10180,0.3,12.210039377212524,0.26,133.59888863563538,0.2,8.819896697998047
181,100,10181,0.22,5.70685601234436,0.18,142.41853833198547,0.22,12.950116634368896
182,100,10182,0.26,5.587366580963135,0.22,156.64831113815308,0.28,5.546252727508545
183,100,10183,0.22,8.302495241165161,0.16,136.34508633613586,0.28,5.947714328765869
184,100,10184,0.3,11.561286687850952,0.24,147.60458421707153,0.24,7.982912302017212
185,100,10185,0.24,1.7017724514007568,0.22,150.77202725410461,0.24,17.894898891448975
186,100,10186,0.3,4.973720550537109,0.24,154.6466886997223,0.24,10.898594856262207
187,100,10187,0.22,6.014258146286011,0.32,137.3660876750946,0.26,19.214865684509277
188,100,10188,0.28,12.76628565788269,0.12,153.65987610816956,0.24,16.42721176147461
189,100,10189,0.26,7.690611839294434,0.22,117.02901864051819,0.18,20.468824863433838
190,100,10190,0.24,11.267049074172974,0.28,145.08257508277893,0.26,13.78453254699707
191,100,10191,0.34,4.454117298126221,0.22,111.33038926124573,0.32,13.696626901626587
192,100,10192,0.34,10.092475652694702,0.28,157.60255408287048,0.3,6.564607858657837
193,100,10193,0.22,3.6156504154205322,0.22,145.22580122947693,0.2,15.942714929580688
194,100,10194,0.32,5.479370594024658,0.24,133.1234323978424,0.2,9.172154188156128
195,100,10195,0.34,8.870946407318115,0.24,147.5632221698761,0.2,10.243908405303955
196,100,10196,0.3,1.4006133079528809,0.26,92.95267987251282,0.3,7.597545623779297
197,100,10197,0.28,6.427901029586792,0.16,144.616797208786,0.22,17.265543460845947
198,100,10198,0.28,2.484227418899536,0.16,128.13381218910217,0.26,22.045804977416992
199,100,10199,0.3,11.144235372543335,0.22,139.61033511161804,0.26,11.93611764907837
200,150,10200,0.44,2.6888458728790283,0.4,322.74177956581116,0.4,4.101990461349487
201,150,10201,0.36,2.245903730392456,0.22,270.6276252269745,0.3,8.460474491119385
202,150,10202,0.46,3.0678200721740723,0.46,301.7267093658447,0.52,3.510350227355957
203,150,10203,0.32,3.5651323795318604,0.26,237.19381380081177,0.36,6.6076624393463135
204,150,10204,0.44,6.157060146331787,0.36,281.083060503006,0.46,6.9369118213653564
205,150,10205,0.42,3.778543710708618,0.34,255.654846906662,0.34,10.68604040145874
206,150,10206,0.5,6.014623403549194,0.42,282.68947863578796,0.44,3.0308446884155273
207,150,10207,0.46,8.855196475982666,0.44,296.31785678863525,0.28,4.617635488510132
208,150,10208,0.46,6.37775993347168,0.4,206.6131932735443,0.42,4.097912311553955
209,150,10209,0.36,5.805829286575317,0.34,310.8148093223572,0.38,8.326159000396729
210,150,10210,0.38,5.00259256362915,0.42,285.2535858154297,0.34,8.448276042938232
211,150,10211,0.58,3.755523204803467,0.52,314.5441925525665,0.46,3.7873587608337402
212,150,10212,0.48,4.111370325088501,0.4,214.40776205062866,0.36,3.1443610191345215
213,150,10213,0.48,5.380568027496338,0.44,249.65331149101257,0.4,3.5523335933685303
214,150,10214,0.4,1.2126579284667969,0.28,159.36639070510864,0.4,1.1548488140106201
215,150,10215,0.52,4.785692930221558,0.4,136.4891197681427,0.44,6.495844602584839
216,150,10216,0.36,5.107880592346191,0.32,186.6819040775299,0.36,2.5758538246154785
217,150,10217,0.44,0.4376504421234131,0.42,195.7708809375763,0.44,1.0968577861785889
218,150,10218,0.4,4.281278610229492,0.38,180.1171956062317,0.36,10.82486367225647
219,150,10219,0.42,2.667006015777588,0.34,252.30904054641724,0.4,0.7898871898651123
220,150,10220,0.42,2.326119899749756,0.36,219.4019386768341,0.34,2.3814730644226074
221,150,10221,0.36,7.491164922714233,0.34,229.57994723320007,0.28,3.6396422386169434
222,150,10222,0.46,6.551604509353638,0.4,251.7426722049713,0.24,5.096266984939575
223,150,10223,0.42,4.709028959274292,0.42,274.05671429634094,0.4,2.033022403717041
224,150,10224,0.42,5.0806121826171875,0.36,248.42869210243225,0.4,6.810405731201172
225,150,10225,0.24,7.664541482925415,0.28,288.236613035202,0.44,7.893681526184082
226,150,10226,0.46,7.921273946762085,0.36,264.8412084579468,0.46,4.26459527015686
227,150,10227,0.36,6.659854173660278,0.4,261.765748500824,0.5,1.7689080238342285
228,150,10228,0.4,1.084153175354004,0.36,291.8043432235718,0.32,9.051767349243164
229,150,10229,0.4,3.907874345779419,0.34,284.06404995918274,0.32,3.6345133781433105
230,150,10230,0.36,2.335094928741455,0.34,245.78460240364075,0.5,0.5493290424346924
231,150,10231,0.34,3.1769988536834717,0.28,293.9345893859863,0.26,5.168996095657349
232,150,10232,0.32,2.1623504161834717,0.36,255.67115926742554,0.24,1.5045974254608154
233,150,10233,0.46,5.059297323226929,0.5,242.3047332763672,0.52,2.979656457901001
234,150,10234,0.42,2.092717170715332,0.34,234.5849781036377,0.34,3.347357988357544
235,150,10235,0.42,5.405252933502197,0.42,213.680899143219,0.46,6.383933067321777
236,150,10236,0.38,1.8038063049316406,0.38,227.3970799446106,0.4,14.210638284683228
237,150,10237,0.56,6.624971389770508,0.48,257.8322594165802,0.38,9.010649681091309
238,150,10238,0.36,7.636652946472168,0.32,261.66386699676514,0.32,3.4945602416992188
239,150,10239,0.38,10.231146574020386,0.32,265.008780002594,0.3,7.569606065750122
240,150,10240,0.4,7.928429841995239,0.42,239.20269656181335,0.36,2.3099350929260254
241,150,10241,0.46,4.518226385116577,0.46,274.6908371448517,0.38,5.253831148147583
242,150,10242,0.44,5.807539463043213,0.4,261.42229866981506,0.34,1.5808656215667725
243,150,10243,0.44,7.6651482582092285,0.44,258.59198808670044,0.36,7.8506059646606445
244,150,10244,0.38,5.6009345054626465,0.34,281.59138894081116,0.48,3.003819465637207
245,150,10245,0.44,1.3217384815216064,0.42,291.55825209617615,0.42,4.665236473083496
246,150,10246,0.44,1.900841474533081,0.38,277.38556814193726,0.32,5.9969048500061035
247,150,10247,0.46,5.783041000366211,0.42,287.1739091873169,0.52,7.68598484992981
248,150,10248,0.36,5.088839292526245,0.26,216.72086834907532,0.28,1.5965309143066406
249,150,10249,0.32,11.217392206192017,0.28,249.10574412345886,0.4,6.765169382095337
250,150,10250,0.3,3.6355197429656982,0.3,280.0826184749603,0.44,4.214915752410889
251,150,10251,0.4,9.579612255096436,0.44,295.36163091659546,0.28,8.942506551742554
252,150,10252,0.28,7.626719236373901,0.24,251.23729753494263,0.34,7.4699437618255615
253,150,10253,0.38,3.385094404220581,0.36,276.62447023391724,0.34,15.703372240066528
254,150,10254,0.44,2.7102739810943604,0.32,283.96048402786255,0.36,13.403878927230835
255,150,10255,0.34,5.016278982162476,0.3,246.06967759132385,0.36,5.223924875259399
256,150,10256,0.38,7.5498597621917725,0.34,268.7105801105499,0.42,2.148963212966919
257,150,10257,0.5,11.406668424606323,0.42,283.3902544975281,0.38,4.646120071411133
258,150,10258,0.46,2.053618907928467,0.44,286.6261463165283,0.52,4.50719690322876
259,150,10259,0.32,0.544050931930542,0.26,247.28999042510986,0.34,3.5118885040283203
260,150,10260,0.46,8.742893934249878,0.4,299.3935215473175,0.42,9.862478971481323
261,150,10261,0.46,1.1772286891937256,0.42,232.7145345211029,0.38,6.368602275848389
262,150,10262,0.46,8.109974384307861,0.4,300.7475552558899,0.34,6.702982187271118
263,150,10263,0.46,6.8696677684783936,0.46,236.32420229911804,0.5,7.836302995681763
264,150,10264,0.3,7.8636181354522705,0.36,254.3424232006073,0.34,4.194007396697998
265,150,10265,0.46,6.0375261306762695,0.4,291.41602969169617,0.34,10.789568424224854
266,150,10266,0.42,2.5147228240966797,0.46,301.71121644973755,0.4,3.428785562515259
267,150,10267,0.3,5.3487396240234375,0.24,301.901141166687,0.4,5.933820724487305
268,150,10268,0.42,0.6025805473327637,0.38,271.2719798088074,0.34,14.037940502166748
269,150,10269,0.36,3.3049819469451904,0.3,319.5597014427185,0.34,4.419067859649658
270,150,10270,0.44,12.268943548202515,0.46,309.0074827671051,0.42,14.260792255401611
271,150,10271,0.42,10.400113821029663,0.36,293.83238077163696,0.46,6.087822675704956
272,150,10272,0.4,5.098274230957031,0.42,300.09193086624146,0.54,4.140963554382324
273,150,10273,0.34,1.8116562366485596,0.3,319.2454934120178,0.4,3.721592426300049
274,150,10274,0.34,9.318868160247803,0.3,251.41334128379822,0.4,7.764705419540405
275,150,10275,0.5,7.444905519485474,0.48,320.5204322338104,0.5,6.013322830200195
276,150,10276,0.46,3.226003408432007,0.44,311.1319086551666,0.36,7.017411470413208
277,150,10277,0.4,6.46605920791626,0.32,310.5527665615082,0.34,5.7917163372039795
278,150,10278,0.44,6.730653762817383,0.48,275.64466524124146,0.36,4.263161659240723
279,150,10279,0.44,5.0145580768585205,0.4,280.9355642795563,0.42,11.748329162597656
280,150,10280,0.5,7.867980241775513,0.46,325.4932265281677,0.4,3.711665391921997
281,150,10281,0.5,3.741708278656006,0.46,312.14109659194946,0.42,8.75303053855896
282,150,10282,0.32,6.631720304489136,0.4,330.0821580886841,0.38,5.228092432022095
283,150,10283,0.3,9.827559471130371,0.32,277.5976357460022,0.42,8.290763139724731
284,150,10284,0.38,3.8986854553222656,0.26,325.81221985816956,0.36,18.41218876838684
