,n,seed,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_cv_time,GraSP_accuracy,GraSP_time
1237,600,1431,0.74,2.8438854217529297,0.76,67.64817214012146,0.84,59.45580506324768
1238,550,1229,0.72,17.561350345611572,0.74,159.3481194972992,0.86,87.34031319618225
1239,550,1254,0.7,11.537139177322388,0.76,80.98030924797058,0.78,117.63163018226624
1240,650,1503,0.74,9.115962028503418,0.82,114.72603869438171,0.9,69.31872200965881
1241,550,1315,0.66,9.554465055465698,0.72,148.46386098861694,0.78,33.67411208152771
1242,650,1456,0.82,37.87016558647156,0.88,127.42451739311218,0.86,35.20743799209595
1243,550,1230,0.7,2.8396589756011963,0.78,89.51520085334778,0.84,54.24325466156006
1244,600,1345,0.7,12.027007341384888,0.8,99.76028299331665,0.8,50.029948472976685
1245,550,1255,0.7,6.6207568645477295,0.8,131.41983938217163,0.76,0.24638628959655762
1246,650,1504,0.76,1.2585170269012451,0.88,167.27514839172363,0.84,44.81689691543579
1247,650,1531,0.78,15.102615118026733,0.9,132.19592761993408,0.88,42.29118728637695
1248,550,1316,0.8,11.911914587020874,0.86,190.3445680141449,0.84,29.060455322265625
1249,600,1432,0.72,7.653430461883545,0.78,109.52899384498596,0.74,57.212674140930176
1250,650,1457,0.8,2.518310785293579,0.84,69.35171508789062,0.74,77.8180558681488
1251,550,1256,0.74,11.533795356750488,0.78,107.57273054122925,0.86,55.23629808425903
1252,600,1346,0.72,1.5058257579803467,0.78,67.87679505348206,0.76,92.37530493736267
1253,600,1407,0.7,9.81249213218689,0.82,142.69404220581055,0.78,75.71973824501038
1254,650,1458,0.74,18.660502433776855,0.86,158.33859491348267,0.86,67.29524111747742
1255,550,1317,0.78,5.583611965179443,0.8,66.1604208946228,0.82,63.51009559631348
1256,650,1505,0.78,3.8193814754486084,0.86,96.3695924282074,0.86,39.32678151130676
1257,650,1532,0.8,14.741860628128052,0.9,164.51308631896973,0.92,75.5290195941925
1258,600,1347,0.76,6.8214476108551025,0.88,46.39196419715881,0.84,94.95540523529053
1259,550,1257,0.7,0.24400734901428223,0.78,27.60197639465332,0.8,33.54122877120972
1260,550,1318,0.78,3.8330349922180176,0.88,58.25580143928528,0.78,21.085061073303223
1261,600,1433,0.68,5.052917242050171,0.78,59.82697677612305,0.82,73.40049052238464
1262,600,1408,0.76,16.573349475860596,0.82,71.61145997047424,0.84,52.10528779029846
1263,650,1533,0.74,8.359412908554077,0.74,6.383993864059448,0.92,45.5271897315979
1264,650,1459,0.76,5.219162940979004,0.88,47.774474143981934,0.94,54.73696303367615
1265,650,1506,0.8,17.248075008392334,0.96,73.9991090297699,0.8,2.1224260330200195
1266,600,1434,0.78,4.638558387756348,0.84,132.64428853988647,0.88,70.88673615455627
1267,600,1409,0.8,29.362887859344482,0.86,198.2399549484253,0.74,46.19316029548645
1268,650,1534,0.76,4.104020595550537,0.9,82.7623040676117,0.9,47.05921983718872
1269,650,1460,0.72,7.8103554248809814,0.88,69.69037652015686,0.88,32.86509871482849
1270,650,1507,0.74,6.976994276046753,0.86,92.39801788330078,0.92,30.87586736679077
1271,600,1373,0.76,9.077757358551025,0.86,52.53196334838867,0.9,44.61961531639099
1272,600,1348,0.8,4.5983803272247314,0.86,102.26110911369324,0.82,36.203025817871094
1273,650,1486,0.74,4.104203224182129,0.82,22.241483449935913,0.9,62.4475417137146
1274,650,1461,0.76,16.659241676330566,0.88,66.39755988121033,0.88,11.07662296295166
1275,650,1535,0.88,2.7399370670318604,0.96,56.256794452667236,0.88,39.18536400794983
1276,550,1258,0.68,2.5277247428894043,0.86,68.43979740142822,0.9,54.19205069541931
1277,650,1536,0.84,0.6995663642883301,0.94,115.62994170188904,0.92,31.466391801834106
1278,600,1349,0.76,12.230918645858765,0.84,138.24765825271606,0.82,40.922176122665405
1279,600,1374,0.84,13.124073266983032,0.92,76.58629727363586,0.82,58.576300382614136
1280,650,1487,0.76,20.71584439277649,0.9,97.36023902893066,0.88,114.58981943130493
1281,600,1410,0.76,1.677945613861084,0.8,77.94995665550232,0.88,41.94163107872009
1282,650,1462,0.82,4.101647615432739,0.88,67.9399163722992,0.84,19.49240255355835
1283,650,1537,0.84,16.333136081695557,0.84,85.18709206581116,0.82,32.68582034111023
1284,600,1350,0.68,13.182661533355713,0.82,22.730905055999756,0.86,36.484883308410645
1285,550,1259,0.7,4.715351581573486,0.8,108.41172194480896,0.74,26.111356735229492
1286,650,1463,0.84,9.572139024734497,0.9,94.03600835800171,0.9,55.755616426467896
1287,550,1319,0.72,2.4661307334899902,0.82,71.52413320541382,0.72,103.94950985908508
1288,600,1435,0.72,14.614495992660522,0.82,49.68609285354614,0.82,49.517658948898315
1289,600,1375,0.82,7.048000335693359,0.88,88.23376202583313,0.88,39.69915199279785
1290,550,1260,0.78,4.069987773895264,0.8,59.70609140396118,0.76,40.42051672935486
1291,700,1561,0.8,22.33232069015503,0.9,94.91323757171631,0.84,24.799680948257446
1292,650,1488,0.72,8.470247745513916,0.84,64.46825623512268,0.74,39.559815645217896
1293,700,1591,0.8,12.455774545669556,0.88,60.79012751579285,0.86,38.65338945388794
1294,650,1538,0.76,9.375364780426025,0.88,260.9700765609741,0.84,102.89477849006653
1295,700,1621,0.86,5.424462080001831,0.96,122.36039090156555,0.94,56.051445960998535
1296,650,1464,0.8,2.627312183380127,0.86,37.38786005973816,0.88,0.4063141345977783
1297,600,1436,0.66,5.534324884414673,0.74,24.911543607711792,0.78,27.546175479888916
1298,550,1320,0.7,1.9440672397613525,0.8,33.027464389801025,0.78,12.512585401535034
1299,650,1539,0.78,9.168714046478271,0.84,113.62544798851013,0.86,41.21902847290039
1300,700,1622,0.82,16.42189383506775,0.94,51.93442487716675,0.84,22.304570198059082
1301,650,1489,0.76,5.6657326221466064,0.86,35.420464754104614,0.9,21.333552598953247
1302,600,1376,0.76,9.568009614944458,0.88,153.11341452598572,0.78,19.525825262069702
1303,650,1508,0.7,8.795007705688477,0.82,91.97317433357239,0.84,14.486578464508057
1304,700,1651,0.7,1.551797866821289,0.9,27.312915802001953,0.88,14.230445146560669
1305,600,1437,0.7,1.5048654079437256,0.8,84.00407791137695,0.74,16.213252305984497
1306,650,1465,0.76,4.726140260696411,0.86,107.65982604026794,0.8,104.5378930568695
1307,650,1540,0.78,15.375420570373535,0.88,114.0437068939209,0.94,83.73580026626587
1308,600,1377,0.74,4.593786239624023,0.8,92.86279964447021,0.8,99.5993640422821
1309,700,1592,0.72,13.690263271331787,0.82,151.899480342865,0.94,169.13585209846497
1310,650,1509,0.8,11.86145281791687,0.86,78.40303421020508,0.86,10.679400205612183
1311,650,1490,0.86,16.012601375579834,0.92,90.76545143127441,0.94,58.73676943778992
1312,700,1652,0.78,15.349540710449219,0.86,84.03468441963196,0.84,39.54748320579529
1313,700,1623,0.76,10.03321385383606,0.86,75.23966598510742,0.86,11.399469137191772
1314,600,1438,0.74,0.12968778610229492,0.8,69.79545664787292,0.84,28.22192645072937
1315,650,1541,0.84,7.244389533996582,0.96,63.00353384017944,0.82,74.33734107017517
1316,650,1466,0.74,0.4720733165740967,0.88,57.83778214454651,0.88,32.511048793792725
1317,650,1491,0.72,0.38732266426086426,0.84,100.7772364616394,0.82,102.37766218185425
1318,700,1624,0.86,3.1266064643859863,0.92,275.9488732814789,1.0,90.52422595024109
1319,600,1439,0.74,3.9709532260894775,0.9,78.01029753684998,0.8,54.384721994400024
1320,600,1378,0.76,16.72016215324402,0.8,47.914470195770264,0.76,35.40138506889343
1321,650,1542,0.78,15.070615530014038,0.88,47.378220319747925,0.92,47.96022891998291
1322,700,1625,0.8,19.0079128742218,0.9,83.409503698349,0.94,75.71611881256104
1323,700,1593,0.7,3.1472361087799072,0.88,88.84079074859619,0.82,164.85752606391907
1324,650,1467,0.78,24.513288259506226,0.86,119.36773586273193,0.84,35.29936337471008
1325,650,1492,0.68,12.906432867050171,0.84,65.37702894210815,0.9,1.7633185386657715
1326,700,1653,0.82,11.42128586769104,0.88,99.32346034049988,0.88,82.78177428245544
1327,700,1626,0.8,2.5613789558410645,0.92,60.06769514083862,0.94,45.71627926826477
1328,650,1510,0.72,6.243417263031006,0.9,66.17709183692932,0.9,41.86314368247986
1329,650,1543,0.72,4.57452917098999,0.8,61.061946392059326,0.84,56.65468716621399
1330,650,1493,0.8,0.10958242416381836,0.82,49.84440851211548,0.92,58.24648976325989
1331,700,1627,0.8,4.664390802383423,0.9,110.42312049865723,0.92,16.84911298751831
1332,700,1562,0.8,12.7395920753479,0.92,96.3072783946991,0.96,68.8101418018341
1333,700,1594,0.78,0.3790934085845947,0.92,5.167007684707642,0.88,23.452561140060425
1334,650,1494,0.8,3.1584115028381348,0.92,63.80924677848816,0.92,56.46086120605469
1335,700,1654,0.8,8.489786148071289,0.86,109.2400906085968,0.88,51.74689054489136
1336,700,1655,0.74,12.412093162536621,0.88,107.71529483795166,0.82,0.5290272235870361
1337,700,1595,0.76,0.16644048690795898,0.82,111.4654266834259,0.82,47.378352642059326
1338,600,1379,0.78,6.791133880615234,0.82,279.0230655670166,0.86,66.28324794769287
1339,650,1544,0.76,11.902679443359375,0.82,100.65691137313843,0.82,75.85091614723206
1340,600,1440,0.68,6.983031988143921,0.78,61.13282084465027,0.7,46.0150728225708
1341,650,1495,0.78,18.545453310012817,0.92,90.52747988700867,0.84,47.8495192527771
1342,700,1628,0.86,10.7041654586792,0.9,109.57138967514038,0.94,41.146092653274536
1343,700,1656,0.78,11.08801817893982,0.9,82.81630825996399,0.84,54.19866132736206
1344,650,1496,0.72,0.6982977390289307,0.84,161.13061690330505,0.78,15.181192874908447
1345,650,1545,0.8,14.738738536834717,0.9,81.10199236869812,0.84,5.575880527496338
1346,650,1511,0.9,49.00654435157776,0.96,104.6723895072937,0.9,1.4784908294677734
1347,700,1563,0.78,4.545586109161377,0.9,103.89548468589783,0.88,58.57812023162842
1348,650,1468,0.88,10.802948713302612,0.94,65.75214958190918,0.9,64.71767854690552
1349,700,1657,0.76,15.370392322540283,0.88,146.1683201789856,0.9,136.74624705314636
1350,600,1380,0.8,3.5523736476898193,0.86,78.66449642181396,0.88,23.693900108337402
1351,650,1512,0.8,5.728065013885498,0.9,63.82879948616028,0.8,46.88850426673889
1352,700,1596,0.84,13.480552434921265,0.9,118.20121264457703,0.8,36.70508599281311
1353,700,1564,0.78,15.625466585159302,0.92,269.6366767883301,0.92,74.98131990432739
1354,650,1546,0.8,13.524393558502197,0.92,60.76426720619202,0.86,40.42316007614136
1355,750,1681,0.78,8.880966901779175,0.98,150.68524384498596,0.84,6.9694249629974365
1356,650,1497,0.72,1.4956791400909424,0.88,90.57922339439392,0.76,87.59582138061523
1357,700,1658,0.72,0.5901527404785156,0.88,47.3670392036438,0.82,39.59981083869934
1358,700,1597,0.82,2.2946646213531494,0.94,106.9114089012146,0.9,66.10827612876892
1359,650,1469,0.8,0.927760124206543,0.88,34.240007638931274,0.82,81.15054178237915
1360,650,1547,0.84,13.86851978302002,0.9,85.83745622634888,0.84,10.856666803359985
1361,650,1513,0.76,3.6215357780456543,0.88,99.30619239807129,0.9,24.193068504333496
1362,650,1498,0.82,15.051320552825928,0.86,67.21253490447998,0.82,33.398515462875366
1363,750,1682,0.82,1.362196683883667,0.88,36.50945711135864,0.88,9.9196298122406
1364,700,1565,0.8,16.882693767547607,0.88,12.721713066101074,0.86,6.625812530517578
1365,700,1629,0.8,0.7823328971862793,0.92,110.53579187393188,0.88,45.919456005096436
1366,750,1683,0.78,0.10400819778442383,0.92,70.33290362358093,0.88,37.15033507347107
1367,700,1566,0.7,5.19490122795105,0.88,50.093165159225464,0.82,50.35850787162781
1368,750,1711,0.82,13.266457319259644,0.92,187.70042967796326,0.92,121.9837896823883
1369,700,1630,0.68,11.29517126083374,0.8,59.57869482040405,0.82,23.487234830856323
1370,650,1470,0.82,6.588111877441406,0.88,117.4943425655365,0.92,44.416006565093994
1371,750,1712,0.78,9.924620151519775,0.88,127.8166069984436,0.88,28.140822410583496
1372,650,1499,0.76,2.378798246383667,0.86,81.65697908401489,0.92,28.704476594924927
1373,650,1548,0.76,9.3220796585083,0.82,143.98179292678833,0.84,50.55823278427124
1374,700,1659,0.78,28.79910707473755,0.9,68.42021441459656,0.88,22.171142578125
1375,650,1514,0.78,22.859229564666748,0.86,79.51499676704407,0.86,15.087183713912964
1376,700,1598,0.86,9.39185118675232,0.96,76.01015186309814,0.94,77.17034721374512
1377,750,1684,0.84,0.44614458084106445,0.92,19.25462245941162,0.82,36.614750385284424
1378,750,1713,0.84,5.573822498321533,0.9,45.33272409439087,0.94,57.21275544166565
1379,700,1567,0.78,1.1937658786773682,0.88,46.26704525947571,0.86,49.788222312927246
1380,650,1500,0.72,12.177422523498535,0.9,74.37115168571472,0.82,75.25809073448181
1381,700,1660,0.88,14.201570510864258,0.96,159.22150468826294,0.88,44.97359490394592
1382,700,1599,0.76,0.6980602741241455,0.82,210.81416201591492,0.88,88.61230134963989
1383,650,1549,0.74,6.865106821060181,0.86,133.77718496322632,0.9,88.9771990776062
1384,750,1685,0.84,15.144871234893799,0.9,46.590874910354614,0.9,11.956732988357544
1385,700,1631,0.76,10.481159448623657,0.86,63.66901230812073,0.88,16.49791693687439
1386,750,1741,0.82,22.1240656375885,0.9,163.7652871608734,0.96,68.6273250579834
1387,750,1714,0.84,4.12797212600708,0.96,138.00787091255188,0.98,18.45736575126648
1388,650,1515,0.76,13.524156093597412,0.88,91.33144664764404,0.78,25.87619161605835
1389,750,1686,0.86,1.536630392074585,0.94,168.2556688785553,0.8,80.67512941360474
1390,750,1715,0.84,7.2261974811553955,0.96,139.26769351959229,0.94,52.00888657569885
1391,750,1771,0.88,10.036515951156616,0.92,122.85889196395874,0.9,51.70753574371338
1392,650,1550,0.82,13.692856788635254,0.84,43.49431872367859,0.78,104.21462392807007
1393,700,1600,0.74,15.8138267993927,0.9,162.73494219779968,0.84,52.21820569038391
1394,700,1568,0.8,3.8188388347625732,0.9,138.67008900642395,0.86,82.48980760574341
1395,750,1687,0.78,2.744511604309082,0.96,111.3716311454773,0.96,60.74386501312256
1396,750,1772,0.8,12.856339931488037,0.9,281.8593819141388,0.88,15.751879215240479
1397,700,1632,0.72,16.463742971420288,0.82,90.62227845191956,0.82,69.61564660072327
1398,700,1661,0.76,2.1025266647338867,0.96,48.39596962928772,0.88,58.21051478385925
1399,750,1688,0.78,20.23242449760437,0.88,145.9525215625763,0.84,22.158233404159546
1400,650,1551,0.68,0.0685269832611084,0.78,36.024271965026855,0.78,89.38261890411377
1401,650,1516,0.72,11.60972547531128,0.78,87.33015847206116,0.86,31.618962287902832
1402,750,1773,0.86,12.507045984268188,1.0,130.14698934555054,0.9,100.29291272163391
1403,750,1716,0.82,3.3594439029693604,0.94,55.79490280151367,0.92,63.52306509017944
1404,700,1633,0.86,3.5667612552642822,0.92,100.06875872612,0.9,50.201924324035645
1405,650,1517,0.86,1.7075169086456299,0.92,93.06223607063293,0.84,39.95446848869324
1406,750,1742,0.8,18.171069622039795,0.92,99.99788546562195,0.94,65.4570517539978
1407,750,1689,0.84,5.845585107803345,0.92,137.4738166332245,0.86,28.876957416534424
1408,750,1774,0.84,17.49361515045166,0.98,171.5286295413971,0.96,81.30519223213196
1409,750,1717,0.72,6.544331789016724,0.9,107.62236452102661,0.84,36.447324991226196
1410,750,1690,0.8,0.12358760833740234,0.92,59.313379526138306,0.92,82.9156608581543
1411,750,1718,0.8,22.445565938949585,0.92,190.22560501098633,0.86,42.42904305458069
1412,700,1569,0.86,9.768320322036743,0.92,127.80164575576782,0.94,0.06981992721557617
1413,750,1691,0.8,14.297588348388672,0.96,98.74923944473267,0.96,67.38226413726807
1414,650,1552,0.84,30.081196784973145,0.86,122.63307046890259,0.8,32.750197887420654
1415,700,1634,0.7,2.433812141418457,0.84,103.39989185333252,0.84,67.32887816429138
1416,700,1601,0.74,8.143139123916626,0.84,6.744302272796631,0.88,12.210429668426514
1417,750,1719,0.82,13.62224555015564,0.94,107.20032334327698,0.96,50.536378383636475
1418,700,1570,0.84,1.6034777164459229,0.94,81.72408890724182,1.0,51.69884943962097
1419,750,1692,0.86,10.26172423362732,0.96,174.97057962417603,0.92,77.68813300132751
1420,750,1743,0.82,11.39621877670288,0.94,80.27424669265747,0.86,36.77845287322998
1421,650,1518,0.74,4.609118700027466,0.88,49.700058937072754,0.84,66.60469055175781
1422,700,1602,0.7,3.7551307678222656,0.82,39.656574726104736,0.8,77.95851445198059
1423,700,1571,0.84,17.185188055038452,0.92,172.82657170295715,0.94,90.74619054794312
1424,700,1635,0.74,3.734771728515625,0.82,59.7999153137207,0.82,89.3448760509491
1425,750,1744,0.82,0.8810622692108154,0.86,69.62262439727783,0.92,11.897244453430176
1426,750,1693,0.78,5.504703998565674,0.88,19.23328423500061,0.9,54.059622049331665
1427,750,1720,0.8,22.24944496154785,0.9,234.44496059417725,0.98,79.08316612243652
1428,700,1572,0.76,0.7512404918670654,0.86,45.151526927948,0.86,54.802685022354126
1429,750,1775,0.84,7.228616714477539,0.92,71.27562117576599,0.92,40.1728675365448
1430,750,1721,0.84,15.835474967956543,0.92,77.23393535614014,0.92,74.77521395683289
1431,700,1662,0.84,9.011042594909668,0.92,67.17680430412292,0.88,23.647241592407227
1432,750,1776,0.82,1.868180751800537,0.98,150.05600452423096,0.92,67.91378569602966
1433,700,1603,0.84,5.709774732589722,0.94,80.41864466667175,0.98,35.85548782348633
1434,750,1745,0.86,16.273608446121216,0.92,131.38442707061768,0.88,69.97713875770569
1435,750,1777,0.76,4.946809530258179,0.86,64.21429491043091,0.9,3.6956801414489746
1436,750,1722,0.84,2.0308444499969482,0.9,46.32528877258301,0.92,11.028207063674927
1437,750,1694,0.8,5.51597261428833,0.94,73.47630834579468,0.86,59.46011567115784
1438,750,1778,0.8,18.26765727996826,0.96,115.56306433677673,0.92,84.44836115837097
1439,750,1746,0.82,20.45124578475952,0.92,228.04398226737976,0.92,64.9888961315155
1440,700,1604,0.74,6.603857517242432,0.76,313.66195344924927,0.9,47.35460042953491
1441,750,1723,0.82,1.6546590328216553,0.96,91.19448924064636,0.96,65.07802104949951
1442,700,1573,0.76,6.745490789413452,0.9,31.108014345169067,0.86,53.333470582962036
1443,650,1553,0.66,0.04921317100524902,0.8,104.63713479042053,0.82,17.10532522201538
1444,750,1724,0.82,9.958499908447266,0.9,68.92108035087585,0.86,101.37807750701904
1445,650,1519,0.84,23.057201862335205,0.9,67.52810215950012,0.88,39.29584884643555
1446,750,1747,0.88,19.994865894317627,0.96,100.94394373893738,0.94,51.87298846244812
1447,750,1779,0.78,20.011428833007812,0.88,59.01994776725769,0.88,25.496719121932983
1448,750,1725,0.8,1.6362450122833252,0.88,90.38659334182739,0.86,29.17577290534973
1449,700,1663,0.82,9.105212926864624,0.96,102.91099691390991,0.82,74.71424746513367
1450,700,1605,0.82,8.554648160934448,0.9,72.56160950660706,0.84,73.14303255081177
1451,750,1780,0.8,7.885635614395142,0.9,259.73169207572937,0.98,88.68987822532654
1452,700,1574,0.72,6.380597829818726,0.84,40.35773706436157,0.88,16.08256721496582
1453,700,1636,0.78,5.128426551818848,0.86,40.85911154747009,0.88,38.463523626327515
1454,700,1575,0.76,1.192793846130371,0.9,108.90591478347778,0.86,81.83738422393799
1455,650,1520,0.7,3.872936248779297,0.82,160.66451573371887,0.86,44.36324667930603
1456,700,1664,0.86,13.075994968414307,0.92,99.87214040756226,0.84,41.85926556587219
1457,750,1748,0.82,11.470266819000244,0.9,74.31184911727905,0.88,91.9175055027008
1458,750,1726,0.78,16.46550941467285,0.94,130.58690357208252,0.96,53.824394941329956
1459,700,1606,0.76,7.784540414810181,0.8,76.31423497200012,0.84,45.01561379432678
1460,700,1576,0.72,2.7122740745544434,0.9,33.55404877662659,0.82,114.64914298057556
1461,650,1554,0.76,2.8196263313293457,0.86,97.84803771972656,0.92,57.40097117424011
1462,750,1781,0.88,6.477356672286987,0.98,90.08441019058228,0.96,78.4226553440094
1463,750,1749,0.8,0.8907232284545898,0.96,60.851381063461304,0.94,62.62249445915222
1464,750,1695,0.84,0.28914785385131836,0.88,49.40562915802002,0.88,15.874635696411133
1465,650,1521,0.76,12.986820220947266,0.86,23.40837836265564,0.76,75.52305603027344
1466,750,1727,0.84,0.38109755516052246,0.94,97.4821105003357,0.92,29.012216567993164
1467,700,1577,0.72,0.12407040596008301,0.84,102.50411319732666,0.82,51.9281485080719
1468,750,1750,0.88,23.93168330192566,0.92,200.26459074020386,0.86,78.13535165786743
1469,750,1696,0.82,3.949936628341675,0.92,111.38396286964417,0.92,90.71984648704529
1470,700,1578,0.78,12.38344955444336,0.9,61.54553747177124,0.88,0.8020644187927246
1471,750,1728,0.9,14.14596438407898,0.94,92.30056619644165,0.9,20.356128692626953
1472,650,1555,0.74,1.0892224311828613,0.82,63.41429424285889,0.84,86.89467644691467
1473,750,1751,0.8,8.07144021987915,0.94,85.12999105453491,0.86,1.4500319957733154
1474,650,1522,0.76,7.003344774246216,0.9,44.704065561294556,0.88,6.770001411437988
1475,650,1556,0.82,21.100080966949463,0.9,54.80095458030701,0.88,54.962451696395874
1476,750,1752,0.84,15.879426002502441,0.92,94.36153674125671,0.9,0.06347990036010742
1477,750,1729,0.82,13.504678964614868,0.9,67.23617029190063,0.86,50.13908290863037
1478,700,1665,0.86,14.879379034042358,0.9,144.0031898021698,0.9,61.72285509109497
1479,700,1579,0.76,0.6011719703674316,0.92,114.73740649223328,0.86,6.6644275188446045
1480,650,1523,0.76,6.716130495071411,0.84,93.40947103500366,0.84,37.52288579940796
1481,750,1730,0.82,20.328389167785645,0.94,112.87657165527344,0.94,15.03180193901062
1482,750,1782,0.78,0.44504761695861816,0.92,100.69221520423889,0.94,31.265616416931152
1483,750,1753,0.86,28.25778603553772,0.96,221.2035994529724,0.9,61.00565457344055
1484,650,1557,0.76,0.9871339797973633,0.9,83.80100297927856,0.88,52.45131969451904
1485,650,1524,0.76,8.901607036590576,0.9,91.86601853370667,0.88,64.96985650062561
1486,750,1697,0.84,10.293452978134155,0.92,37.36300873756409,0.98,63.21871995925903
1487,750,1783,0.82,19.121102809906006,0.9,70.70675802230835,0.92,9.994787693023682
1488,750,1731,0.8,14.294766187667847,0.96,51.692795753479004,0.94,26.30538535118103
1489,700,1607,0.76,4.7227864265441895,0.84,32.36312246322632,0.82,70.17993593215942
1490,700,1580,0.8,14.856938123703003,0.88,47.74427676200867,0.8,75.12384605407715
1491,700,1666,0.74,16.086893320083618,0.82,70.71055603027344,0.88,37.962584495544434
1492,650,1558,0.72,7.570460319519043,0.88,34.00923204421997,0.78,0.21142029762268066
1493,700,1637,0.7,1.5475990772247314,0.8,80.04006624221802,0.88,38.75730228424072
1494,650,1525,0.72,12.004568338394165,0.82,103.60367465019226,0.92,70.58915138244629
1495,700,1608,0.76,5.20381760597229,0.9,49.05761408805847,0.92,57.85025930404663
1496,700,1667,0.76,2.3320109844207764,0.8,65.93755984306335,0.88,4.50884747505188
1497,650,1559,0.78,5.816740989685059,0.86,67.87001609802246,0.88,129.25435280799866
1498,700,1581,0.88,41.132885217666626,0.92,114.0492832660675,0.9,41.073779344558716
1499,750,1732,0.8,14.729100704193115,0.92,32.74850869178772,0.92,45.10889410972595
1500,700,1609,0.78,6.686514616012573,0.94,115.21884727478027,0.94,49.97403025627136
1501,750,1698,0.84,0.8583278656005859,0.96,127.26728916168213,0.96,37.4590961933136
1502,750,1784,0.88,2.0588018894195557,0.94,69.77815508842468,0.9,6.9108052253723145
1503,750,1733,0.82,18.45716619491577,0.92,114.82346367835999,0.9,33.07148194313049
1504,750,1754,0.82,0.1992342472076416,0.92,110.28090190887451,0.9,15.845808744430542
1505,650,1526,0.76,4.35536789894104,0.84,70.96190762519836,0.84,2.470902442932129
1506,700,1638,0.78,16.0230495929718,0.84,67.31617522239685,0.92,35.792951583862305
1507,700,1582,0.76,10.64581298828125,0.88,117.85851240158081,0.82,55.83539819717407
1508,750,1755,0.82,5.175138473510742,0.92,130.29872798919678,0.86,9.488880157470703
1509,650,1560,0.76,6.600544452667236,0.84,56.033499002456665,0.96,42.01351881027222
1510,750,1734,0.82,6.4739367961883545,0.88,64.1410174369812,0.9,56.895745038986206
1511,650,1527,0.8,6.632707595825195,0.94,119.46799731254578,0.9,80.17723250389099
1512,700,1639,0.8,2.8682217597961426,0.92,132.23317503929138,0.92,24.113608360290527
1513,750,1756,0.82,1.460017442703247,0.92,84.35002446174622,0.94,49.80452919006348
1514,700,1610,0.82,8.012836694717407,0.92,71.27986717224121,0.9,0.14249634742736816
1515,750,1735,0.82,0.43427085876464844,0.92,42.36849546432495,0.94,54.4613242149353
1516,700,1583,0.72,5.729123592376709,0.9,53.12307262420654,0.88,0.15915346145629883
1517,750,1757,0.8,0.062304019927978516,0.9,29.41922640800476,0.88,44.998250007629395
1518,800,1801,0.82,4.722535848617554,0.94,84.14971852302551,0.94,51.05909490585327
1519,700,1584,0.78,1.8947007656097412,0.88,30.09793448448181,0.94,32.21728301048279
1520,750,1758,0.82,8.707374572753906,0.88,60.26709246635437,0.86,37.446752071380615
1521,750,1699,0.8,13.24439024925232,0.88,140.69773030281067,0.92,61.9924476146698
1522,650,1528,0.9,27.01323413848877,0.94,165.86887884140015,0.86,61.44530940055847
1523,700,1668,0.76,19.842176914215088,0.88,35.030402421951294,0.82,0.2887277603149414
1524,750,1736,0.8,16.709643840789795,0.96,56.09632134437561,0.9,57.93354821205139
1525,700,1611,0.82,4.899897336959839,0.92,32.987985134124756,0.9,23.110224723815918
1526,750,1785,0.74,6.689303636550903,0.84,50.69174885749817,0.88,110.68943166732788
1527,750,1759,0.8,30.62892198562622,0.96,110.03033351898193,0.9,69.86980938911438
1528,750,1700,0.96,5.003098011016846,0.96,117.58259677886963,0.94,69.9072654247284
1529,700,1669,0.8,2.1951584815979004,0.9,94.31771779060364,0.9,72.93012976646423
1530,700,1585,0.78,26.827388525009155,0.9,165.56631088256836,0.86,24.122480630874634
1531,750,1737,0.82,20.240217685699463,0.94,176.75447583198547,0.86,67.373291015625
1532,650,1529,0.76,8.045035362243652,0.76,105.41046905517578,0.74,3.13069748878479
1533,700,1612,0.8,6.599270343780518,0.88,138.5387201309204,0.9,76.12117981910706
1534,800,1802,0.78,6.270914316177368,0.9,62.94409728050232,0.98,78.00374698638916
1535,750,1701,0.76,8.185109615325928,0.86,46.36537575721741,0.9,2.1858432292938232
1536,750,1760,0.8,7.500675439834595,0.96,116.72934317588806,0.92,26.005831241607666
1537,700,1586,0.72,11.019787788391113,0.88,62.24192547798157,0.84,34.309003829956055
1538,750,1738,0.84,37.05148410797119,0.92,230.52276015281677,0.94,89.0835907459259
1539,700,1613,0.82,5.191500663757324,0.9,46.503509521484375,0.9,20.234077215194702
1540,750,1702,0.86,1.6050829887390137,0.96,65.94229459762573,0.92,69.5357391834259
1541,800,1803,0.86,6.827889442443848,0.98,133.07789254188538,0.9,65.03903388977051
1542,650,1530,0.74,8.070936679840088,0.82,23.835363626480103,0.86,45.761850357055664
1543,750,1761,0.84,20.867299556732178,0.92,95.0569269657135,0.86,68.00637364387512
1544,750,1703,0.8,15.58665657043457,0.94,91.5952980518341,0.82,82.23516941070557
1545,700,1670,0.78,3.7410173416137695,0.88,75.33451914787292,0.94,57.74375629425049
1546,800,1804,0.74,10.675235509872437,0.94,48.43782639503479,0.92,22.301502227783203
1547,700,1614,0.84,12.240429401397705,0.88,102.24122357368469,0.84,50.53025770187378
1548,750,1739,0.76,1.2758042812347412,0.92,26.817079067230225,0.86,4.120882272720337
1549,800,1831,0.88,13.412053346633911,0.98,80.57201361656189,0.92,9.010430335998535
1550,700,1587,0.8,17.08401918411255,0.9,105.17157983779907,0.84,34.72777986526489
