,model,n,p,k,seed,method,time,accuracy,n_iters
10882,logistic,300,500,50,1209,SCOPE,14.11209668399897,0.4,9.0
10883,logistic,300,500,50,1209,GraSP_jit,3.1142303480010014,0.6,48.0
10884,logistic,300,500,50,1209,GraSP,158.65053031199932,0.6,48.0
10885,logistic,300,500,50,1209,IHT_jit,0.2701966610002273,0.56,4.0
10886,logistic,300,500,50,1209,IHT,1.0295475620005163,0.56,4.0
10887,logistic,300,500,50,1209,HTP_jit,0.2643263970003318,0.52,2.0
10888,logistic,300,500,50,1209,HTP,1.1557857250008965,0.52,2.0
10889,logistic,300,500,50,1209,CVXPY,0.7698046610003075,0.62,0.0
10890,logistic,300,500,50,1210,SCOPE_jit,0.7951216929996008,0.44,8.0
10891,logistic,300,500,50,1210,SCOPE,12.845764902000155,0.44,8.0
10892,logistic,300,500,50,1210,GraSP_jit,3.872489717001372,0.52,61.0
10893,logistic,300,500,50,1210,GraSP,181.9611178769992,0.52,61.0
10894,logistic,300,500,50,1210,IHT_jit,0.2573701910005184,0.62,3.0
10895,logistic,300,500,50,1210,IHT,0.3860505299999204,0.62,3.0
10896,logistic,300,500,50,1210,HTP_jit,0.47243930799959344,0.62,3.0
10897,logistic,300,500,50,1210,HTP,2.0091112240006623,0.62,3.0
10898,logistic,300,500,50,1210,CVXPY,0.8098449870012701,0.7,0.0
10899,logistic,300,500,50,1211,SCOPE_jit,0.8069146380003076,0.34,8.0
10900,logistic,300,500,50,1211,SCOPE,14.493606294001438,0.34,8.0
10901,logistic,300,500,50,1211,GraSP_jit,5.536755287001142,0.48,99.0
10902,logistic,300,500,50,1211,GraSP,238.9873586979993,0.48,99.0
10903,logistic,300,500,50,1211,IHT_jit,0.3690052679994551,0.54,2.0
10904,logistic,300,500,50,1211,IHT,3.366106605000823,0.54,2.0
10905,logistic,300,500,50,1211,HTP_jit,0.2578699959994992,0.54,2.0
10906,logistic,300,500,50,1211,HTP,0.9452771939995728,0.54,2.0
10907,logistic,300,500,50,1211,CVXPY,0.8431910350009275,0.54,0.0
10908,logistic,300,500,50,1212,SCOPE_jit,0.9378543740003806,0.34,14.0
10909,logistic,300,500,50,1212,SCOPE,18.509170559000268,0.34,14.0
10910,logistic,300,500,50,1212,GraSP_jit,6.03949197700058,0.5,99.0
10911,logistic,300,500,50,1212,GraSP,316.55171664000045,0.5,99.0
10912,logistic,300,500,50,1212,IHT_jit,0.3257396440003504,0.56,3.0
10913,logistic,300,500,50,1212,IHT,0.40329428800032474,0.56,3.0
10914,logistic,300,500,50,1212,HTP_jit,0.5238169639997068,0.54,5.0
10915,logistic,300,500,50,1212,HTP,3.8856043970008614,0.54,5.0
10916,logistic,300,500,50,1212,CVXPY,0.8857914679992973,0.6,0.0
10917,logistic,300,500,50,1213,SCOPE_jit,0.7614554299998417,0.38,8.0
10918,logistic,300,500,50,1213,SCOPE,14.394769677001023,0.38,8.0
10919,logistic,300,500,50,1213,GraSP_jit,6.655902853999578,0.38,99.0
10920,logistic,300,500,50,1213,GraSP,289.2273894810005,0.38,99.0
10921,logistic,300,500,50,1213,IHT_jit,0.2997598100009782,0.52,2.0
10922,logistic,300,500,50,1213,IHT,0.8096677149987954,0.52,2.0
10923,logistic,300,500,50,1213,HTP_jit,0.3977364980000857,0.48,4.0
10924,logistic,300,500,50,1213,HTP,1.9782637059997796,0.48,4.0
10925,logistic,300,500,50,1213,CVXPY,0.7760975809997035,0.56,0.0
10926,logistic,300,500,50,1214,SCOPE_jit,1.386137391999,0.46,8.0
10927,logistic,300,500,50,1214,SCOPE,25.33506250999926,0.46,8.0
10928,logistic,300,500,50,1214,GraSP_jit,5.816685742000118,0.52,69.0
10929,logistic,300,500,50,1214,GraSP,205.26500042099906,0.52,69.0
10930,logistic,300,500,50,1214,IHT_jit,0.2752821939993737,0.5,2.0
10931,logistic,300,500,50,1214,IHT,0.7321749490001821,0.5,2.0
10932,logistic,300,500,50,1214,HTP_jit,0.2834859600006894,0.52,2.0
10933,logistic,300,500,50,1214,HTP,1.518598665999889,0.52,2.0
10934,logistic,300,500,50,1214,CVXPY,0.7725094580000587,0.52,0.0
10935,logistic,300,500,50,1215,SCOPE_jit,0.6464506110005459,0.5,9.0
10936,logistic,300,500,50,1215,SCOPE,7.510302049000529,0.5,9.0
10937,logistic,300,500,50,1215,GraSP_jit,2.537203038998996,0.46,39.0
10938,logistic,300,500,50,1215,GraSP,113.76096031899942,0.46,39.0
10939,logistic,300,500,50,1215,IHT_jit,0.2601003439995111,0.52,3.0
10940,logistic,300,500,50,1215,IHT,0.779827504999048,0.52,3.0
10941,logistic,300,500,50,1215,HTP_jit,0.27112832099919615,0.5,2.0
10942,logistic,300,500,50,1215,HTP,1.398921665000671,0.5,2.0
10943,logistic,300,500,50,1215,CVXPY,0.8300900229987747,0.56,0.0
10944,logistic,300,500,50,1216,SCOPE_jit,1.1693703450000612,0.38,11.0
10945,logistic,300,500,50,1216,SCOPE,25.789969433000806,0.38,11.0
10946,logistic,300,500,50,1216,GraSP_jit,5.706141946000571,0.54,78.0
10947,logistic,300,500,50,1216,GraSP,251.137608387,0.54,78.0
10948,logistic,300,500,50,1216,IHT_jit,0.26242271500086645,0.46,3.0
10949,logistic,300,500,50,1216,IHT,0.6103056610008935,0.46,3.0
10950,logistic,300,500,50,1216,HTP_jit,0.2905345319995831,0.42,4.0
10951,logistic,300,500,50,1216,HTP,2.5236197040012485,0.42,4.0
10952,logistic,300,500,50,1216,CVXPY,0.9760255470009724,0.56,0.0
10953,logistic,300,500,50,1217,SCOPE_jit,1.7616613310001412,0.42,9.0
10954,logistic,300,500,50,1217,SCOPE,35.2476309900012,0.42,9.0
10955,logistic,300,500,50,1217,GraSP_jit,8.0098181379999,0.56,99.0
10956,logistic,300,500,50,1217,GraSP,324.3669857900004,0.56,99.0
10957,logistic,300,500,50,1217,IHT_jit,0.3060919460003788,0.54,2.0
10958,logistic,300,500,50,1217,IHT,0.48083316900010686,0.54,2.0
10959,logistic,300,500,50,1217,HTP_jit,0.2819761840000865,0.5,2.0
10960,logistic,300,500,50,1217,HTP,1.1942415350004012,0.5,2.0
10961,logistic,300,500,50,1217,CVXPY,0.7984760090002965,0.56,0.0
10962,logistic,300,500,50,1218,SCOPE_jit,0.863427762998981,0.36,8.0
10963,logistic,300,500,50,1218,SCOPE,11.782806068000355,0.36,9.0
10964,logistic,300,500,50,1218,GraSP_jit,6.929765420998592,0.54,99.0
10965,logistic,300,500,50,1218,GraSP,304.43709811699955,0.54,99.0
10966,logistic,300,500,50,1218,IHT_jit,0.342823971001053,0.5,1.0
10967,logistic,300,500,50,1218,IHT,0.8721044609992532,0.5,1.0
10968,logistic,300,500,50,1218,HTP_jit,0.27618926700051816,0.5,2.0
10969,logistic,300,500,50,1218,HTP,1.3245971409996855,0.5,2.0
10970,logistic,300,500,50,1218,CVXPY,0.8091257240012055,0.54,0.0
10971,logistic,300,500,50,1219,SCOPE_jit,0.8164891710002848,0.52,10.0
10972,logistic,300,500,50,1219,SCOPE,12.645765303999724,0.52,10.0
10973,logistic,300,500,50,1219,GraSP_jit,6.569187925999358,0.52,99.0
10974,logistic,300,500,50,1219,GraSP,304.5735563119997,0.52,99.0
10975,logistic,300,500,50,1219,IHT_jit,0.26318056200034334,0.56,2.0
10976,logistic,300,500,50,1219,IHT,0.6270899860010104,0.56,2.0
10977,logistic,300,500,50,1219,HTP_jit,0.2826789720002125,0.54,4.0
10978,logistic,300,500,50,1219,HTP,1.8131604600002902,0.54,4.0
10979,logistic,300,500,50,1219,CVXPY,0.8331436720000056,0.58,0.0
10980,logistic,300,500,50,1220,SCOPE_jit,0.8019828129999951,0.42,10.0
10981,logistic,300,500,50,1220,SCOPE,10.915476464000676,0.42,10.0
10982,logistic,300,500,50,1220,GraSP_jit,3.019319237999298,0.5,45.0
10983,logistic,300,500,50,1220,GraSP,143.8939002010011,0.5,45.0
10984,logistic,300,500,50,1220,IHT_jit,0.2641055049971328,0.52,4.0
10985,logistic,300,500,50,1220,IHT,0.594229483998788,0.52,4.0
10986,logistic,300,500,50,1220,HTP_jit,0.3046629189993837,0.52,5.0
10987,logistic,300,500,50,1220,HTP,2.506543588999193,0.52,5.0
10988,logistic,300,500,50,1220,CVXPY,0.8049683040007949,0.56,0.0
10989,logistic,300,500,50,1221,SCOPE_jit,0.683731411001645,0.6,8.0
10990,logistic,300,500,50,1221,SCOPE,12.44438252299733,0.6,8.0
10991,logistic,300,500,50,1221,GraSP_jit,6.293163442998775,0.54,99.0
10992,logistic,300,500,50,1221,GraSP,276.1286213839994,0.54,99.0
10993,logistic,300,500,50,1221,IHT_jit,0.342141550998349,0.56,2.0
10994,logistic,300,500,50,1221,IHT,0.38490230699972017,0.56,2.0
10995,logistic,300,500,50,1221,HTP_jit,0.32609686799696647,0.52,2.0
10996,logistic,300,500,50,1221,HTP,1.237574755003152,0.52,2.0
10997,logistic,300,500,50,1221,CVXPY,0.7996562870030175,0.64,0.0
10998,logistic,300,500,50,1222,SCOPE_jit,0.7204033369998797,0.44,10.0
10999,logistic,300,500,50,1222,SCOPE,12.421712910003407,0.44,10.0
11000,logistic,300,500,50,1222,GraSP_jit,2.813606498999434,0.5,41.0
11001,logistic,300,500,50,1222,GraSP,117.02159002899862,0.5,41.0
11002,logistic,300,500,50,1222,IHT_jit,0.266177425000933,0.54,3.0
11003,logistic,300,500,50,1222,IHT,0.635744382001576,0.54,3.0
11004,logistic,300,500,50,1222,HTP_jit,0.26683538499855786,0.54,2.0
11005,logistic,300,500,50,1222,HTP,0.7772075909997511,0.54,2.0
11006,logistic,300,500,50,1222,CVXPY,0.7966466239995498,0.52,0.0
11007,logistic,300,500,50,1223,SCOPE_jit,0.6272983150010987,0.48,10.0
11008,logistic,300,500,50,1223,SCOPE,8.097479320000275,0.48,10.0
11009,logistic,300,500,50,1223,GraSP_jit,3.7367885729981936,0.4,54.0
11010,logistic,300,500,50,1223,GraSP,188.5352072759997,0.4,54.0
11011,logistic,300,500,50,1223,IHT_jit,0.36395241300124326,0.54,3.0
11012,logistic,300,500,50,1223,IHT,0.44956779800122604,0.54,3.0
11013,logistic,300,500,50,1223,HTP_jit,0.33467355399989174,0.48,3.0
11014,logistic,300,500,50,1223,HTP,2.03518792199975,0.48,3.0
11015,logistic,300,500,50,1223,CVXPY,0.842920380000578,0.6,0.0
11016,logistic,300,500,50,1224,SCOPE_jit,0.7756281959991611,0.42,10.0
11017,logistic,300,500,50,1224,SCOPE,9.470834539999487,0.42,10.0
11018,logistic,300,500,50,1224,GraSP_jit,3.3672491170000285,0.46,46.0
11019,logistic,300,500,50,1224,GraSP,140.97745639999994,0.46,46.0
11020,logistic,300,500,50,1224,IHT_jit,0.2636006950015144,0.44,3.0
11021,logistic,300,500,50,1224,IHT,0.65895779299899,0.44,3.0
11022,logistic,300,500,50,1224,HTP_jit,0.2651339320000261,0.44,3.0
11023,logistic,300,500,50,1224,HTP,1.1836778990000312,0.44,3.0
11024,logistic,300,500,50,1224,CVXPY,0.7876167290014564,0.54,0.0
11025,logistic,300,500,50,1225,SCOPE_jit,0.5932774139982939,0.48,7.0
11026,logistic,300,500,50,1225,SCOPE,5.49601039999834,0.48,7.0
11027,logistic,300,500,50,1225,GraSP_jit,1.6764780429984967,0.56,30.0
11028,logistic,300,500,50,1225,GraSP,69.47359794400109,0.56,30.0
11029,logistic,300,500,50,1225,IHT_jit,0.2622210070003348,0.56,2.0
11030,logistic,300,500,50,1225,IHT,0.6006117940014519,0.56,2.0
11031,logistic,300,500,50,1225,HTP_jit,0.2755268969995086,0.54,2.0
11032,logistic,300,500,50,1225,HTP,1.4200953599975037,0.54,2.0
11033,logistic,300,500,50,1225,CVXPY,0.7760725879998063,0.64,0.0
11034,logistic,300,500,50,1226,SCOPE_jit,0.7340650760015706,0.46,13.0
11035,logistic,300,500,50,1226,SCOPE,12.418594929000392,0.46,13.0
11036,logistic,300,500,50,1226,GraSP_jit,5.817506521998439,0.4,99.0
11037,logistic,300,500,50,1226,GraSP,273.5221195669983,0.4,99.0
11038,logistic,300,500,50,1226,IHT_jit,0.31302329800018924,0.48,2.0
11039,logistic,300,500,50,1226,IHT,0.6006573670019861,0.48,2.0
11040,logistic,300,500,50,1226,HTP_jit,0.291238653997425,0.48,3.0
11041,logistic,300,500,50,1226,HTP,1.5113989689998562,0.48,3.0
11042,logistic,300,500,50,1226,CVXPY,0.7930326429996057,0.52,0.0
11043,logistic,300,500,50,1227,SCOPE_jit,0.667713692997495,0.44,9.0
11044,logistic,300,500,50,1227,SCOPE,9.886815057001513,0.44,9.0
11045,logistic,300,500,50,1227,GraSP_jit,1.7638659119984368,0.54,23.0
11046,logistic,300,500,50,1227,GraSP,69.36597600400273,0.54,23.0
11047,logistic,300,500,50,1227,IHT_jit,0.30719507100002375,0.42,2.0
11048,logistic,300,500,50,1227,IHT,0.3685278720004135,0.42,2.0
11049,logistic,300,500,50,1227,HTP_jit,0.3105375679988356,0.44,5.0
11050,logistic,300,500,50,1227,HTP,3.060971024002356,0.44,5.0
11051,logistic,300,500,50,1227,CVXPY,0.8239631239994196,0.52,0.0
11052,logistic,300,500,50,1228,SCOPE_jit,1.2972955299992464,0.32,14.0
11053,logistic,300,500,50,1228,SCOPE,28.385240772000543,0.32,14.0
11054,logistic,300,500,50,1228,GraSP_jit,7.065589235000516,0.46,99.0
11055,logistic,300,500,50,1228,GraSP,275.0180034769983,0.46,99.0
11056,logistic,300,500,50,1228,IHT_jit,0.26994540599844186,0.42,2.0
11057,logistic,300,500,50,1228,IHT,0.5004824259995075,0.42,2.0
11058,logistic,300,500,50,1228,HTP_jit,0.3135006970005634,0.44,4.0
11059,logistic,300,500,50,1228,HTP,2.2943980780000857,0.44,4.0
11060,logistic,300,500,50,1228,CVXPY,0.8525455160015554,0.5,0.0
11061,logistic,300,500,50,1229,SCOPE_jit,0.7846307469990279,0.5,8.0
11062,logistic,300,500,50,1229,SCOPE,10.965563502002624,0.5,8.0
11063,logistic,300,500,50,1229,GraSP_jit,4.468898204999277,0.52,61.0
11064,logistic,300,500,50,1229,GraSP,178.56011724900236,0.52,61.0
11065,logistic,300,500,50,1229,IHT_jit,0.27046195799994166,0.6,2.0
11066,logistic,300,500,50,1229,IHT,0.9865956140019989,0.6,2.0
11067,logistic,300,500,50,1229,HTP_jit,0.27113253199786413,0.6,2.0
11068,logistic,300,500,50,1229,HTP,1.0482062449991645,0.6,2.0
11069,logistic,300,500,50,1229,CVXPY,0.7914956749991688,0.64,0.0
11070,logistic,300,500,50,1230,SCOPE_jit,0.8465645589967608,0.26,14.0
11071,logistic,300,500,50,1230,SCOPE,14.354580357001396,0.26,14.0
11072,logistic,300,500,50,1230,GraSP_jit,5.787573058998532,0.48,99.0
11073,logistic,300,500,50,1230,GraSP,252.72484443099893,0.48,99.0
11074,logistic,300,500,50,1230,IHT_jit,0.2643427820003126,0.54,3.0
11075,logistic,300,500,50,1230,IHT,0.6209253979977802,0.54,3.0
11076,logistic,300,500,50,1230,HTP_jit,0.35986911399959354,0.52,3.0
11077,logistic,300,500,50,1230,HTP,1.569548683000903,0.52,3.0
11078,logistic,300,500,50,1230,CVXPY,0.9731997700000647,0.54,0.0
11079,logistic,300,500,50,1231,SCOPE_jit,0.8809588289987005,0.54,9.0
11080,logistic,300,500,50,1231,SCOPE,15.575366845001554,0.54,9.0
11081,logistic,300,500,50,1231,GraSP_jit,4.351640075998148,0.56,73.0
11082,logistic,300,500,50,1231,GraSP,197.67916156499996,0.56,73.0
11083,logistic,300,500,50,1231,IHT_jit,0.32431503499901737,0.52,3.0
11084,logistic,300,500,50,1231,IHT,1.2103194430019357,0.52,3.0
11085,logistic,300,500,50,1231,HTP_jit,0.41539779500089935,0.54,3.0
11086,logistic,300,500,50,1231,HTP,2.005600353000773,0.54,3.0
11087,logistic,300,500,50,1231,CVXPY,0.7777900729997782,0.6,0.0
11088,logistic,300,500,50,1232,SCOPE_jit,0.897852979000163,0.46,13.0
11089,logistic,300,500,50,1232,SCOPE,16.26757018799981,0.46,13.0
11090,logistic,300,500,50,1232,GraSP_jit,2.3426073029986583,0.46,31.0
11091,logistic,300,500,50,1232,GraSP,92.68404710499817,0.46,31.0
11092,logistic,300,500,50,1232,IHT_jit,0.2677633139974205,0.6,2.0
11093,logistic,300,500,50,1232,IHT,0.5979340539997793,0.6,2.0
11094,logistic,300,500,50,1232,HTP_jit,0.27608541600056924,0.56,2.0
11095,logistic,300,500,50,1232,HTP,1.3002928639980382,0.56,2.0
11096,logistic,300,500,50,1232,CVXPY,0.8269215849977627,0.6,0.0
11097,logistic,300,500,50,1233,SCOPE_jit,0.8237905030000547,0.44,11.0
11098,logistic,300,500,50,1233,SCOPE,17.310472813998786,0.46,10.0
11099,logistic,300,500,50,1233,GraSP_jit,5.4392916039978445,0.52,85.0
11100,logistic,300,500,50,1233,GraSP,264.75513415399837,0.52,85.0
11101,logistic,300,500,50,1233,IHT_jit,0.28766977800114546,0.58,2.0
11102,logistic,300,500,50,1233,IHT,0.5428517879990977,0.58,2.0
11103,logistic,300,500,50,1233,HTP_jit,0.27811637700142455,0.58,2.0
11104,logistic,300,500,50,1233,HTP,0.8784650019988476,0.58,2.0
11105,logistic,300,500,50,1233,CVXPY,0.877875464000681,0.58,0.0
11106,logistic,300,500,50,1234,SCOPE_jit,0.76159917699988,0.4,7.0
11107,logistic,300,500,50,1234,SCOPE,8.863599063999573,0.4,7.0
11108,logistic,300,500,50,1234,GraSP_jit,4.885566860000836,0.38,73.0
11109,logistic,300,500,50,1234,GraSP,229.40403840399813,0.38,73.0
11110,logistic,300,500,50,1234,IHT_jit,0.2692454909993103,0.48,2.0
11111,logistic,300,500,50,1234,IHT,0.5063881209971441,0.48,2.0
11112,logistic,300,500,50,1234,HTP_jit,0.26989830800084746,0.48,2.0
11113,logistic,300,500,50,1234,HTP,1.0988054819972604,0.48,2.0
11114,logistic,300,500,50,1234,CVXPY,0.8726685370020277,0.46,0.0
11115,logistic,300,500,50,1235,SCOPE_jit,0.8348770570009947,0.4,8.0
11116,logistic,300,500,50,1235,SCOPE,13.265802009002073,0.4,8.0
11117,logistic,300,500,50,1235,GraSP_jit,3.151834192998649,0.5,54.0
11118,logistic,300,500,50,1235,GraSP,155.15478974500002,0.5,54.0
11119,logistic,300,500,50,1235,IHT_jit,0.27072849799878895,0.48,3.0
11120,logistic,300,500,50,1235,IHT,0.7661674970004242,0.48,3.0
11121,logistic,300,500,50,1235,HTP_jit,0.2952621129988984,0.46,4.0
11122,logistic,300,500,50,1235,HTP,1.9946576869988348,0.46,4.0
11123,logistic,300,500,50,1235,CVXPY,0.8594338479997532,0.54,0.0
11124,logistic,300,500,50,1236,SCOPE_jit,0.7398209409984702,0.42,8.0
11125,logistic,300,500,50,1236,SCOPE,13.357065340998815,0.42,8.0
11126,logistic,300,500,50,1236,GraSP_jit,4.6235666909997235,0.5,61.0
11127,logistic,300,500,50,1236,GraSP,206.15442006599915,0.5,61.0
11128,logistic,300,500,50,1236,IHT_jit,0.26217381400056183,0.52,2.0
11129,logistic,300,500,50,1236,IHT,0.5738255040014337,0.52,2.0
11130,logistic,300,500,50,1236,HTP_jit,0.25817432400071993,0.52,1.0
11131,logistic,300,500,50,1236,HTP,0.5613845090010727,0.52,1.0
11132,logistic,300,500,50,1236,CVXPY,0.8429426280017651,0.58,0.0
11133,logistic,300,500,50,1237,SCOPE_jit,0.8709972529977676,0.42,10.0
11134,logistic,300,500,50,1237,SCOPE,14.818172872001014,0.42,10.0
11135,logistic,300,500,50,1237,GraSP_jit,6.59122613100044,0.52,99.0
11136,logistic,300,500,50,1237,GraSP,320.50331836400073,0.52,99.0
11137,logistic,300,500,50,1237,IHT_jit,0.2815904499984754,0.44,3.0
11138,logistic,300,500,50,1237,IHT,0.503296507999039,0.44,3.0
11139,logistic,300,500,50,1237,HTP_jit,0.2780982510012109,0.4,4.0
11140,logistic,300,500,50,1237,HTP,2.7387066849987605,0.4,4.0
11141,logistic,300,500,50,1237,CVXPY,0.78002207100144,0.58,0.0
11142,logistic,300,500,50,1238,SCOPE_jit,1.4167795149987796,0.42,11.0
11143,logistic,300,500,50,1238,SCOPE,26.45111198900122,0.42,11.0
11144,logistic,300,500,50,1238,GraSP_jit,3.5944536050010356,0.52,58.0
11145,logistic,300,500,50,1238,GraSP,159.017398805001,0.52,58.0
11146,logistic,300,500,50,1238,IHT_jit,0.2817518330011808,0.58,2.0
11147,logistic,300,500,50,1238,IHT,0.693031124999834,0.58,2.0
11148,logistic,300,500,50,1238,HTP_jit,0.29647948799902224,0.56,5.0
11149,logistic,300,500,50,1238,HTP,2.2225273229996674,0.56,5.0
11150,logistic,300,500,50,1238,CVXPY,0.7806850409979234,0.6,0.0
11151,logistic,300,500,50,1239,SCOPE_jit,0.977518040999712,0.48,8.0
11152,logistic,300,500,50,1239,SCOPE,19.35690748200068,0.48,8.0
11153,logistic,300,500,50,1239,GraSP_jit,5.6769277669991425,0.52,99.0
11154,logistic,300,500,50,1239,GraSP,300.56901133299834,0.52,99.0
11155,logistic,300,500,50,1239,IHT_jit,0.31596010900102556,0.42,2.0
11156,logistic,300,500,50,1239,IHT,0.31374319899987313,0.42,2.0
11157,logistic,300,500,50,1239,HTP_jit,0.33484769300048356,0.42,5.0
11158,logistic,300,500,50,1239,HTP,2.4303141409982345,0.42,5.0
11159,logistic,300,500,50,1239,CVXPY,0.9179220359983447,0.54,0.0
11160,logistic,300,500,50,1240,SCOPE_jit,0.7851386389993422,0.48,8.0
11161,logistic,300,500,50,1240,SCOPE,13.457128609999927,0.48,8.0
11162,logistic,300,500,50,1240,GraSP_jit,6.654684596996958,0.52,99.0
11163,logistic,300,500,50,1240,GraSP,341.5521188999992,0.52,99.0
11164,logistic,300,500,50,1240,IHT_jit,0.3259928920015227,0.58,2.0
11165,logistic,300,500,50,1240,IHT,0.6617922849982278,0.58,2.0
11166,logistic,300,500,50,1240,HTP_jit,0.40361614900029963,0.56,2.0
11167,logistic,300,500,50,1240,HTP,2.5658504479979456,0.56,2.0
11168,logistic,300,500,50,1240,CVXPY,0.9300516879993665,0.62,0.0
11169,logistic,300,500,50,1241,SCOPE_jit,0.8177179190024617,0.5,9.0
11170,logistic,300,500,50,1241,SCOPE,14.95624486000088,0.5,9.0
11171,logistic,300,500,50,1241,GraSP_jit,2.726969672999985,0.54,30.0
11172,logistic,300,500,50,1241,GraSP,96.39306773899807,0.54,30.0
11173,logistic,300,500,50,1241,IHT_jit,0.27606381899749977,0.58,4.0
11174,logistic,300,500,50,1241,IHT,0.9165264759976708,0.58,4.0
11175,logistic,300,500,50,1241,HTP_jit,0.30298568299986073,0.54,4.0
11176,logistic,300,500,50,1241,HTP,2.4466739160016004,0.54,4.0
11177,logistic,300,500,50,1241,CVXPY,0.9745007600031386,0.62,0.0
11178,logistic,300,500,50,1242,SCOPE_jit,0.9103165319975233,0.36,8.0
11179,logistic,300,500,50,1242,SCOPE,14.414568873999087,0.36,8.0
11180,logistic,300,500,50,1242,GraSP_jit,6.004163532998064,0.38,94.0
11181,logistic,300,500,50,1242,GraSP,284.26063207100015,0.38,94.0
11182,logistic,300,500,50,1242,IHT_jit,0.2903212400015036,0.56,2.0
11183,logistic,300,500,50,1242,IHT,0.37687342599747353,0.56,2.0
11184,logistic,300,500,50,1242,HTP_jit,0.27221935899797245,0.56,2.0
11185,logistic,300,500,50,1242,HTP,1.1174678600000334,0.56,2.0
11186,logistic,300,500,50,1242,CVXPY,0.8424129070008348,0.64,0.0
11187,logistic,300,500,50,1243,SCOPE_jit,0.8660373540005821,0.52,11.0
11188,logistic,300,500,50,1243,SCOPE,14.287660837002477,0.52,11.0
11189,logistic,300,500,50,1243,GraSP_jit,5.5370690139970975,0.56,99.0
11190,logistic,300,500,50,1243,GraSP,264.63887304200034,0.56,99.0
11191,logistic,300,500,50,1243,IHT_jit,0.2649547879991587,0.58,3.0
11192,logistic,300,500,50,1243,IHT,0.5590690089993586,0.58,3.0
11193,logistic,300,500,50,1243,HTP_jit,0.2958011330010777,0.52,4.0
11194,logistic,300,500,50,1243,HTP,3.3171487450017594,0.52,4.0
11195,logistic,300,500,50,1243,CVXPY,0.9205870509977103,0.6,0.0
11196,logistic,300,500,50,1244,SCOPE_jit,0.6334678249986609,0.46,8.0
11197,logistic,300,500,50,1244,SCOPE,8.013527965998946,0.46,8.0
11198,logistic,300,500,50,1244,GraSP_jit,1.7261535990000993,0.52,24.0
11199,logistic,300,500,50,1244,GraSP,60.91550079300214,0.52,24.0
11200,logistic,300,500,50,1244,IHT_jit,0.32089281500157085,0.56,4.0
11201,logistic,300,500,50,1244,IHT,0.6238273809976818,0.56,4.0
11202,logistic,300,500,50,1244,HTP_jit,0.3230320100010431,0.54,2.0
11203,logistic,300,500,50,1244,HTP,1.6273896040002,0.54,2.0
11204,logistic,300,500,50,1244,CVXPY,0.8869264630011457,0.64,0.0
11205,logistic,300,500,50,1245,SCOPE_jit,0.7822389280008792,0.44,8.0
11206,logistic,300,500,50,1245,SCOPE,14.224463304999517,0.44,8.0
11207,logistic,300,500,50,1245,GraSP_jit,5.6553191839993815,0.5,75.0
11208,logistic,300,500,50,1245,GraSP,245.65370346000054,0.5,75.0
11209,logistic,300,500,50,1245,IHT_jit,0.28570375699928263,0.5,2.0
11210,logistic,300,500,50,1245,IHT,0.6807517350025591,0.5,2.0
11211,logistic,300,500,50,1245,HTP_jit,0.2773183869976492,0.46,3.0
11212,logistic,300,500,50,1245,HTP,1.4751717239996651,0.46,3.0
11213,logistic,300,500,50,1245,CVXPY,0.8180176220012072,0.56,0.0
11214,logistic,300,500,50,1246,SCOPE_jit,0.6183083340001758,0.54,7.0
11215,logistic,300,500,50,1246,SCOPE,7.594163187000959,0.54,7.0
11216,logistic,300,500,50,1246,GraSP_jit,4.155068045001826,0.54,55.0
11217,logistic,300,500,50,1246,GraSP,178.0075350369989,0.54,55.0
11218,logistic,300,500,50,1246,IHT_jit,0.2611673890023667,0.58,2.0
11219,logistic,300,500,50,1246,IHT,0.5639433910000662,0.58,2.0
11220,logistic,300,500,50,1246,HTP_jit,0.3099611800025741,0.54,2.0
11221,logistic,300,500,50,1246,HTP,1.1090316039990284,0.54,2.0
11222,logistic,300,500,50,1246,CVXPY,0.903768330001185,0.58,0.0
11223,logistic,300,500,50,1247,SCOPE_jit,1.2368411149982421,0.36,11.0
11224,logistic,300,500,50,1247,SCOPE,24.004475665002246,0.36,10.0
11225,logistic,300,500,50,1247,GraSP_jit,5.761307141001453,0.44,99.0
11226,logistic,300,500,50,1247,GraSP,304.15191539399893,0.44,99.0
11227,logistic,300,500,50,1247,IHT_jit,0.35058605300218915,0.5,2.0
11228,logistic,300,500,50,1247,IHT,0.5623069430002943,0.5,2.0
11229,logistic,300,500,50,1247,HTP_jit,0.28633729400098673,0.48,2.0
11230,logistic,300,500,50,1247,HTP,1.3702085350014386,0.48,2.0
11231,logistic,300,500,50,1247,CVXPY,0.8529900690009526,0.62,0.0
11232,logistic,300,500,50,1248,SCOPE_jit,1.2334147250003298,0.32,13.0
11233,logistic,300,500,50,1248,SCOPE,19.68756520399984,0.32,13.0
11234,logistic,300,500,50,1248,GraSP_jit,2.613336680999055,0.36,46.0
11235,logistic,300,500,50,1248,GraSP,127.85698328399667,0.36,46.0
11236,logistic,300,500,50,1248,IHT_jit,0.27235131799898227,0.52,3.0
11237,logistic,300,500,50,1248,IHT,0.5686133670023992,0.52,3.0
11238,logistic,300,500,50,1248,HTP_jit,0.32776317299794755,0.56,3.0
11239,logistic,300,500,50,1248,HTP,1.56458477599881,0.56,3.0
11240,logistic,300,500,50,1248,CVXPY,0.7894747960017412,0.56,0.0
