,model,n,p,k,seed,method,time,accuracy
438,ising,300,190,50,549,IHT,0.7754521269816905,0.82
439,ising,300,190,50,549,HTP_jit,0.35557700507342815,0.92
440,ising,300,190,50,549,HTP,4.705891331192106,0.92
441,ising,300,190,50,549,CVXPY,0.6686137649230659,0.78
442,ising,300,190,50,550,,,
443,ising,300,190,50,551,SCOPE,11.933313546935096,0.84
444,ising,300,190,50,551,SCOPE_jit,1.460796961095184,0.84
445,ising,300,190,50,551,GraSP,66.16505132894963,0.94
446,ising,300,190,50,551,GraSP_jit,2.6291172951459885,0.94
447,ising,300,190,50,551,IHT_jit,0.22403752896934748,0.9
448,ising,300,190,50,551,IHT,1.040953128831461,0.9
449,ising,300,190,50,551,HTP_jit,0.4261341860983521,0.98
450,ising,300,190,50,551,HTP,6.8282719720155,0.98
451,ising,300,190,50,551,CVXPY,0.7249711318872869,0.82
452,ising,300,190,50,552,SCOPE,4.1703260419890285,0.46
453,ising,300,190,50,552,SCOPE_jit,0.6122324599418789,0.46
454,ising,300,190,50,552,GraSP,78.25402543111704,0.98
455,ising,300,190,50,552,GraSP_jit,2.9487367160618305,0.98
456,ising,300,190,50,552,IHT_jit,0.212867618072778,0.94
457,ising,300,190,50,552,IHT,0.627482274081558,0.94
458,ising,300,190,50,552,HTP_jit,0.2970977870281786,0.96
459,ising,300,190,50,552,HTP,3.1040813671424985,0.96
460,ising,300,190,50,552,CVXPY,0.7550634229555726,0.92
461,ising,300,190,50,553,SCOPE,11.284766760887578,0.94
462,ising,300,190,50,553,SCOPE_jit,1.3651302859652787,0.94
463,ising,300,190,50,553,GraSP,69.70047999895178,0.92
464,ising,300,190,50,553,GraSP_jit,2.644983448088169,0.92
465,ising,300,190,50,553,IHT_jit,0.21880082692950964,0.84
466,ising,300,190,50,553,IHT,0.8080653350334615,0.84
467,ising,300,190,50,553,HTP_jit,0.28560752398334444,0.94
468,ising,300,190,50,553,HTP,2.7549178178887814,0.94
469,ising,300,190,50,553,CVXPY,0.7152600712142885,0.84
470,ising,300,190,50,554,SCOPE,10.642939193872735,0.76
471,ising,300,190,50,554,SCOPE_jit,2.7611332840751857,0.9
472,ising,300,190,50,554,GraSP,76.63258765893988,0.9
473,ising,300,190,50,554,GraSP_jit,2.9675877650734037,0.9
474,ising,300,190,50,554,IHT_jit,0.21458988497033715,0.88
475,ising,300,190,50,554,IHT,0.5552589469589293,0.88
476,ising,300,190,50,554,HTP_jit,0.39926035795360804,0.96
477,ising,300,190,50,554,HTP,5.897817019140348,0.96
478,ising,300,190,50,554,CVXPY,0.677479465957731,0.82
479,ising,300,190,50,555,SCOPE,8.919905838090926,0.48
480,ising,300,190,50,555,SCOPE_jit,2.1868209701497108,0.82
481,ising,300,190,50,555,GraSP,89.35596690396778,0.92
482,ising,300,190,50,555,GraSP_jit,3.2562344311736524,0.92
483,ising,300,190,50,555,IHT_jit,0.21953038591891527,0.86
484,ising,300,190,50,555,IHT,0.8424485709983855,0.86
485,ising,300,190,50,555,HTP_jit,0.31822736794129014,0.9
486,ising,300,190,50,555,HTP,3.9317930629476905,0.9
487,ising,300,190,50,555,CVXPY,0.6887821808923036,0.84
488,ising,300,190,50,556,SCOPE,14.086110257077962,0.78
489,ising,300,190,50,556,SCOPE_jit,1.5497041121125221,0.78
490,ising,300,190,50,556,GraSP,78.42031055991538,0.92
491,ising,300,190,50,556,GraSP_jit,2.9259096591267735,0.92
492,ising,300,190,50,556,IHT_jit,0.2804715789388865,0.9
493,ising,300,190,50,556,IHT,2.408695535035804,0.9
494,ising,300,190,50,556,HTP_jit,0.3264889910351485,0.92
495,ising,300,190,50,556,HTP,4.4213957330212,0.92
496,ising,300,190,50,556,CVXPY,0.6969074059743434,0.8
497,ising,300,190,50,557,SCOPE,6.99585372582078,0.72
498,ising,300,190,50,557,SCOPE_jit,0.947568150004372,0.72
499,ising,300,190,50,557,GraSP,72.10283402306959,0.92
500,ising,300,190,50,557,GraSP_jit,2.788172297179699,0.92
501,ising,300,190,50,557,IHT_jit,0.23551185801625252,0.94
502,ising,300,190,50,557,IHT,0.7867302380036563,0.94
503,ising,300,190,50,557,HTP_jit,0.31434303196147084,0.98
504,ising,300,190,50,557,HTP,3.2813176410272717,0.98
505,ising,300,190,50,557,CVXPY,0.7458712561056018,0.94
506,ising,300,190,50,558,SCOPE,10.639713700860739,0.88
507,ising,300,190,50,558,SCOPE_jit,1.2320054529700428,0.88
508,ising,300,190,50,558,GraSP,73.02971697598696,0.9
509,ising,300,190,50,558,GraSP_jit,2.937107000965625,0.9
510,ising,300,190,50,558,IHT_jit,0.2251402901019901,0.92
511,ising,300,190,50,558,IHT,0.5178415710106492,0.92
512,ising,300,190,50,558,HTP_jit,0.26577195106074214,0.96
513,ising,300,190,50,558,HTP,1.6817442600149661,0.96
514,ising,300,190,50,558,CVXPY,1.01174611505121,0.92
515,ising,300,190,50,559,SCOPE,42.411251658108085,0.96
516,ising,300,190,50,559,SCOPE_jit,3.5094032869674265,0.96
517,ising,300,190,50,559,GraSP,89.12047233106568,0.96
518,ising,300,190,50,559,GraSP_jit,3.32748499000445,0.96
519,ising,300,190,50,559,IHT_jit,0.23005597991868854,0.88
520,ising,300,190,50,559,IHT,0.9296111080329865,0.88
521,ising,300,190,50,559,HTP_jit,0.3316645701415837,0.92
522,ising,300,190,50,559,HTP,3.9665916489902884,0.92
523,ising,300,190,50,559,CVXPY,0.837540535023436,0.84
524,ising,400,190,50,560,SCOPE,20.854214707855135,0.96
525,ising,400,190,50,560,SCOPE_jit,2.5772128391545266,0.96
526,ising,400,190,50,560,GraSP,76.29834595997818,1.0
527,ising,400,190,50,560,GraSP_jit,3.6725738528184593,1.0
528,ising,400,190,50,560,IHT_jit,0.244574073003605,1.0
529,ising,400,190,50,560,IHT,0.9114493110682815,1.0
530,ising,400,190,50,560,HTP_jit,0.4085821679327637,1.0
531,ising,400,190,50,560,HTP,4.673760486999527,1.0
532,ising,400,190,50,560,CVXPY,0.9990706681273878,0.94
533,ising,400,190,50,561,SCOPE,11.605897512985393,0.66
534,ising,400,190,50,561,SCOPE_jit,0.7933160800021142,0.6
535,ising,400,190,50,561,GraSP,84.70485463691875,0.92
536,ising,400,190,50,561,GraSP_jit,3.7801232831552625,0.92
537,ising,400,190,50,561,IHT_jit,0.23834592406637967,0.86
538,ising,400,190,50,561,IHT,0.6575541850179434,0.86
539,ising,400,190,50,561,HTP_jit,0.335878528887406,0.88
540,ising,400,190,50,561,HTP,3.0505407080054283,0.88
541,ising,400,190,50,561,CVXPY,1.0905269249342382,0.82
542,ising,400,190,50,562,SCOPE,24.257551320828497,0.9
543,ising,400,190,50,562,SCOPE_jit,2.812722055008635,0.9
544,ising,400,190,50,562,GraSP,8.053660818142816,0.96
545,ising,400,190,50,562,GraSP_jit,0.5869049211032689,0.96
546,ising,400,190,50,562,IHT_jit,0.2574656701181084,0.96
547,ising,400,190,50,562,IHT,0.9127505759242922,0.96
548,ising,400,190,50,562,HTP_jit,0.36280775303021073,0.96
549,ising,400,190,50,562,HTP,3.0600528528448194,0.96
550,ising,400,190,50,562,CVXPY,1.012655494036153,0.9
551,ising,400,190,50,563,SCOPE,18.060900408076122,0.96
552,ising,400,190,50,563,SCOPE_jit,2.2820784689392895,0.96
553,ising,400,190,50,563,GraSP,80.47919463296421,0.98
554,ising,400,190,50,563,GraSP_jit,3.818388195009902,0.98
555,ising,400,190,50,563,IHT_jit,0.23825579998083413,0.9
556,ising,400,190,50,563,IHT,0.758625689893961,0.9
557,ising,400,190,50,563,HTP_jit,0.37523003900423646,0.98
558,ising,400,190,50,563,HTP,3.2532971459440887,0.98
559,ising,400,190,50,563,CVXPY,1.0333059050608426,0.9
560,ising,400,190,50,564,SCOPE,17.4573217399884,1.0
561,ising,400,190,50,564,SCOPE_jit,2.2731672558002174,1.0
562,ising,400,190,50,564,GraSP,9.530817601131275,0.96
563,ising,400,190,50,564,GraSP_jit,0.6671755129937083,0.96
564,ising,400,190,50,564,IHT_jit,0.26069798204116523,1.0
565,ising,400,190,50,564,IHT,0.6387023138813674,1.0
566,ising,400,190,50,564,HTP_jit,0.33213288616389036,1.0
567,ising,400,190,50,564,HTP,2.7812859318219125,1.0
568,ising,400,190,50,564,CVXPY,1.1753192369360477,0.9
569,ising,400,190,50,565,SCOPE,22.801646762993187,0.96
570,ising,400,190,50,565,SCOPE_jit,2.404663526220247,0.8
571,ising,400,190,50,565,GraSP,76.9801554849837,0.96
572,ising,400,190,50,565,GraSP_jit,3.6229724071454257,0.96
573,ising,400,190,50,565,IHT_jit,0.23891113698482513,0.96
574,ising,400,190,50,565,IHT,0.6821976730134338,0.96
575,ising,400,190,50,565,HTP_jit,0.4098263359628618,1.0
576,ising,400,190,50,565,HTP,4.61272166389972,1.0
577,ising,400,190,50,565,CVXPY,1.0631823788862675,0.9
578,ising,400,190,50,566,,,
579,ising,400,190,50,567,SCOPE,11.335625207051635,0.44
580,ising,400,190,50,567,SCOPE_jit,1.5354939959943295,0.44
581,ising,400,190,50,567,GraSP,82.16080214595422,0.98
582,ising,400,190,50,567,GraSP_jit,3.446518091019243,0.98
583,ising,400,190,50,567,IHT_jit,0.23577811592258513,0.82
584,ising,400,190,50,567,IHT,1.0296328789554536,0.82
585,ising,400,190,50,567,HTP_jit,0.40108210989274085,0.96
586,ising,400,190,50,567,HTP,5.458982963114977,0.96
587,ising,400,190,50,567,CVXPY,0.9131268931087106,0.8
588,ising,400,190,50,568,SCOPE,29.56668482418172,0.94
589,ising,400,190,50,568,SCOPE_jit,3.673330169869587,0.92
590,ising,400,190,50,568,GraSP,85.85022040898912,0.96
591,ising,400,190,50,568,GraSP_jit,3.77068037702702,0.96
592,ising,400,190,50,568,IHT_jit,0.32423946098424494,0.94
593,ising,400,190,50,568,IHT,2.428786392789334,0.94
594,ising,400,190,50,568,HTP_jit,0.517180060967803,0.96
595,ising,400,190,50,568,HTP,7.744057175004855,0.96
596,ising,400,190,50,568,CVXPY,1.4859900791198015,0.84
597,ising,400,190,50,569,SCOPE,29.924781766021624,0.76
598,ising,400,190,50,569,SCOPE_jit,3.015904978150502,0.68
599,ising,400,190,50,569,GraSP,81.40800619707443,0.98
600,ising,400,190,50,569,GraSP_jit,3.886088059982285,0.98
601,ising,400,190,50,569,IHT_jit,0.24284191709011793,0.9
602,ising,400,190,50,569,IHT,0.8421424399130046,0.9
603,ising,400,190,50,569,HTP_jit,0.4576140611898154,0.98
604,ising,400,190,50,569,HTP,2.6348101920448244,0.98
605,ising,400,190,50,569,CVXPY,1.066312381066382,0.84
606,ising,400,190,50,570,,,
607,ising,400,190,50,571,SCOPE,15.88968146708794,0.9
608,ising,400,190,50,571,SCOPE_jit,1.9597159379627556,0.9
609,ising,400,190,50,571,GraSP,87.44406210584566,0.94
610,ising,400,190,50,571,GraSP_jit,3.9811947310809046,0.94
611,ising,400,190,50,571,IHT_jit,0.30979897803626955,0.9
612,ising,400,190,50,571,IHT,2.3020709110423923,0.9
613,ising,400,190,50,571,HTP_jit,0.3444550100248307,0.94
614,ising,400,190,50,571,HTP,2.9365149629302323,0.94
615,ising,400,190,50,571,CVXPY,1.160943835042417,0.86
616,ising,400,190,50,572,SCOPE,13.404775502858683,0.86
617,ising,400,190,50,572,SCOPE_jit,1.7682761810719967,0.86
618,ising,400,190,50,572,GraSP,85.06624398380518,0.98
619,ising,400,190,50,572,GraSP_jit,4.1351856391411275,0.98
620,ising,400,190,50,572,IHT_jit,0.32933498290367424,0.88
621,ising,400,190,50,572,IHT,2.3042061771266162,0.88
622,ising,400,190,50,572,HTP_jit,0.4412106720265001,0.98
623,ising,400,190,50,572,HTP,5.357141474029049,0.98
624,ising,400,190,50,572,CVXPY,1.1023290939629078,0.86
625,ising,400,190,50,573,SCOPE,15.578594751888886,1.0
626,ising,400,190,50,573,SCOPE_jit,1.9611706139985472,1.0
627,ising,400,190,50,573,GraSP,86.38477367488667,0.92
628,ising,400,190,50,573,GraSP_jit,4.180909528862685,0.92
629,ising,400,190,50,573,IHT_jit,0.30339913186617196,0.94
630,ising,400,190,50,573,IHT,2.122885389951989,0.94
631,ising,400,190,50,573,HTP_jit,0.45989161916077137,1.0
632,ising,400,190,50,573,HTP,5.455888231983408,1.0
633,ising,400,190,50,573,CVXPY,1.14964640699327,0.92
634,ising,400,190,50,574,SCOPE,15.579054910922423,0.98
635,ising,400,190,50,574,SCOPE_jit,1.98984891991131,0.98
636,ising,400,190,50,574,GraSP,75.67947347601876,0.98
637,ising,400,190,50,574,GraSP_jit,3.9202384629752487,0.98
638,ising,400,190,50,574,IHT_jit,0.23622603109106421,1.0
639,ising,400,190,50,574,IHT,0.641149632865563,1.0
640,ising,400,190,50,574,HTP_jit,0.3145954189822078,1.0
641,ising,400,190,50,574,HTP,2.0377014889381826,1.0
642,ising,400,190,50,574,CVXPY,1.1654788488522172,0.92
643,ising,400,190,50,575,,,
644,ising,400,190,50,576,,,
645,ising,400,190,50,577,SCOPE,20.95903966599144,0.98
646,ising,400,190,50,577,SCOPE_jit,2.5993963200598955,0.98
647,ising,400,190,50,577,GraSP,73.47756655397825,0.98
648,ising,400,190,50,577,GraSP_jit,3.7091098888777196,0.98
649,ising,400,190,50,577,IHT_jit,0.32955927308648825,0.98
650,ising,400,190,50,577,IHT,2.4970470000989735,0.98
651,ising,400,190,50,577,HTP_jit,0.3369024000130594,0.98
652,ising,400,190,50,577,HTP,3.039206627989188,0.98
653,ising,400,190,50,577,CVXPY,1.1573310669045895,0.9
654,ising,400,190,50,578,SCOPE,19.17760530114174,0.9
655,ising,400,190,50,578,SCOPE_jit,2.375301955966279,0.9
656,ising,400,190,50,578,GraSP,86.16361733502708,0.96
657,ising,400,190,50,578,GraSP_jit,4.040813900996,0.96
658,ising,400,190,50,578,IHT_jit,0.30742719606496394,0.9
659,ising,400,190,50,578,IHT,2.3708156081847847,0.9
660,ising,400,190,50,578,HTP_jit,0.4147215618286282,0.94
661,ising,400,190,50,578,HTP,5.052584394114092,0.94
662,ising,400,190,50,578,CVXPY,1.0250674749258906,0.86
663,ising,400,190,50,579,SCOPE,17.02012038999237,0.98
664,ising,400,190,50,579,SCOPE_jit,2.063050553901121,0.98
665,ising,400,190,50,579,GraSP,73.21037614205852,0.98
666,ising,400,190,50,579,GraSP_jit,3.475536498008296,0.98
667,ising,400,190,50,579,IHT_jit,0.24324383400380611,0.98
668,ising,400,190,50,579,IHT,0.8528720969334245,0.98
669,ising,400,190,50,579,HTP_jit,0.31517403409816325,1.0
670,ising,400,190,50,579,HTP,2.477366891922429,1.0
671,ising,400,190,50,579,CVXPY,1.0630789389833808,0.96
672,ising,500,190,50,580,SCOPE,14.482626741984859,0.48
673,ising,500,190,50,580,SCOPE_jit,1.8414415288716555,0.48
674,ising,500,190,50,580,GraSP,99.17361428402364,0.94
675,ising,500,190,50,580,GraSP_jit,4.972756312927231,0.94
676,ising,500,190,50,580,IHT_jit,0.2594498358666897,0.9
677,ising,500,190,50,580,IHT,1.147617090959102,0.9
678,ising,500,190,50,580,HTP_jit,0.35363085591234267,0.92
679,ising,500,190,50,580,HTP,3.150572372134775,0.92
680,ising,500,190,50,580,CVXPY,1.5172859630547464,0.82
681,ising,500,190,50,581,SCOPE,19.306299502961338,0.88
682,ising,500,190,50,581,SCOPE_jit,2.436933649936691,0.88
683,ising,500,190,50,581,GraSP,92.53428637096658,1.0
684,ising,500,190,50,581,GraSP_jit,5.14426853810437,1.0
685,ising,500,190,50,581,IHT_jit,0.25855295709334314,0.86
686,ising,500,190,50,581,IHT,0.7336617361288518,0.86
687,ising,500,190,50,581,HTP_jit,0.3892361759208143,0.98
688,ising,500,190,50,581,HTP,3.325524385087192,0.98
689,ising,500,190,50,581,CVXPY,1.5180790920276195,0.96
690,ising,500,190,50,582,SCOPE,22.87943955999799,0.98
691,ising,500,190,50,582,SCOPE_jit,3.134963132906705,0.98
692,ising,500,190,50,582,GraSP,74.02071010600775,1.0
693,ising,500,190,50,582,GraSP_jit,4.16543291718699,1.0
694,ising,500,190,50,582,IHT_jit,0.32837304193526506,0.96
695,ising,500,190,50,582,IHT,2.1820578209590167,0.96
696,ising,500,190,50,582,HTP_jit,0.35353191290050745,1.0
697,ising,500,190,50,582,HTP,2.7168439168017358,1.0
698,ising,500,190,50,582,CVXPY,1.6739276859443635,0.92
699,ising,500,190,50,583,SCOPE,12.880818534875289,0.74
700,ising,500,190,50,583,SCOPE_jit,1.84489841805771,0.74
701,ising,500,190,50,583,GraSP,83.08836834481917,0.96
702,ising,500,190,50,583,GraSP_jit,4.453209428116679,0.96
703,ising,500,190,50,583,IHT_jit,0.24850347498431802,0.94
704,ising,500,190,50,583,IHT,0.6937702200375497,0.94
705,ising,500,190,50,583,HTP_jit,0.3362176180817187,0.98
706,ising,500,190,50,583,HTP,2.3934381718281657,0.98
707,ising,500,190,50,583,CVXPY,1.5000929811503738,0.9
708,ising,500,190,50,584,,,
709,ising,500,190,50,585,SCOPE,21.84758069901727,0.78
710,ising,500,190,50,585,SCOPE_jit,2.859883964061737,0.78
711,ising,500,190,50,585,GraSP,8.092744807014242,0.94
712,ising,500,190,50,585,GraSP_jit,0.6248909719288349,0.94
713,ising,500,190,50,585,IHT_jit,0.24241100787185133,0.86
714,ising,500,190,50,585,IHT,0.7049110839143395,0.86
715,ising,500,190,50,585,HTP_jit,0.3939784031827003,0.86
716,ising,500,190,50,585,HTP,3.6541919021401554,0.86
717,ising,500,190,50,585,CVXPY,1.871846840949729,0.78
718,ising,500,190,50,586,,,
719,ising,500,190,50,587,SCOPE,15.526757244952023,0.88
720,ising,500,190,50,587,SCOPE_jit,2.2575181929860264,0.88
721,ising,500,190,50,587,GraSP,88.57046539708972,1.0
722,ising,500,190,50,587,GraSP_jit,4.2595359198749065,1.0
723,ising,500,190,50,587,IHT_jit,0.24415842606686056,0.96
724,ising,500,190,50,587,IHT,0.6963632670231164,0.96
725,ising,500,190,50,587,HTP_jit,0.31387525703758,0.98
726,ising,500,190,50,587,HTP,2.0944749950431287,0.98
727,ising,500,190,50,587,CVXPY,1.67223777086474,0.84
728,ising,500,190,50,588,SCOPE,22.094378822948784,0.98
729,ising,500,190,50,588,SCOPE_jit,3.1622481571976095,0.96
730,ising,500,190,50,588,GraSP,83.25915940501727,0.98
731,ising,500,190,50,588,GraSP_jit,4.6746763221453875,0.98
732,ising,500,190,50,588,IHT_jit,0.2690740739926696,0.94
733,ising,500,190,50,588,IHT,0.7619458590634167,0.94
734,ising,500,190,50,588,HTP_jit,0.31942693213932216,0.98
735,ising,500,190,50,588,HTP,1.9476164530497044,0.98
736,ising,500,190,50,588,CVXPY,1.5748359060380608,0.94
737,ising,500,190,50,589,,,
738,ising,500,190,50,590,SCOPE,10.59332605311647,0.58
739,ising,500,190,50,590,SCOPE_jit,1.5210691960528493,0.58
740,ising,500,190,50,590,GraSP,6.966637418139726,1.0
741,ising,500,190,50,590,GraSP_jit,0.5865333219990134,1.0
742,ising,500,190,50,590,IHT_jit,0.255149703938514,0.92
743,ising,500,190,50,590,IHT,0.6828739801421762,0.92
744,ising,500,190,50,590,HTP_jit,0.40170923294499516,0.98
745,ising,500,190,50,590,HTP,3.6143392100930214,0.98
746,ising,500,190,50,590,CVXPY,1.3718332410790026,0.9
747,ising,500,190,50,591,,,
748,ising,500,190,50,592,SCOPE,33.338731091003865,0.9
749,ising,500,190,50,592,SCOPE_jit,4.2063034700695425,0.9
750,ising,500,190,50,592,GraSP,87.1089090409223,0.98
751,ising,500,190,50,592,GraSP_jit,4.162414316087961,0.98
752,ising,500,190,50,592,IHT_jit,0.24839747184887528,0.96
753,ising,500,190,50,592,IHT,0.9184645460918546,0.96
754,ising,500,190,50,592,HTP_jit,0.3462211911100894,1.0
755,ising,500,190,50,592,HTP,3.1219062921591103,1.0
756,ising,500,190,50,592,CVXPY,1.593662568135187,0.86
757,ising,500,190,50,593,SCOPE,37.960852761985734,0.82
758,ising,500,190,50,593,SCOPE_jit,3.454392976826057,0.98
759,ising,500,190,50,593,GraSP,74.98663382185623,1.0
760,ising,500,190,50,593,GraSP_jit,4.234178302111104,1.0
761,ising,500,190,50,593,IHT_jit,0.2643933189101517,0.9
762,ising,500,190,50,593,IHT,1.0407287450507283,0.9
763,ising,500,190,50,593,HTP_jit,0.3381849459838122,1.0
764,ising,500,190,50,593,HTP,2.4357122890651226,1.0
765,ising,500,190,50,593,CVXPY,1.4381953780539334,0.84
766,ising,500,190,50,594,,,
767,ising,500,190,50,595,SCOPE,11.640236125094816,0.68
768,ising,500,190,50,595,SCOPE_jit,1.704072511056438,0.68
769,ising,500,190,50,595,GraSP,82.37060285988264,0.98
770,ising,500,190,50,595,GraSP_jit,4.479851704090834,0.98
771,ising,500,190,50,595,IHT_jit,0.2549153929576278,0.88
772,ising,500,190,50,595,IHT,0.920133028877899,0.88
773,ising,500,190,50,595,HTP_jit,0.39961978513747454,0.96
774,ising,500,190,50,595,HTP,2.9011447839438915,0.96
775,ising,500,190,50,595,CVXPY,1.476405855966732,0.84
776,ising,500,190,50,596,SCOPE,18.720927631948143,0.98
777,ising,500,190,50,596,SCOPE_jit,2.6132549250032753,0.98
778,ising,500,190,50,596,GraSP,76.80669872206636,0.98
779,ising,500,190,50,596,GraSP_jit,4.151358094997704,0.98
780,ising,500,190,50,596,IHT_jit,0.26794573408551514,1.0
781,ising,500,190,50,596,IHT,1.0380776259116828,1.0
782,ising,500,190,50,596,HTP_jit,0.3179168498609215,1.0
783,ising,500,190,50,596,HTP,2.0074407050851732,1.0
784,ising,500,190,50,596,CVXPY,1.5429030479863286,0.88
785,ising,500,190,50,597,SCOPE,18.56461046799086,0.94
786,ising,500,190,50,597,SCOPE_jit,2.112072054995224,0.94
787,ising,500,190,50,597,GraSP,102.32623644988053,0.98
788,ising,500,190,50,597,GraSP_jit,5.326308260904625,0.98
789,ising,500,190,50,597,IHT_jit,0.25644815107807517,0.92
790,ising,500,190,50,597,IHT,0.7214576590340585,0.92
791,ising,500,190,50,597,HTP_jit,0.36294591799378395,1.0
792,ising,500,190,50,597,HTP,3.0577115721534938,1.0
793,ising,500,190,50,597,CVXPY,1.5228594809304923,0.86
794,ising,500,190,50,598,,,
795,ising,500,190,50,599,SCOPE,39.17220344208181,0.96
796,ising,500,190,50,599,SCOPE_jit,5.041276345960796,0.96
797,ising,500,190,50,599,GraSP,85.67897683591582,0.98
798,ising,500,190,50,599,GraSP_jit,4.603732230141759,0.98
799,ising,500,190,50,599,IHT_jit,0.27075756900012493,0.9
800,ising,500,190,50,599,IHT,0.9825635119341314,0.9
801,ising,500,190,50,599,HTP_jit,0.37537762289866805,0.98
802,ising,500,190,50,599,HTP,2.929495000047609,0.98
803,ising,500,190,50,599,CVXPY,1.4174318278674036,0.92
804,ising,600,190,50,600,,,
805,ising,600,190,50,601,,,
806,ising,600,190,50,602,,,
807,ising,600,190,50,603,SCOPE,17.624749964103103,0.98
808,ising,600,190,50,603,SCOPE_jit,2.5644947490654886,0.98
809,ising,600,190,50,603,GraSP,74.94642141601071,1.0
810,ising,600,190,50,603,GraSP_jit,4.3364372758660465,1.0
811,ising,600,190,50,603,IHT_jit,0.24471473298035562,0.98
812,ising,600,190,50,603,IHT,0.4837255161255598,0.98
813,ising,600,190,50,603,HTP_jit,0.4142067839857191,1.0
814,ising,600,190,50,603,HTP,3.4437665320001543,1.0
815,ising,600,190,50,603,CVXPY,1.9218859621323645,0.94
816,ising,600,190,50,604,SCOPE,19.6777165629901,0.94
817,ising,600,190,50,604,SCOPE_jit,2.920399272115901,0.94
818,ising,600,190,50,604,GraSP,3.793615882983431,1.0
819,ising,600,190,50,604,GraSP_jit,0.444307368947193,1.0
820,ising,600,190,50,604,IHT_jit,0.290290409931913,0.98
821,ising,600,190,50,604,IHT,1.0751227799337357,0.98
822,ising,600,190,50,604,HTP_jit,0.4515143670141697,1.0
823,ising,600,190,50,604,HTP,4.08840219094418,1.0
824,ising,600,190,50,604,CVXPY,1.8513918451499194,0.9
825,ising,600,190,50,605,SCOPE,22.061913433950394,0.92
826,ising,600,190,50,605,SCOPE_jit,3.1447014689911157,0.92
827,ising,600,190,50,605,GraSP,93.68023043102585,1.0
828,ising,600,190,50,605,GraSP_jit,5.195696512004361,1.0
829,ising,600,190,50,605,IHT_jit,0.27390216710045934,0.92
830,ising,600,190,50,605,IHT,1.1240113019011915,0.92
831,ising,600,190,50,605,HTP_jit,0.380081329960376,0.98
832,ising,600,190,50,605,HTP,3.4137252930086106,0.98
833,ising,600,190,50,605,CVXPY,1.6695127300918102,0.92
834,ising,600,190,50,606,SCOPE,30.463728373870254,0.96
835,ising,600,190,50,606,SCOPE_jit,3.856959167169407,0.96
836,ising,600,190,50,606,GraSP,89.98868345981464,1.0
837,ising,600,190,50,606,GraSP_jit,5.032358441036195,1.0
838,ising,600,190,50,606,IHT_jit,0.26907017710618675,0.92
839,ising,600,190,50,606,IHT,0.6805533231236041,0.92
840,ising,600,190,50,606,HTP_jit,0.3809523980598897,0.94
841,ising,600,190,50,606,HTP,3.255049005849287,0.94
842,ising,600,190,50,606,CVXPY,2.155060778139159,0.86
843,ising,600,190,50,607,,,
844,ising,600,190,50,608,SCOPE,43.860856001032516,1.0
845,ising,600,190,50,608,SCOPE_jit,6.3440698510967195,1.0
846,ising,600,190,50,608,GraSP,75.32766801887192,1.0
847,ising,600,190,50,608,GraSP_jit,4.450961137888953,1.0
848,ising,600,190,50,608,IHT_jit,0.2636295738629997,0.96
849,ising,600,190,50,608,IHT,0.6209684140048921,0.96
850,ising,600,190,50,608,HTP_jit,0.32859839498996735,1.0
851,ising,600,190,50,608,HTP,2.1254136417992413,1.0
852,ising,600,190,50,608,CVXPY,2.3505799320992082,0.94
853,ising,600,190,50,609,,,
854,ising,600,190,50,610,,,
855,ising,600,190,50,611,SCOPE,32.6668822451029,1.0
856,ising,600,190,50,611,SCOPE_jit,4.423481568926945,1.0
857,ising,600,190,50,611,GraSP,76.18814421189018,1.0
858,ising,600,190,50,611,GraSP_jit,4.500958513934165,1.0
859,ising,600,190,50,611,IHT_jit,0.27898281696252525,0.88
860,ising,600,190,50,611,IHT,1.0909082449506968,0.88
861,ising,600,190,50,611,HTP_jit,0.39753060415387154,1.0
862,ising,600,190,50,611,HTP,3.6360219339840114,1.0
863,ising,600,190,50,611,CVXPY,2.3442633368540555,0.82
864,ising,600,190,50,612,,,
865,ising,600,190,50,613,SCOPE,10.773582244990394,0.42
866,ising,600,190,50,613,SCOPE_jit,1.6856736799236387,0.42
867,ising,600,190,50,613,GraSP,89.3711561029777,1.0
868,ising,600,190,50,613,GraSP_jit,5.150301157031208,1.0
869,ising,600,190,50,613,IHT_jit,0.28560886695049703,0.98
870,ising,600,190,50,613,IHT,0.939112754072994,0.98
871,ising,600,190,50,613,HTP_jit,0.5115311220288277,0.98
872,ising,600,190,50,613,HTP,5.417795144952834,0.98
873,ising,600,190,50,613,CVXPY,1.9600211719516665,0.88
874,ising,600,190,50,614,SCOPE,20.242985490942374,0.66
875,ising,600,190,50,614,SCOPE_jit,3.004522494971752,0.66
876,ising,600,190,50,614,GraSP,83.66031844704412,1.0
877,ising,600,190,50,614,GraSP_jit,4.566562986932695,1.0
878,ising,600,190,50,614,IHT_jit,0.2613949729129672,0.94
879,ising,600,190,50,614,IHT,0.6072147600352764,0.94
880,ising,600,190,50,614,HTP_jit,0.3602061849087477,1.0
881,ising,600,190,50,614,HTP,2.5695943040773273,1.0
882,ising,600,190,50,614,CVXPY,1.9416236991528422,0.9
883,ising,600,190,50,615,,,
884,ising,600,190,50,616,SCOPE,16.93044755794108,0.8
885,ising,600,190,50,616,SCOPE_jit,2.4861284501384944,0.8
886,ising,600,190,50,616,GraSP,92.2111678540241,1.0
