,model,n,p,k,seed,method,time,accurary
437,linear,500,500,50,49,IHT,0.46575720701366663,0.84
438,linear,500,500,50,49,HTP_jit,0.3188352722208947,1.0
439,linear,500,500,50,49,HTP,2.8018988280091435,1.0
440,linear,500,500,50,49,CVXPY,0.37164051784202456,1.0
441,linear,500,500,50,50,SCOPE,11.088820108911023,1.0
442,linear,500,500,50,50,SCOPE_jit,0.8468910660594702,1.0
443,linear,500,500,50,50,GraSP,1.6348437680862844,1.0
444,linear,500,500,50,50,GraSP_jit,0.4573404989205301,1.0
445,linear,500,500,50,50,IHT_jit,0.398993284907192,0.86
446,linear,500,500,50,50,IHT,0.5459286679979414,0.86
447,linear,500,500,50,50,HTP_jit,0.48561790492385626,1.0
448,linear,500,500,50,50,HTP,2.3057860769331455,1.0
449,linear,500,500,50,50,CVXPY,0.6102164301555604,1.0
450,linear,600,500,50,51,SCOPE,14.4902255339548,1.0
451,linear,600,500,50,51,SCOPE_jit,0.9548571710474789,1.0
452,linear,600,500,50,51,GraSP,1.8231053391937166,1.0
453,linear,600,500,50,51,GraSP_jit,0.3360515511594713,1.0
454,linear,600,500,50,51,IHT_jit,0.5205481790471822,1.0
455,linear,600,500,50,51,IHT,0.4289356730878353,1.0
456,linear,600,500,50,51,HTP_jit,0.21968247997574508,1.0
457,linear,600,500,50,51,HTP,1.3874866471160203,1.0
458,linear,600,500,50,51,CVXPY,0.28304854803718626,0.96
459,linear,600,500,50,52,SCOPE,13.96774842008017,1.0
460,linear,600,500,50,52,SCOPE_jit,1.0854405099526048,1.0
461,linear,600,500,50,52,GraSP,2.015174380969256,1.0
462,linear,600,500,50,52,GraSP_jit,0.35300813196226954,1.0
463,linear,600,500,50,52,IHT_jit,0.31297177402302623,1.0
464,linear,600,500,50,52,IHT,0.6104988739825785,1.0
465,linear,600,500,50,52,HTP_jit,0.3223706728313118,1.0
466,linear,600,500,50,52,HTP,2.1564897259231657,1.0
467,linear,600,500,50,52,CVXPY,0.24978073011152446,1.0
468,linear,600,500,50,53,SCOPE,9.511620325036347,1.0
469,linear,600,500,50,53,SCOPE_jit,0.8504233090206981,1.0
470,linear,600,500,50,53,GraSP,2.055002728011459,1.0
471,linear,600,500,50,53,GraSP_jit,0.4168996319640428,1.0
472,linear,600,500,50,53,IHT_jit,0.28067841683514416,0.98
473,linear,600,500,50,53,IHT,0.6535725810099393,0.98
474,linear,600,500,50,53,HTP_jit,0.4265251129399985,1.0
475,linear,600,500,50,53,HTP,1.870236343005672,1.0
476,linear,600,500,50,53,CVXPY,1.1302308849990368,1.0
477,linear,600,500,50,54,SCOPE,9.355713850818574,1.0
478,linear,600,500,50,54,SCOPE_jit,1.015396161004901,1.0
479,linear,600,500,50,54,GraSP,2.0822169759776443,1.0
480,linear,600,500,50,54,GraSP_jit,0.5809810198843479,1.0
481,linear,600,500,50,54,IHT_jit,0.24791939719580114,1.0
482,linear,600,500,50,54,IHT,0.5056975351180881,1.0
483,linear,600,500,50,54,HTP_jit,0.3553547440096736,1.0
484,linear,600,500,50,54,HTP,2.728913683909923,1.0
485,linear,600,500,50,54,CVXPY,1.193697873968631,1.0
486,linear,600,500,50,55,SCOPE,8.078537802910432,1.0
487,linear,600,500,50,55,SCOPE_jit,0.7530960610602051,1.0
488,linear,600,500,50,55,GraSP,1.9465885029640049,1.0
489,linear,600,500,50,55,GraSP_jit,0.6550106229260564,1.0
490,linear,600,500,50,55,IHT_jit,0.26839125086553395,0.8
491,linear,600,500,50,55,IHT,0.3185956960078329,0.8
492,linear,600,500,50,55,HTP_jit,0.3840571891050786,1.0
493,linear,600,500,50,55,HTP,2.3764126040041447,1.0
494,linear,600,500,50,55,CVXPY,0.18467550980858505,0.98
495,linear,600,500,50,56,SCOPE,7.567180865909904,1.0
496,linear,600,500,50,56,SCOPE_jit,0.7061431549955159,1.0
497,linear,600,500,50,56,GraSP,2.1419619389344007,1.0
498,linear,600,500,50,56,GraSP_jit,0.35666176583617926,1.0
499,linear,600,500,50,56,IHT_jit,0.33656226308085024,1.0
500,linear,600,500,50,56,IHT,0.5025716449599713,1.0
501,linear,600,500,50,56,HTP_jit,0.4065567310899496,1.0
502,linear,600,500,50,56,HTP,2.6219297649804503,1.0
503,linear,600,500,50,56,CVXPY,1.130314382025972,1.0
504,linear,600,500,50,57,SCOPE,6.300063427072018,1.0
505,linear,600,500,50,57,SCOPE_jit,0.8664768980816007,1.0
506,linear,600,500,50,57,GraSP,2.480304983910173,1.0
507,linear,600,500,50,57,GraSP_jit,0.39175835298374295,1.0
508,linear,600,500,50,57,IHT_jit,0.35390497790649533,1.0
509,linear,600,500,50,57,IHT,0.7802280960604548,1.0
510,linear,600,500,50,57,HTP_jit,0.42909797583706677,1.0
511,linear,600,500,50,57,HTP,1.7497478490695357,1.0
512,linear,600,500,50,57,CVXPY,0.22103077988140285,0.98
513,linear,600,500,50,58,SCOPE,7.824867203133181,1.0
514,linear,600,500,50,58,SCOPE_jit,0.6369907080661505,1.0
515,linear,600,500,50,58,GraSP,1.7189220131840557,1.0
516,linear,600,500,50,58,GraSP_jit,0.3390695829875767,1.0
517,linear,600,500,50,58,IHT_jit,0.3982887230813503,1.0
518,linear,600,500,50,58,IHT,0.44389436999335885,1.0
519,linear,600,500,50,58,HTP_jit,0.37252884497866035,1.0
520,linear,600,500,50,58,HTP,2.2287670329678804,1.0
521,linear,600,500,50,58,CVXPY,1.1557031688280404,1.0
522,linear,600,500,50,59,SCOPE,11.400565422140062,1.0
523,linear,600,500,50,59,SCOPE_jit,1.3224687010515481,1.0
524,linear,600,500,50,59,GraSP,2.4456829379778355,1.0
525,linear,600,500,50,59,GraSP_jit,0.38004392897710204,1.0
526,linear,600,500,50,59,IHT_jit,0.43264692393131554,1.0
527,linear,600,500,50,59,IHT,0.7369502889923751,1.0
528,linear,600,500,50,59,HTP_jit,0.354733003070578,1.0
529,linear,600,500,50,59,HTP,1.8120133471675217,1.0
530,linear,600,500,50,59,CVXPY,0.16333586117252707,0.96
531,linear,600,500,50,60,SCOPE,5.861053003929555,1.0
532,linear,600,500,50,60,SCOPE_jit,0.8270687030162662,1.0
533,linear,600,500,50,60,GraSP,1.7478377420920879,1.0
534,linear,600,500,50,60,GraSP_jit,0.33479238278232515,1.0
535,linear,600,500,50,60,IHT_jit,0.22812795988284051,1.0
536,linear,600,500,50,60,IHT,0.8481723249424249,1.0
537,linear,600,500,50,60,HTP_jit,0.4056951671373099,1.0
538,linear,600,500,50,60,HTP,1.9253976179752499,1.0
539,linear,600,500,50,60,CVXPY,1.0733547541312873,1.0
540,linear,700,500,50,61,SCOPE,12.432711455971003,1.0
541,linear,700,500,50,61,SCOPE_jit,1.1182866571471095,1.0
542,linear,700,500,50,61,GraSP,2.33292020088993,1.0
543,linear,700,500,50,61,GraSP_jit,0.4185454009566456,1.0
544,linear,700,500,50,61,IHT_jit,0.3517243929672986,1.0
545,linear,700,500,50,61,IHT,0.6404642381239682,1.0
546,linear,700,500,50,61,HTP_jit,0.31946549704298377,1.0
547,linear,700,500,50,61,HTP,1.9052526410669088,1.0
548,linear,700,500,50,61,CVXPY,1.4360444860067219,1.0
549,linear,700,500,50,62,SCOPE,18.493057215819135,1.0
550,linear,700,500,50,62,SCOPE_jit,1.2549734180793166,1.0
551,linear,700,500,50,62,GraSP,1.9617759198881686,1.0
552,linear,700,500,50,62,GraSP_jit,0.5031695030629635,1.0
553,linear,700,500,50,62,IHT_jit,0.3388737861532718,1.0
554,linear,700,500,50,62,IHT,0.5430101649835706,1.0
555,linear,700,500,50,62,HTP_jit,0.286767927929759,1.0
556,linear,700,500,50,62,HTP,2.318573758006096,1.0
557,linear,700,500,50,62,CVXPY,0.14817291591316462,1.0
558,linear,700,500,50,63,SCOPE,10.231660000048578,1.0
559,linear,700,500,50,63,SCOPE_jit,0.8993797621224076,1.0
560,linear,700,500,50,63,GraSP,1.4022487590555102,1.0
561,linear,700,500,50,63,GraSP_jit,0.5498027729336172,1.0
562,linear,700,500,50,63,IHT_jit,0.4146943469531834,0.98
563,linear,700,500,50,63,IHT,0.6274400751572102,0.98
564,linear,700,500,50,63,HTP_jit,0.33634485700167716,1.0
565,linear,700,500,50,63,HTP,1.7240136479958892,1.0
566,linear,700,500,50,63,CVXPY,1.7315369490534067,1.0
567,linear,700,500,50,64,SCOPE,8.18843619688414,1.0
568,linear,700,500,50,64,SCOPE_jit,0.7288561309687793,1.0
569,linear,700,500,50,64,GraSP,1.6387203000485897,1.0
570,linear,700,500,50,64,GraSP_jit,0.41261271806433797,1.0
571,linear,700,500,50,64,IHT_jit,0.38770455098710954,0.98
572,linear,700,500,50,64,IHT,0.5954030370339751,0.98
573,linear,700,500,50,64,HTP_jit,0.539043489843607,1.0
574,linear,700,500,50,64,HTP,2.4686426881235093,1.0
575,linear,700,500,50,64,CVXPY,0.4098045218270272,0.98
576,linear,700,500,50,65,SCOPE,10.859012730885297,1.0
577,linear,700,500,50,65,SCOPE_jit,1.170874522998929,1.0
578,linear,700,500,50,65,GraSP,1.2351659738924354,1.0
579,linear,700,500,50,65,GraSP_jit,0.3946742450352758,1.0
580,linear,700,500,50,65,IHT_jit,0.37070126505568624,0.98
581,linear,700,500,50,65,IHT,0.48354067490436137,0.98
582,linear,700,500,50,65,HTP_jit,0.3318123740609735,1.0
583,linear,700,500,50,65,HTP,2.0136508848518133,1.0
584,linear,700,500,50,65,CVXPY,0.2100923948455602,1.0
585,linear,700,500,50,66,SCOPE,9.226237382972613,1.0
586,linear,700,500,50,66,SCOPE_jit,0.9729702100157738,1.0
587,linear,700,500,50,66,GraSP,1.58791709295474,1.0
588,linear,700,500,50,66,GraSP_jit,0.4265026480425149,1.0
589,linear,700,500,50,66,IHT_jit,0.3946835710667074,1.0
590,linear,700,500,50,66,IHT,0.44965643202885985,1.0
591,linear,700,500,50,66,HTP_jit,0.3421189640648663,1.0
592,linear,700,500,50,66,HTP,2.417753266869113,1.0
593,linear,700,500,50,66,CVXPY,1.356045639142394,1.0
594,linear,700,500,50,67,SCOPE,10.642168727936223,1.0
595,linear,700,500,50,67,SCOPE_jit,1.0807756008580327,1.0
596,linear,700,500,50,67,GraSP,2.1811882969923317,1.0
597,linear,700,500,50,67,GraSP_jit,0.6559779730159789,1.0
598,linear,700,500,50,67,IHT_jit,0.6548659349791706,1.0
599,linear,700,500,50,67,IHT,0.6202288309577852,1.0
600,linear,700,500,50,67,HTP_jit,0.4645243918057531,1.0
601,linear,700,500,50,67,HTP,3.453909564996138,1.0
602,linear,700,500,50,67,CVXPY,0.21710107708349824,1.0
603,linear,700,500,50,68,SCOPE,9.05579625396058,1.0
604,linear,700,500,50,68,SCOPE_jit,0.8367107862140983,1.0
605,linear,700,500,50,68,GraSP,2.518142085056752,1.0
606,linear,700,500,50,68,GraSP_jit,0.5335633119102567,1.0
607,linear,700,500,50,68,IHT_jit,0.620882221031934,0.98
608,linear,700,500,50,68,IHT,0.55833995109424,0.98
609,linear,700,500,50,68,HTP_jit,0.3896206100471318,1.0
610,linear,700,500,50,68,HTP,2.7160920940805227,1.0
611,linear,700,500,50,68,CVXPY,0.26849072612822056,1.0
612,linear,700,500,50,69,SCOPE,8.717111405916512,1.0
613,linear,700,500,50,69,SCOPE_jit,0.9949028419796377,1.0
614,linear,700,500,50,69,GraSP,1.7940736568998545,1.0
615,linear,700,500,50,69,GraSP_jit,0.3796843111049384,1.0
616,linear,700,500,50,69,IHT_jit,0.3526257770135999,1.0
617,linear,700,500,50,69,IHT,0.595940763130784,1.0
618,linear,700,500,50,69,HTP_jit,0.34974002419039607,1.0
619,linear,700,500,50,69,HTP,5.080004011979327,1.0
620,linear,700,500,50,69,CVXPY,0.1892316178418696,0.98
621,linear,700,500,50,70,SCOPE,10.241371124051511,1.0
622,linear,700,500,50,70,SCOPE_jit,0.9935583490878344,1.0
623,linear,700,500,50,70,GraSP,1.9505407630931586,1.0
624,linear,700,500,50,70,GraSP_jit,0.5355733518954366,1.0
625,linear,700,500,50,70,IHT_jit,0.24084850098006427,1.0
626,linear,700,500,50,70,IHT,0.5071466870140284,1.0
627,linear,700,500,50,70,HTP_jit,0.4991671438328922,1.0
628,linear,700,500,50,70,HTP,2.8111173599027097,1.0
629,linear,700,500,50,70,CVXPY,1.7423046550247818,1.0
630,linear,800,500,50,71,SCOPE,12.359172862023115,1.0
631,linear,800,500,50,71,SCOPE_jit,1.0900395940989256,1.0
632,linear,800,500,50,71,GraSP,1.8794985678978264,1.0
633,linear,800,500,50,71,GraSP_jit,0.31893216213211417,1.0
634,linear,800,500,50,71,IHT_jit,0.20081371301785111,1.0
635,linear,800,500,50,71,IHT,0.48477252502925694,1.0
636,linear,800,500,50,71,HTP_jit,0.3505112661514431,1.0
637,linear,800,500,50,71,HTP,1.6323062430601567,1.0
638,linear,800,500,50,71,CVXPY,1.3113430358935148,1.0
639,linear,800,500,50,72,SCOPE,9.750872573116794,1.0
640,linear,800,500,50,72,SCOPE_jit,1.1721608887892216,1.0
641,linear,800,500,50,72,GraSP,1.328814454143867,1.0
642,linear,800,500,50,72,GraSP_jit,0.39810845302417874,1.0
643,linear,800,500,50,72,IHT_jit,0.38240522611886263,1.0
644,linear,800,500,50,72,IHT,0.6299220558721572,1.0
645,linear,800,500,50,72,HTP_jit,0.22827559616416693,1.0
646,linear,800,500,50,72,HTP,1.7939704509917647,1.0
647,linear,800,500,50,72,CVXPY,1.380378516856581,1.0
648,linear,800,500,50,73,SCOPE,8.436049785930663,1.0
649,linear,800,500,50,73,SCOPE_jit,1.1035394000355154,1.0
650,linear,800,500,50,73,GraSP,1.4912832758855075,1.0
651,linear,800,500,50,73,GraSP_jit,0.421455143019557,1.0
652,linear,800,500,50,73,IHT_jit,0.3278275988996029,1.0
653,linear,800,500,50,73,IHT,0.5944954680744559,1.0
654,linear,800,500,50,73,HTP_jit,0.34284723410382867,1.0
655,linear,800,500,50,73,HTP,3.735619891900569,1.0
656,linear,800,500,50,73,CVXPY,1.5089711740147322,1.0
657,linear,800,500,50,74,SCOPE,7.522823831997812,1.0
658,linear,800,500,50,74,SCOPE_jit,0.7641724250279367,1.0
659,linear,800,500,50,74,GraSP,1.0749262128956616,1.0
660,linear,800,500,50,74,GraSP_jit,0.26920675695873797,1.0
661,linear,800,500,50,74,IHT_jit,0.3151163849979639,1.0
662,linear,800,500,50,74,IHT,1.1894974999595433,1.0
663,linear,800,500,50,74,HTP_jit,0.3551349400077015,1.0
664,linear,800,500,50,74,HTP,1.1864247701596469,1.0
665,linear,800,500,50,74,CVXPY,1.447509652003646,1.0
666,linear,800,500,50,75,SCOPE,10.223950071027502,1.0
667,linear,800,500,50,75,SCOPE_jit,1.1546264998614788,1.0
668,linear,800,500,50,75,GraSP,2.2024850309826434,1.0
669,linear,800,500,50,75,GraSP_jit,0.3220603968948126,1.0
670,linear,800,500,50,75,IHT_jit,0.3093295090366155,1.0
671,linear,800,500,50,75,IHT,0.9238246451132,1.0
672,linear,800,500,50,75,HTP_jit,0.35942786908708513,1.0
673,linear,800,500,50,75,HTP,2.930167421931401,1.0
674,linear,800,500,50,75,CVXPY,0.212528042960912,1.0
675,linear,800,500,50,76,SCOPE,8.27349630300887,1.0
676,linear,800,500,50,76,SCOPE_jit,1.0802675758022815,1.0
677,linear,800,500,50,76,GraSP,1.659104058984667,1.0
678,linear,800,500,50,76,GraSP_jit,0.3079721371177584,1.0
679,linear,800,500,50,76,IHT_jit,0.2655432401224971,1.0
680,linear,800,500,50,76,IHT,0.4708675229921937,1.0
681,linear,800,500,50,76,HTP_jit,0.41265575704164803,1.0
682,linear,800,500,50,76,HTP,3.2813818061258644,1.0
683,linear,800,500,50,76,CVXPY,1.39780178014189,1.0
684,linear,800,500,50,77,SCOPE,6.596547431079671,1.0
685,linear,800,500,50,77,SCOPE_jit,0.6884084090124816,1.0
686,linear,800,500,50,77,GraSP,1.8694696039892733,1.0
687,linear,800,500,50,77,GraSP_jit,0.37065778905525804,1.0
688,linear,800,500,50,77,IHT_jit,0.2244295768905431,1.0
689,linear,800,500,50,77,IHT,0.5503273790236562,1.0
690,linear,800,500,50,77,HTP_jit,0.3379323349799961,1.0
691,linear,800,500,50,77,HTP,2.512775425100699,1.0
692,linear,800,500,50,77,CVXPY,1.6900034269783646,1.0
693,linear,800,500,50,78,SCOPE,9.224851060891524,1.0
694,linear,800,500,50,78,SCOPE_jit,0.9734403390903026,1.0
695,linear,800,500,50,78,GraSP,1.3414935530163348,1.0
696,linear,800,500,50,78,GraSP_jit,0.3451296607963741,1.0
697,linear,800,500,50,78,IHT_jit,0.2572651088703424,1.0
698,linear,800,500,50,78,IHT,0.5524677222128958,1.0
699,linear,800,500,50,78,HTP_jit,0.33055357611738145,1.0
700,linear,800,500,50,78,HTP,2.6095446730032563,1.0
701,linear,800,500,50,78,CVXPY,1.5227041700854897,1.0
702,linear,800,500,50,79,SCOPE,10.629726562881842,1.0
703,linear,800,500,50,79,SCOPE_jit,0.9258443720173091,1.0
704,linear,800,500,50,79,GraSP,1.848892955109477,1.0
705,linear,800,500,50,79,GraSP_jit,0.42124645109288394,1.0
706,linear,800,500,50,79,IHT_jit,0.2913478468544781,0.98
707,linear,800,500,50,79,IHT,0.5207925089634955,0.98
708,linear,800,500,50,79,HTP_jit,0.37722818297334015,1.0
709,linear,800,500,50,79,HTP,3.0832511470653117,1.0
710,linear,800,500,50,79,CVXPY,0.16332418704405427,1.0
711,linear,800,500,50,80,SCOPE,6.218353505013511,1.0
712,linear,800,500,50,80,SCOPE_jit,0.834247768856585,1.0
713,linear,800,500,50,80,GraSP,1.7277487518731505,1.0
714,linear,800,500,50,80,GraSP_jit,0.30630144802853465,1.0
715,linear,800,500,50,80,IHT_jit,0.3584056959953159,1.0
716,linear,800,500,50,80,IHT,0.4554040851071477,1.0
717,linear,800,500,50,80,HTP_jit,0.5164290210232139,1.0
718,linear,800,500,50,80,HTP,2.377687531057745,1.0
719,linear,800,500,50,80,CVXPY,1.6527675190009177,1.0
720,linear,900,500,50,81,SCOPE,9.335680135991424,1.0
721,linear,900,500,50,81,SCOPE_jit,1.0367461319547147,1.0
722,linear,900,500,50,81,GraSP,2.1327168690040708,1.0
723,linear,900,500,50,81,GraSP_jit,0.5208087451756,1.0
724,linear,900,500,50,81,IHT_jit,0.30454918602481484,1.0
725,linear,900,500,50,81,IHT,0.36535314098000526,1.0
726,linear,900,500,50,81,HTP_jit,0.4623305480927229,1.0
727,linear,900,500,50,81,HTP,2.741353722056374,1.0
728,linear,900,500,50,81,CVXPY,2.487067658919841,1.0
729,linear,900,500,50,82,SCOPE,8.995127953123301,1.0
730,linear,900,500,50,82,SCOPE_jit,0.9300520080141723,1.0
731,linear,900,500,50,82,GraSP,1.1975353930611163,1.0
732,linear,900,500,50,82,GraSP_jit,0.38721236190758646,1.0
733,linear,900,500,50,82,IHT_jit,0.23196384287439287,1.0
734,linear,900,500,50,82,IHT,0.4069074629805982,1.0
735,linear,900,500,50,82,HTP_jit,0.6827323390170932,1.0
736,linear,900,500,50,82,HTP,2.1065535719972104,1.0
737,linear,900,500,50,82,CVXPY,0.38922352297231555,1.0
738,linear,900,500,50,83,SCOPE,6.861774742836133,1.0
739,linear,900,500,50,83,SCOPE_jit,1.2498713838867843,1.0
740,linear,900,500,50,83,GraSP,0.8560510268434882,1.0
741,linear,900,500,50,83,GraSP_jit,0.3223467778880149,1.0
742,linear,900,500,50,83,IHT_jit,0.267849646974355,1.0
743,linear,900,500,50,83,IHT,0.6132260588929057,1.0
744,linear,900,500,50,83,HTP_jit,0.4679130769800395,1.0
745,linear,900,500,50,83,HTP,1.3303454387933016,1.0
746,linear,900,500,50,83,CVXPY,1.5335103319957852,1.0
747,linear,900,500,50,84,SCOPE,6.579187716124579,1.0
748,linear,900,500,50,84,SCOPE_jit,0.931465958012268,1.0
749,linear,900,500,50,84,GraSP,1.7300729609560221,1.0
750,linear,900,500,50,84,GraSP_jit,0.47563011199235916,1.0
751,linear,900,500,50,84,IHT_jit,0.4217043968383223,1.0
752,linear,900,500,50,84,IHT,0.7299525609705597,1.0
753,linear,900,500,50,84,HTP_jit,0.5135899099987,1.0
754,linear,900,500,50,84,HTP,1.852760273963213,1.0
755,linear,900,500,50,84,CVXPY,0.22161045600660145,1.0
756,linear,900,500,50,85,SCOPE,6.757300487952307,1.0
757,linear,900,500,50,85,SCOPE_jit,1.0478365030139685,1.0
758,linear,900,500,50,85,GraSP,2.3181519410572946,1.0
759,linear,900,500,50,85,GraSP_jit,0.3782530620228499,1.0
760,linear,900,500,50,85,IHT_jit,0.27280679694376886,1.0
761,linear,900,500,50,85,IHT,0.4674907249864191,1.0
762,linear,900,500,50,85,HTP_jit,0.33336917287670076,1.0
763,linear,900,500,50,85,HTP,1.7976376621518284,1.0
764,linear,900,500,50,85,CVXPY,0.2852740108501166,1.0
765,linear,900,500,50,86,SCOPE,9.445199233014137,1.0
766,linear,900,500,50,86,SCOPE_jit,1.0142442199867219,1.0
767,linear,900,500,50,86,GraSP,1.4206197280436754,1.0
768,linear,900,500,50,86,GraSP_jit,0.42389119300059974,1.0
769,linear,900,500,50,86,IHT_jit,0.2797314361669123,1.0
770,linear,900,500,50,86,IHT,0.36767965415492654,1.0
771,linear,900,500,50,86,HTP_jit,0.436869109980762,1.0
772,linear,900,500,50,86,HTP,3.2136169550940394,1.0
773,linear,900,500,50,86,CVXPY,0.30778635293245316,1.0
774,linear,900,500,50,87,SCOPE,6.128878600895405,1.0
775,linear,900,500,50,87,SCOPE_jit,0.8143278360366821,1.0
776,linear,900,500,50,87,GraSP,0.8794152389746159,1.0
777,linear,900,500,50,87,GraSP_jit,0.4059205800294876,1.0
778,linear,900,500,50,87,IHT_jit,0.26438978989608586,1.0
779,linear,900,500,50,87,IHT,0.40737811103463173,1.0
780,linear,900,500,50,87,HTP_jit,0.35952849802561104,1.0
781,linear,900,500,50,87,HTP,1.270341038936749,1.0
782,linear,900,500,50,87,CVXPY,1.9447958411183208,1.0
783,linear,900,500,50,88,SCOPE,8.399694386869669,1.0
784,linear,900,500,50,88,SCOPE_jit,0.98233089200221,1.0
785,linear,900,500,50,88,GraSP,2.2812123321928084,1.0
786,linear,900,500,50,88,GraSP_jit,0.5259026021230966,1.0
787,linear,900,500,50,88,IHT_jit,0.24532079906202853,1.0
788,linear,900,500,50,88,IHT,0.4220228788908571,1.0
789,linear,900,500,50,88,HTP_jit,0.3865575341042131,1.0
790,linear,900,500,50,88,HTP,1.9520917071495205,1.0
791,linear,900,500,50,88,CVXPY,2.026584299048409,1.0
792,linear,900,500,50,89,SCOPE,8.395414880942553,1.0
793,linear,900,500,50,89,SCOPE_jit,1.1641475141514093,1.0
794,linear,900,500,50,89,GraSP,1.2906479369848967,1.0
795,linear,900,500,50,89,GraSP_jit,0.2939560890663415,1.0
796,linear,900,500,50,89,IHT_jit,0.3063407929148525,1.0
797,linear,900,500,50,89,IHT,0.478427201975137,1.0
798,linear,900,500,50,89,HTP_jit,0.5531426281668246,1.0
799,linear,900,500,50,89,HTP,2.557475586188957,1.0
800,linear,900,500,50,89,CVXPY,2.1793041629716754,1.0
801,linear,900,500,50,90,SCOPE,6.892143127974123,1.0
802,linear,900,500,50,90,SCOPE_jit,0.9085068709682673,1.0
803,linear,900,500,50,90,GraSP,1.88272686698474,1.0
804,linear,900,500,50,90,GraSP_jit,0.49507964099757373,1.0
805,linear,900,500,50,90,IHT_jit,0.3892577928490937,1.0
806,linear,900,500,50,90,IHT,0.5386407200712711,1.0
807,linear,900,500,50,90,HTP_jit,0.43828358803875744,1.0
808,linear,900,500,50,90,HTP,1.5789490519091487,1.0
809,linear,900,500,50,90,CVXPY,2.054374481085688,1.0
810,linear,1000,500,50,91,SCOPE,7.782484020106494,1.0
811,linear,1000,500,50,91,SCOPE_jit,1.1883393719326705,1.0
812,linear,1000,500,50,91,GraSP,2.047975781839341,1.0
813,linear,1000,500,50,91,GraSP_jit,0.3584445361047983,1.0
814,linear,1000,500,50,91,IHT_jit,0.4868215851020068,0.98
815,linear,1000,500,50,91,IHT,0.6459704069420695,0.98
816,linear,1000,500,50,91,HTP_jit,0.42269630497321486,1.0
817,linear,1000,500,50,91,HTP,2.694727653171867,1.0
818,linear,1000,500,50,91,CVXPY,1.9792369198985398,1.0
819,linear,1000,500,50,92,SCOPE,8.07538057002239,1.0
820,linear,1000,500,50,92,SCOPE_jit,0.9309726189821959,1.0
821,linear,1000,500,50,92,GraSP,0.7820650788489729,1.0
822,linear,1000,500,50,92,GraSP_jit,0.30170996487140656,1.0
823,linear,1000,500,50,92,IHT_jit,0.2546559458132833,1.0
824,linear,1000,500,50,92,IHT,0.5512808600906283,1.0
825,linear,1000,500,50,92,HTP_jit,0.36703281197696924,1.0
826,linear,1000,500,50,92,HTP,1.945004734909162,1.0
827,linear,1000,500,50,92,CVXPY,1.8547210590913892,1.0
828,linear,1000,500,50,93,SCOPE,5.923364444868639,1.0
829,linear,1000,500,50,93,SCOPE_jit,0.7125266420189291,1.0
830,linear,1000,500,50,93,GraSP,1.4137168610468507,1.0
831,linear,1000,500,50,93,GraSP_jit,0.37847419595345855,1.0
832,linear,1000,500,50,93,IHT_jit,0.36502507189288735,1.0
833,linear,1000,500,50,93,IHT,0.7241971970070153,1.0
834,linear,1000,500,50,93,HTP_jit,0.395628010854125,1.0
835,linear,1000,500,50,93,HTP,1.8899743801448494,1.0
836,linear,1000,500,50,93,CVXPY,0.29448225907981396,1.0
837,linear,1000,500,50,94,SCOPE,6.686596554936841,1.0
838,linear,1000,500,50,94,SCOPE_jit,0.9664726331830025,1.0
839,linear,1000,500,50,94,GraSP,1.1913979458622634,1.0
840,linear,1000,500,50,94,GraSP_jit,0.40006863605231047,1.0
841,linear,1000,500,50,94,IHT_jit,0.2995476059149951,1.0
842,linear,1000,500,50,94,IHT,0.3183921908494085,1.0
843,linear,1000,500,50,94,HTP_jit,0.30522276600822806,1.0
844,linear,1000,500,50,94,HTP,2.0982922092080116,1.0
845,linear,1000,500,50,94,CVXPY,1.5778547548688948,1.0
846,linear,1000,500,50,95,SCOPE,7.956844656961039,1.0
847,linear,1000,500,50,95,SCOPE_jit,0.8678485970012844,1.0
848,linear,1000,500,50,95,GraSP,1.5492192360106856,1.0
849,linear,1000,500,50,95,GraSP_jit,0.41233885404653847,1.0
850,linear,1000,500,50,95,IHT_jit,0.2122270269319415,1.0
851,linear,1000,500,50,95,IHT,0.45468064793385565,1.0
852,linear,1000,500,50,95,HTP_jit,0.3250017131213099,1.0
853,linear,1000,500,50,95,HTP,3.7677245379891247,1.0
854,linear,1000,500,50,95,CVXPY,1.8477763570845127,1.0
855,linear,1000,500,50,96,SCOPE,5.460112508153543,1.0
856,linear,1000,500,50,96,SCOPE_jit,0.7399817169643939,1.0
857,linear,1000,500,50,96,GraSP,1.60045640100725,1.0
858,linear,1000,500,50,96,GraSP_jit,0.42302405391819775,1.0
859,linear,1000,500,50,96,IHT_jit,0.23107800306752324,1.0
860,linear,1000,500,50,96,IHT,0.5640578088350594,1.0
861,linear,1000,500,50,96,HTP_jit,0.4099081140011549,1.0
862,linear,1000,500,50,96,HTP,1.47031674021855,1.0
863,linear,1000,500,50,96,CVXPY,1.848394839093089,1.0
864,linear,1000,500,50,97,SCOPE,5.927610234124586,1.0
865,linear,1000,500,50,97,SCOPE_jit,0.8092967858538032,1.0
866,linear,1000,500,50,97,GraSP,1.0325166729744524,1.0
867,linear,1000,500,50,97,GraSP_jit,0.2856923979707062,1.0
868,linear,1000,500,50,97,IHT_jit,0.21797796105965972,1.0
869,linear,1000,500,50,97,IHT,0.6473639071919024,1.0
870,linear,1000,500,50,97,HTP_jit,0.3747740499675274,1.0
871,linear,1000,500,50,97,HTP,1.8281199450138956,1.0
