,model,n,p,k,seed,method,time,accuracy
826,logistic,700,500,50,165,GraSP_jit,0.8048846169840544,0.92
827,logistic,700,500,50,165,IHT_jit,0.29556511202827096,0.92
828,logistic,700,500,50,165,HTP_jit,0.3230274529196322,0.92
829,logistic,700,500,50,165,CVXPY,8.35826547909528,0.88
830,logistic,700,500,50,166,SCOPE_jit,1.334231732180342,1.0
831,logistic,700,500,50,166,GraSP_jit,2.7811201671138406,0.94
832,logistic,700,500,50,166,IHT_jit,0.3189579099416733,0.98
833,logistic,700,500,50,166,HTP_jit,0.3985760200303048,0.96
834,logistic,700,500,50,166,CVXPY,7.461989565053955,0.92
835,logistic,700,500,50,167,SCOPE_jit,2.0985687491483986,0.96
836,logistic,700,500,50,167,GraSP_jit,10.334723576204851,0.98
837,logistic,700,500,50,167,IHT_jit,0.33593985601328313,0.94
838,logistic,700,500,50,167,HTP_jit,0.35494622285477817,0.88
839,logistic,700,500,50,167,CVXPY,5.931283126119524,0.92
840,logistic,700,500,50,168,SCOPE_jit,1.9923398739192635,0.98
841,logistic,700,500,50,168,GraSP_jit,8.978769996901974,0.92
842,logistic,700,500,50,168,IHT_jit,0.4754864280112088,0.92
843,logistic,700,500,50,168,HTP_jit,0.38463237578980625,0.86
844,logistic,700,500,50,168,CVXPY,6.072508478071541,0.88
845,logistic,700,500,50,169,SCOPE_jit,1.5209977880585939,1.0
846,logistic,700,500,50,169,GraSP_jit,5.442857104120776,1.0
847,logistic,700,500,50,169,IHT_jit,0.4085821248590946,0.98
848,logistic,700,500,50,169,HTP_jit,0.324298984836787,0.92
849,logistic,700,500,50,169,CVXPY,5.423221935983747,0.9
850,logistic,800,500,50,170,SCOPE_jit,1.7185722328722477,0.98
851,logistic,800,500,50,170,GraSP_jit,9.354125997051597,1.0
852,logistic,800,500,50,170,IHT_jit,0.627997349947691,0.98
853,logistic,800,500,50,170,HTP_jit,0.3000579990912229,0.98
854,logistic,800,500,50,170,CVXPY,9.170734471874312,0.94
855,logistic,800,500,50,171,SCOPE_jit,2.0329869259148836,1.0
856,logistic,800,500,50,171,GraSP_jit,4.869084873935208,0.98
857,logistic,800,500,50,171,IHT_jit,0.549592660041526,0.98
858,logistic,800,500,50,171,HTP_jit,0.27353864489123225,0.96
859,logistic,800,500,50,171,CVXPY,8.690017052926123,0.9
860,logistic,800,500,50,172,SCOPE_jit,1.5547136859968305,1.0
861,logistic,800,500,50,172,GraSP_jit,1.575391513062641,0.92
862,logistic,800,500,50,172,IHT_jit,0.25652208901010454,0.94
863,logistic,800,500,50,172,HTP_jit,0.23991763801313937,0.88
864,logistic,800,500,50,172,CVXPY,8.245728672947735,0.86
865,logistic,800,500,50,173,SCOPE_jit,1.1488950459752232,1.0
866,logistic,800,500,50,173,GraSP_jit,7.881459058029577,0.92
867,logistic,800,500,50,173,IHT_jit,0.3307447819970548,1.0
868,logistic,800,500,50,173,HTP_jit,0.31919886684045196,0.98
869,logistic,800,500,50,173,CVXPY,6.028560998849571,0.94
870,logistic,800,500,50,174,SCOPE_jit,1.2913496310357004,1.0
871,logistic,800,500,50,174,GraSP_jit,1.968906672904268,0.88
872,logistic,800,500,50,174,IHT_jit,0.22412925609387457,0.94
873,logistic,800,500,50,174,HTP_jit,0.2553733841050416,0.94
874,logistic,800,500,50,174,CVXPY,4.979971993947402,0.92
875,logistic,800,500,50,175,SCOPE_jit,0.9925769940018654,0.98
876,logistic,800,500,50,175,GraSP_jit,5.962290708906949,0.94
877,logistic,800,500,50,175,IHT_jit,0.3329200139269233,0.98
878,logistic,800,500,50,175,HTP_jit,0.3971068800892681,0.9
879,logistic,800,500,50,175,CVXPY,6.633777481038123,0.94
880,logistic,800,500,50,176,SCOPE_jit,1.3877549199387431,0.98
881,logistic,800,500,50,176,GraSP_jit,0.7555728070437908,1.0
882,logistic,800,500,50,176,IHT_jit,0.26553891599178314,0.96
883,logistic,800,500,50,176,HTP_jit,0.270935813896358,0.9
884,logistic,800,500,50,176,CVXPY,5.827907472848892,0.9
885,logistic,800,500,50,177,SCOPE_jit,1.0518746019806713,1.0
886,logistic,800,500,50,177,GraSP_jit,6.487440987955779,0.94
887,logistic,800,500,50,177,IHT_jit,0.2435642301570624,0.92
888,logistic,800,500,50,177,HTP_jit,0.3746096580289304,0.94
889,logistic,800,500,50,177,CVXPY,8.061911643948406,0.94
890,logistic,800,500,50,178,SCOPE_jit,1.7380837390664965,0.98
891,logistic,800,500,50,178,GraSP_jit,0.9027137940283865,1.0
892,logistic,800,500,50,178,IHT_jit,0.2950380470138043,1.0
893,logistic,800,500,50,178,HTP_jit,0.30240083299577236,0.94
894,logistic,800,500,50,178,CVXPY,8.130600726930425,0.94
895,logistic,800,500,50,179,SCOPE_jit,1.1097183420788497,1.0
896,logistic,800,500,50,179,GraSP_jit,1.3218108059372753,0.92
897,logistic,800,500,50,179,IHT_jit,0.28095724200829864,0.98
898,logistic,800,500,50,179,HTP_jit,0.31635244796052575,0.96
899,logistic,800,500,50,179,CVXPY,6.27510623796843,0.94
900,logistic,900,500,50,180,SCOPE_jit,1.3421290800906718,1.0
901,logistic,900,500,50,180,GraSP_jit,5.796723250998184,0.98
902,logistic,900,500,50,180,IHT_jit,0.3747087100055069,0.98
903,logistic,900,500,50,180,HTP_jit,0.4670687678735703,0.98
904,logistic,900,500,50,180,CVXPY,7.195346005028114,0.98
905,logistic,900,500,50,181,SCOPE_jit,1.9119239980354905,0.98
906,logistic,900,500,50,181,GraSP_jit,10.144525484880432,0.96
907,logistic,900,500,50,181,IHT_jit,0.4288502358831465,1.0
908,logistic,900,500,50,181,HTP_jit,0.31759577500633895,0.94
909,logistic,900,500,50,181,CVXPY,6.636670591076836,0.94
910,logistic,900,500,50,182,SCOPE_jit,1.169173828791827,1.0
911,logistic,900,500,50,182,GraSP_jit,6.989372292067856,1.0
912,logistic,900,500,50,182,IHT_jit,0.39067080710083246,1.0
913,logistic,900,500,50,182,HTP_jit,0.3978466319385916,0.96
914,logistic,900,500,50,182,CVXPY,10.686326597817242,0.94
915,logistic,900,500,50,183,SCOPE_jit,1.3336763600818813,1.0
916,logistic,900,500,50,183,GraSP_jit,13.405641311081126,1.0
917,logistic,900,500,50,183,IHT_jit,0.353004387114197,0.98
918,logistic,900,500,50,183,HTP_jit,0.34173409291543067,0.96
919,logistic,900,500,50,183,CVXPY,6.667792187072337,0.96
920,logistic,900,500,50,184,SCOPE_jit,2.2333817079197615,0.98
921,logistic,900,500,50,184,GraSP_jit,9.830773259047419,0.98
922,logistic,900,500,50,184,IHT_jit,0.39786394499242306,1.0
923,logistic,900,500,50,184,HTP_jit,0.4053671541623771,0.98
924,logistic,900,500,50,184,CVXPY,8.453939026920125,0.96
925,logistic,900,500,50,185,SCOPE_jit,1.627700726967305,0.98
926,logistic,900,500,50,185,GraSP_jit,5.066387414932251,1.0
927,logistic,900,500,50,185,IHT_jit,0.3698865328915417,0.98
928,logistic,900,500,50,185,HTP_jit,0.43785119196400046,0.96
929,logistic,900,500,50,185,CVXPY,8.161275167018175,0.96
930,logistic,900,500,50,186,SCOPE_jit,1.2112647448666394,1.0
931,logistic,900,500,50,186,GraSP_jit,2.1828903490677476,0.94
932,logistic,900,500,50,186,IHT_jit,0.3303256710059941,1.0
933,logistic,900,500,50,186,HTP_jit,0.4376289639621973,0.98
934,logistic,900,500,50,186,CVXPY,6.26368810608983,0.94
935,logistic,900,500,50,187,SCOPE_jit,1.7886212361045182,1.0
936,logistic,900,500,50,187,GraSP_jit,1.7549436169210821,1.0
937,logistic,900,500,50,187,IHT_jit,0.3377504071686417,0.94
938,logistic,900,500,50,187,HTP_jit,0.3244456339161843,0.92
939,logistic,900,500,50,187,CVXPY,5.129690028959885,0.9
940,logistic,900,500,50,188,SCOPE_jit,1.9684606201481074,0.98
941,logistic,900,500,50,188,GraSP_jit,3.6455345198046416,1.0
942,logistic,900,500,50,188,IHT_jit,0.27099892194382846,1.0
943,logistic,900,500,50,188,HTP_jit,0.3162180290091783,0.96
944,logistic,900,500,50,188,CVXPY,5.120884025003761,0.96
945,logistic,900,500,50,189,SCOPE_jit,1.4027673290111125,1.0
946,logistic,900,500,50,189,GraSP_jit,1.935563095845282,0.98
947,logistic,900,500,50,189,IHT_jit,0.544960570987314,1.0
948,logistic,900,500,50,189,HTP_jit,0.4002750238869339,0.94
949,logistic,900,500,50,189,CVXPY,8.501993671059608,0.92
950,logistic,1000,500,50,190,SCOPE_jit,1.293513837037608,1.0
951,logistic,1000,500,50,190,GraSP_jit,2.4982125100214034,0.98
952,logistic,1000,500,50,190,IHT_jit,0.296697115059942,1.0
953,logistic,1000,500,50,190,HTP_jit,0.3086954129394144,1.0
954,logistic,1000,500,50,190,CVXPY,7.44370730407536,1.0
955,logistic,1000,500,50,191,SCOPE_jit,1.1788828789722174,1.0
956,logistic,1000,500,50,191,GraSP_jit,0.7127965521067381,1.0
957,logistic,1000,500,50,191,IHT_jit,0.3265195810236037,1.0
958,logistic,1000,500,50,191,HTP_jit,0.31599150714464486,1.0
959,logistic,1000,500,50,191,CVXPY,7.895798662910238,0.98
960,logistic,1000,500,50,192,SCOPE_jit,1.0988987612072378,1.0
961,logistic,1000,500,50,192,GraSP_jit,3.7838371351826936,0.98
962,logistic,1000,500,50,192,IHT_jit,0.2907719628419727,0.96
963,logistic,1000,500,50,192,HTP_jit,0.47658014111220837,0.96
964,logistic,1000,500,50,192,CVXPY,10.071105289040133,0.94
965,logistic,1000,500,50,193,SCOPE_jit,1.3297701110132039,1.0
966,logistic,1000,500,50,193,GraSP_jit,3.230415075086057,0.98
967,logistic,1000,500,50,193,IHT_jit,0.3098011910915375,1.0
968,logistic,1000,500,50,193,HTP_jit,0.2950653259176761,1.0
969,logistic,1000,500,50,193,CVXPY,7.402680794941261,0.96
970,logistic,1000,500,50,194,SCOPE_jit,0.9478748829569668,1.0
971,logistic,1000,500,50,194,GraSP_jit,9.739981612889096,1.0
972,logistic,1000,500,50,194,IHT_jit,0.26640845905058086,0.98
973,logistic,1000,500,50,194,HTP_jit,0.2607150129042566,0.94
974,logistic,1000,500,50,194,CVXPY,6.3397173441480845,0.96
975,logistic,1000,500,50,195,SCOPE_jit,0.9229016951285303,1.0
976,logistic,1000,500,50,195,GraSP_jit,4.9559995920863,1.0
977,logistic,1000,500,50,195,IHT_jit,0.24857472395524383,0.98
978,logistic,1000,500,50,195,HTP_jit,0.2587627680040896,0.98
979,logistic,1000,500,50,195,CVXPY,6.044289221987128,0.96
980,logistic,1000,500,50,196,SCOPE_jit,1.2666652861516923,1.0
981,logistic,1000,500,50,196,GraSP_jit,2.3492828260641545,0.98
982,logistic,1000,500,50,196,IHT_jit,0.28191465698182583,1.0
983,logistic,1000,500,50,196,HTP_jit,0.40216219099238515,1.0
984,logistic,1000,500,50,196,CVXPY,7.57301538111642,0.96
985,logistic,1000,500,50,197,SCOPE_jit,1.1830655811354518,1.0
986,logistic,1000,500,50,197,GraSP_jit,9.921941010979936,0.98
987,logistic,1000,500,50,197,IHT_jit,0.37535798200406134,1.0
988,logistic,1000,500,50,197,HTP_jit,0.35971796698868275,0.98
989,logistic,1000,500,50,197,CVXPY,5.280781785957515,0.94
990,logistic,1000,500,50,198,SCOPE_jit,0.8555494528263807,1.0
991,logistic,1000,500,50,198,GraSP_jit,2.6144993151538074,0.98
992,logistic,1000,500,50,198,IHT_jit,0.22946161404252052,1.0
993,logistic,1000,500,50,198,HTP_jit,0.2938954019919038,1.0
994,logistic,1000,500,50,198,CVXPY,5.145888017024845,0.96
995,logistic,1000,500,50,199,SCOPE_jit,0.8448604440782219,1.0
996,logistic,1000,500,50,199,GraSP_jit,6.211583915865049,1.0
997,logistic,1000,500,50,199,IHT_jit,0.26567291002720594,1.0
998,logistic,1000,500,50,199,HTP_jit,0.23374729906208813,0.96
999,logistic,1000,500,50,199,CVXPY,5.147233449155465,0.94
