,model,n,p,k,seed,method,time,accurary
1253,ising,900,190,40,464,SCOPE_jit,2.0889651151373982,0.725
1254,ising,900,190,40,464,GraSP,86.21387224690989,1.0
1255,ising,900,190,40,464,GraSP_jit,6.373422241071239,1.0
1256,ising,900,190,40,464,IHT_jit,0.4962552459910512,0.975
1257,ising,900,190,40,464,IHT,2.8126606110017747,0.975
1258,ising,900,190,40,464,HTP_jit,0.3483183968346566,1.0
1259,ising,900,190,40,464,HTP,1.3854997279122472,1.0
1260,ising,900,190,40,464,CVXPY,3.5116834139917046,1.0
1261,ising,900,190,40,465,,,
1262,ising,900,190,40,466,,,
1263,ising,900,190,40,467,,,
1264,ising,900,190,40,468,SCOPE,34.41428191284649,1.0
1265,ising,900,190,40,468,SCOPE_jit,6.050025938078761,1.0
1266,ising,900,190,40,468,GraSP,75.84838711097836,1.0
1267,ising,900,190,40,468,GraSP_jit,5.307715168921277,1.0
1268,ising,900,190,40,468,IHT_jit,0.3122323448769748,0.975
1269,ising,900,190,40,468,IHT,0.812788425013423,0.975
1270,ising,900,190,40,468,HTP_jit,0.40529495012015104,1.0
1271,ising,900,190,40,468,HTP,2.2979102209210396,1.0
1272,ising,900,190,40,468,CVXPY,3.0580131290480494,0.9
1273,ising,900,190,40,469,,,
1274,ising,900,190,40,470,SCOPE,35.4671779088676,1.0
1275,ising,900,190,40,470,SCOPE_jit,5.076927101006731,1.0
1276,ising,900,190,40,470,GraSP,102.26187581685372,1.0
1277,ising,900,190,40,470,GraSP_jit,7.568353275069967,1.0
1278,ising,900,190,40,470,IHT_jit,0.38359211292117834,1.0
1279,ising,900,190,40,470,IHT,0.7724815090186894,1.0
1280,ising,900,190,40,470,HTP_jit,0.41557380883023143,1.0
1281,ising,900,190,40,470,HTP,2.7300766191910952,1.0
1282,ising,900,190,40,470,CVXPY,3.429370413068682,0.975
1283,ising,900,190,40,471,,,
1284,ising,900,190,40,472,SCOPE,15.421291027916595,1.0
1285,ising,900,190,40,472,SCOPE_jit,2.472819778136909,1.0
1286,ising,900,190,40,472,GraSP,2.461943211965263,1.0
1287,ising,900,190,40,472,GraSP_jit,0.45424810517579317,1.0
1288,ising,900,190,40,472,IHT_jit,0.3275070709642023,0.975
1289,ising,900,190,40,472,IHT,0.7405161000788212,0.975
1290,ising,900,190,40,472,HTP_jit,0.3807602170854807,1.0
1291,ising,900,190,40,472,HTP,1.9335794171784073,1.0
1292,ising,900,190,40,472,CVXPY,2.9322027841117233,0.95
1293,ising,900,190,40,473,SCOPE,13.490902562160045,0.975
1294,ising,900,190,40,473,SCOPE_jit,2.077653402928263,0.975
1295,ising,900,190,40,473,GraSP,3.747566069010645,1.0
1296,ising,900,190,40,473,GraSP_jit,0.53267203993164,1.0
1297,ising,900,190,40,473,IHT_jit,0.2862829079385847,1.0
1298,ising,900,190,40,473,IHT,0.7007007440552115,1.0
1299,ising,900,190,40,473,HTP_jit,0.37211113213561475,1.0
1300,ising,900,190,40,473,HTP,1.8526253029704094,1.0
1301,ising,900,190,40,473,CVXPY,3.4052365790121257,1.0
1302,ising,900,190,40,474,,,
1303,ising,900,190,40,475,SCOPE,26.936287307180464,0.925
1304,ising,900,190,40,475,SCOPE_jit,4.082218277035281,0.925
1305,ising,900,190,40,475,GraSP,117.61075721005909,0.975
1306,ising,900,190,40,475,GraSP_jit,6.84919338603504,0.975
1307,ising,900,190,40,475,IHT_jit,0.42420198605395854,0.775
1308,ising,900,190,40,475,IHT,2.7979758349247277,0.775
1309,ising,900,190,40,475,HTP_jit,0.650405660038814,0.95
1310,ising,900,190,40,475,HTP,6.614456644980237,0.95
1311,ising,900,190,40,475,CVXPY,3.27505909698084,0.85
1312,ising,900,190,40,476,SCOPE,5.645675907144323,0.375
1313,ising,900,190,40,476,SCOPE_jit,0.9560251729562879,0.375
1314,ising,900,190,40,476,GraSP,108.6203617870342,1.0
1315,ising,900,190,40,476,GraSP_jit,6.552864709869027,1.0
1316,ising,900,190,40,476,IHT_jit,0.3223254820331931,0.925
1317,ising,900,190,40,476,IHT,1.1989104130771011,0.925
1318,ising,900,190,40,476,HTP_jit,0.4898717019241303,1.0
1319,ising,900,190,40,476,HTP,2.7531111519783735,1.0
1320,ising,900,190,40,476,CVXPY,3.7532830429263413,0.925
1321,ising,900,190,40,477,,,
1322,ising,900,190,40,478,SCOPE,8.770829651970416,0.725
1323,ising,900,190,40,478,SCOPE_jit,1.4514817639719695,0.725
1324,ising,900,190,40,478,GraSP,3.119976452086121,1.0
1325,ising,900,190,40,478,GraSP_jit,0.4597899310756475,1.0
1326,ising,900,190,40,478,IHT_jit,0.31092150998301804,1.0
1327,ising,900,190,40,478,IHT,0.9566303070168942,1.0
1328,ising,900,190,40,478,HTP_jit,0.42257141694426537,1.0
1329,ising,900,190,40,478,HTP,2.8756573980208486,1.0
1330,ising,900,190,40,478,CVXPY,2.823586184065789,0.975
1331,ising,900,190,40,479,,,
1332,ising,1000,190,40,480,,,
1333,ising,1000,190,40,481,SCOPE,15.53986967005767,1.0
1334,ising,1000,190,40,481,SCOPE_jit,2.6848512180149555,1.0
1335,ising,1000,190,40,481,GraSP,3.646598151884973,1.0
1336,ising,1000,190,40,481,GraSP_jit,0.5028106139507145,1.0
1337,ising,1000,190,40,481,IHT_jit,0.42293324205093086,0.975
1338,ising,1000,190,40,481,IHT,2.679008104838431,0.975
1339,ising,1000,190,40,481,HTP_jit,0.4326500101014972,1.0
1340,ising,1000,190,40,481,HTP,2.4609115389175713,1.0
1341,ising,1000,190,40,481,CVXPY,3.380580331897363,1.0
1342,ising,1000,190,40,482,,,
1343,ising,1000,190,40,483,SCOPE,13.869095457019284,1.0
1344,ising,1000,190,40,483,SCOPE_jit,2.324682573089376,1.0
1345,ising,1000,190,40,483,GraSP,4.544494528090581,1.0
1346,ising,1000,190,40,483,GraSP_jit,0.5826936569064856,1.0
1347,ising,1000,190,40,483,IHT_jit,0.29280797811225057,1.0
1348,ising,1000,190,40,483,IHT,0.7561525348573923,1.0
1349,ising,1000,190,40,483,HTP_jit,0.4087305851280689,1.0
1350,ising,1000,190,40,483,HTP,1.983902578940615,1.0
1351,ising,1000,190,40,483,CVXPY,4.0443955638911575,1.0
1352,ising,1000,190,40,484,SCOPE,35.21641763113439,0.95
1353,ising,1000,190,40,484,SCOPE_jit,4.8019423498772085,0.95
1354,ising,1000,190,40,484,GraSP,109.51520063192584,1.0
1355,ising,1000,190,40,484,GraSP_jit,7.545859758043662,1.0
1356,ising,1000,190,40,484,IHT_jit,0.471599557204172,0.95
1357,ising,1000,190,40,484,IHT,2.984567803097889,0.95
1358,ising,1000,190,40,484,HTP_jit,0.48699578107334673,1.0
1359,ising,1000,190,40,484,HTP,3.4380354802124202,1.0
1360,ising,1000,190,40,484,CVXPY,2.9382918649353087,0.925
1361,ising,1000,190,40,485,SCOPE,9.359591390006244,0.6
1362,ising,1000,190,40,485,SCOPE_jit,1.5606218629982322,0.6
1363,ising,1000,190,40,485,GraSP,81.73056468903087,1.0
1364,ising,1000,190,40,485,GraSP_jit,6.26185113703832,1.0
1365,ising,1000,190,40,485,IHT_jit,0.31224629702046514,1.0
1366,ising,1000,190,40,485,IHT,1.02981090801768,1.0
1367,ising,1000,190,40,485,HTP_jit,0.5119482751470059,1.0
1368,ising,1000,190,40,485,HTP,3.5763827699702233,1.0
1369,ising,1000,190,40,485,CVXPY,3.3188130541238934,0.925
1370,ising,1000,190,40,486,,,
1371,ising,1000,190,40,487,SCOPE,18.57000631885603,1.0
1372,ising,1000,190,40,487,SCOPE_jit,3.314651299966499,1.0
1373,ising,1000,190,40,487,GraSP,5.433733412064612,1.0
1374,ising,1000,190,40,487,GraSP_jit,0.7080141401384026,1.0
1375,ising,1000,190,40,487,IHT_jit,0.4422475299797952,0.8
1376,ising,1000,190,40,487,IHT,2.588370989076793,0.8
1377,ising,1000,190,40,487,HTP_jit,0.4476481950841844,1.0
1378,ising,1000,190,40,487,HTP,2.5385432299226522,1.0
1379,ising,1000,190,40,487,CVXPY,2.929247868945822,0.925
1380,ising,1000,190,40,488,SCOPE,21.338847402948886,1.0
1381,ising,1000,190,40,488,SCOPE_jit,4.031966477166861,1.0
1382,ising,1000,190,40,488,GraSP,3.784926147898659,1.0
1383,ising,1000,190,40,488,GraSP_jit,0.5200139060616493,1.0
1384,ising,1000,190,40,488,IHT_jit,0.2585105199832469,1.0
1385,ising,1000,190,40,488,IHT,0.5407118338625878,1.0
1386,ising,1000,190,40,488,HTP_jit,0.4095489759929478,1.0
1387,ising,1000,190,40,488,HTP,1.3063333800528198,1.0
1388,ising,1000,190,40,488,CVXPY,2.951451228931546,1.0
1389,ising,1000,190,40,489,,,
1390,ising,1000,190,40,490,,,
1391,ising,1000,190,40,491,,,
1392,ising,1000,190,40,492,,,
1393,ising,1000,190,40,493,SCOPE,21.593687431886792,1.0
1394,ising,1000,190,40,493,SCOPE_jit,3.972601617919281,1.0
1395,ising,1000,190,40,493,GraSP,5.122399302897975,1.0
1396,ising,1000,190,40,493,GraSP_jit,0.6385673161130399,1.0
1397,ising,1000,190,40,493,IHT_jit,0.4147886959835887,0.9
1398,ising,1000,190,40,493,IHT,2.706278396071866,0.9
1399,ising,1000,190,40,493,HTP_jit,0.40669564600102603,1.0
1400,ising,1000,190,40,493,HTP,2.299389517167583,1.0
1401,ising,1000,190,40,493,CVXPY,3.1647906040307134,0.925
1402,ising,1000,190,40,494,,,
1403,ising,1000,190,40,495,,,
1404,ising,1000,190,40,496,SCOPE,13.682462271070108,0.75
1405,ising,1000,190,40,496,SCOPE_jit,2.1419879239983857,0.75
1406,ising,1000,190,40,496,GraSP,7.4744561079423875,1.0
1407,ising,1000,190,40,496,GraSP_jit,0.7634633770212531,1.0
1408,ising,1000,190,40,496,IHT_jit,0.33049376984126866,1.0
1409,ising,1000,190,40,496,IHT,0.7586931241676211,1.0
1410,ising,1000,190,40,496,HTP_jit,0.39587245392613113,1.0
1411,ising,1000,190,40,496,HTP,2.189652199158445,1.0
1412,ising,1000,190,40,496,CVXPY,3.731029954040423,1.0
1413,ising,1000,190,40,497,SCOPE,24.845228526042774,0.95
1414,ising,1000,190,40,497,SCOPE_jit,3.8002209248952568,0.95
1415,ising,1000,190,40,497,GraSP,5.682050371076912,1.0
1416,ising,1000,190,40,497,GraSP_jit,0.6749402489513159,1.0
1417,ising,1000,190,40,497,IHT_jit,0.3475502389483154,1.0
1418,ising,1000,190,40,497,IHT,0.7788127851672471,1.0
1419,ising,1000,190,40,497,HTP_jit,0.40776272118091583,1.0
1420,ising,1000,190,40,497,HTP,2.27400522492826,1.0
1421,ising,1000,190,40,497,CVXPY,4.590400368906558,0.925
1422,ising,1000,190,40,498,,,
1423,ising,1000,190,40,499,SCOPE,10.304943456081674,0.775
1424,ising,1000,190,40,499,SCOPE_jit,1.808511144015938,0.775
1425,ising,1000,190,40,499,GraSP,5.020949200028554,1.0
1426,ising,1000,190,40,499,GraSP_jit,0.613930098945275,1.0
1427,ising,1000,190,40,499,IHT_jit,0.2656354589853436,0.975
1428,ising,1000,190,40,499,IHT,0.6112207018304616,0.975
1429,ising,1000,190,40,499,HTP_jit,0.6323076100088656,1.0
1430,ising,1000,190,40,499,HTP,2.756109083071351,1.0
1431,ising,1000,190,40,499,CVXPY,3.190056482097134,0.95
